town,ward,precinct,office,district,party,candidate,votes
Newton,1,2,President,,Democratic,All Others,0
Lowell,9,2,President,,Republican,No Preference,4
Chatham,-,2,President,,Democratic,No Preference,1
Athol,-,3,President,,Republican,Blank Votes,0
Belchertown,-,B,President,,Democratic,Blank Votes,0
Revere,4,3,President,,Green-Rainbow,Cynthia McKinney,0
Malden,3,2,President,,Democratic,No Preference,12
Winchester,-,5,President,,Green-Rainbow,All Others,0
Lawrence,F,3,President,,Democratic,Bill Richardson,0
Quincy,6,1,President,,Green-Rainbow,Kat Swift,0
Gloucester,3,1,President,,Democratic,Christopher J. Dodd,0
Cambridge,9,3,President,,Democratic,Barack Obama,614
Leominster,2,C,President,,Republican,Ron Paul,4
Boston,12,6,President,,Green-Rainbow,Ralph Nader,0
Acton,-,3,President,,Green-Rainbow,No Preference,0
Brockton,3,D,President,,Republican,Mike Huckabee,12
Wakefield,-,5,President,,Republican,Blank Votes,2
Abington,-,3,President,,Democratic,Hillary Clinton,455
Boston,5,5,President,,Democratic,John Edwards,1
Randolph,-,4,President,,Republican,Rudy Giuliani,0
Tewksbury,-,1A,President,,Green-Rainbow,Jared Ball,0
Framingham,-,15,President,,Green-Rainbow,Ralph Nader,0
Wareham,-,5,President,,Green-Rainbow,Kat Swift,0
Lynn,3,1,President,,Green-Rainbow,Ralph Nader,0
Holyoke,4,B,President,,Green-Rainbow,Ralph Nader,1
Lawrence,F,3,President,,Democratic,Blank Votes,0
Pittsfield,3,A,President,,Republican,All Others,1
Eastham,-,1,President,,Green-Rainbow,Blank Votes,0
W. Tisbury,-,1,President,,Republican,No Preference,1
Belchertown,-,B,President,,Republican,All Others,1
Lowell,11,3,President,,Republican,Mike Huckabee,8
Montague,-,5,President,,Green-Rainbow,Total Votes Cast,3
Boston,5,6,President,,Green-Rainbow,Blank Votes,0
Methuen,-,4,President,,Green-Rainbow,Total Votes Cast,0
Wellesley,-,G,President,,Democratic,Barack Obama,308
Townsend,-,1,President,,Democratic,Hillary Clinton,258
New Ashford,-,1,President,,Green-Rainbow,Total Votes Cast,1
Arlington,-,7,President,,Democratic,John Edwards,10
Lynn,1,1,President,,Republican,Total Votes Cast,368
Falmouth,-,9,President,,Republican,No Preference,2
Peabody,1,3,President,,Republican,John McCain,109
Holliston,-,4,President,,Green-Rainbow,Jared Ball,0
Easton,-,1,President,,Republican,Blank Votes,0
Southwick,-,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Fall River,1,D,President,,Green-Rainbow,Jared Ball,0
Brookline,-,6,President,,Democratic,Dennis J. Kucinich,3
Needham,-,J,President,,Republican,Total Votes Cast,275
Boston,6,6,President,,Republican,John McCain,52
Needham,-,A,President,,Green-Rainbow,Ralph Nader,0
Chicopee,2,A,President,,Republican,All Others,0
Lee,-,5,President,,Green-Rainbow,Kent Mesplay,0
Boston,19,12,President,,Republican,All Others,1
Abington,-,1,President,,Republican,Fred Thompson,0
Concord,-,3,President,,Republican,Rudy Giuliani,3
Waltham,7,1,President,,Republican,Tom Tancredo,0
Belmont,-,2,President,,Republican,No Preference,0
Walpole,-,3,President,,Democratic,No Preference,7
Braintree,-,8,President,,Republican,Blank Votes,0
Salem,7,2,President,,Green-Rainbow,Cynthia McKinney,0
Melrose,5,2,President,,Democratic,Barack Obama,193
Hanson,-,2,President,,Green-Rainbow,Kent Mesplay,0
Concord,-,4,President,,Green-Rainbow,Cynthia McKinney,0
Lowell,8,2,President,,Republican,All Others,0
Easthampton,-,2,President,,Republican,All Others,0
Southwick,-,2,President,,Green-Rainbow,Blank Votes,0
Boston,21,11,President,,Democratic,Total Votes Cast,400
Amherst,-,6,President,,Democratic,Mike Gravel,2
Plymouth,-,1,President,,Republican,Blank Votes,0
Peabody,3,2,President,,Republican,Mitt Romney,69
Boston,4,5,President,,Democratic,Hillary Clinton,210
Northborough,-,3,President,,Green-Rainbow,No Preference,0
Medford,6,2,President,,Democratic,Mike Gravel,1
Chicopee,3,B,President,,Republican,Mike Huckabee,5
Scituate,-,5,President,,Green-Rainbow,Ralph Nader,0
Middleton,-,2,President,,Democratic,Mike Gravel,1
Florida,-,1,President,,Democratic,Total Votes Cast,140
Springfield,1,H,President,,Democratic,Mike Gravel,0
Quincy,5,5,President,,Democratic,John Edwards,16
Rehoboth,-,2,President,,Republican,All Others,5
Blackstone,-,3,President,,Green-Rainbow,Jared Ball,0
Gill,-,1,President,,Republican,Mike Huckabee,10
Holyoke,7,B,President,,Green-Rainbow,Total Votes Cast,1
Bellingham,-,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Boston,3,4,President,,Green-Rainbow,Blank Votes,0
Mashpee,-,2,President,,Republican,No Preference,0
Lexington,-,8,President,,Democratic,"Joseph R. Biden, Jr.",1
Taunton,4,A,President,,Republican,Mitt Romney,109
Franklin,-,2,President,,Democratic,Total Votes Cast,622
Newton,1,3,President,,Green-Rainbow,Cynthia McKinney,0
Abington,-,3,President,,Green-Rainbow,No Preference,0
Somerset,-,2,President,,Democratic,Blank Votes,10
Bedford,-,2,President,,Democratic,Blank Votes,0
Watertown,-,3,President,,Republican,Mitt Romney,78
Raynham,-,3,President,,Democratic,Barack Obama,206
Bourne,-,2,President,,Green-Rainbow,Ralph Nader,1
New Bedford,6,G,President,,Green-Rainbow,Cynthia McKinney,0
Marblehead,-,6,President,,Green-Rainbow,Cynthia McKinney,0
Plymouth,-,12,President,,Republican,No Preference,1
Attleboro,3,B,President,,Green-Rainbow,Ralph Nader,0
Woburn,5,1,President,,Republican,Tom Tancredo,0
Chelsea,3,3,President,,Republican,Duncan Hunter,1
Marshfield,-,4,President,,Democratic,Total Votes Cast,630
Yarmouth,-,6,President,,Green-Rainbow,No Preference,0
Plainfield,-,1,President,,Green-Rainbow,Ralph Nader,1
Southbridge,-,5,President,,Republican,Rudy Giuliani,1
Tewksbury,-,3,President,,Republican,Tom Tancredo,0
Montague,-,4,President,,Republican,Mike Huckabee,4
Fitchburg,6,B,President,,Republican,Blank Votes,0
Monroe,-,1,President,,Democratic,All Others,0
Boston,21,7,President,,Green-Rainbow,All Others,0
Acushnet,-,3,President,,Democratic,Dennis J. Kucinich,2
Wareham,-,5,President,,Republican,Rudy Giuliani,2
Wellesley,-,B,President,,Democratic,Barack Obama,578
Worcester,7,4,President,,Green-Rainbow,Ralph Nader,0
Malden,7,1,President,,Democratic,All Others,3
Lexington,-,9,President,,Republican,No Preference,1
Boston,4,6,President,,Green-Rainbow,Total Votes Cast,1
Boston,12,8,President,,Republican,All Others,0
Boston,9,1,President,,Republican,No Preference,0
Princeton,-,1,President,,Democratic,Hillary Clinton,335
Greenfield,-,8,President,,Green-Rainbow,Jared Ball,0
Chelsea,3,4,President,,Green-Rainbow,Jared Ball,0
Northbridge,-,4,President,,Green-Rainbow,Kent Mesplay,0
Lexington,-,3,President,,Republican,Mitt Romney,146
Stoughton,-,8,President,,Green-Rainbow,Kat Swift,0
Lynn,4,1,President,,Democratic,Mike Gravel,0
New Bedford,4,B,President,,Democratic,Hillary Clinton,129
Lawrence,F,1,President,,Republican,Ron Paul,3
Everett,1,1,President,,Republican,No Preference,0
Raynham,-,1,President,,Democratic,Total Votes Cast,755
Chelsea,4,4,President,,Republican,Ron Paul,0
Acton,-,6,President,,Democratic,Barack Obama,419
Brookline,-,6,President,,Green-Rainbow,Blank Votes,0
Weymouth,-,4,President,,Democratic,No Preference,8
Marlborough,2,1,President,,Republican,Blank Votes,0
Boston,5,6,President,,Green-Rainbow,Jared Ball,0
Billerica,-,6,President,,Democratic,Christopher J. Dodd,1
Gloucester,1,1,President,,Republican,Blank Votes,0
New Bedford,5,B,President,,Democratic,Blank Votes,1
Chelsea,1,4,President,,Democratic,"Joseph R. Biden, Jr.",0
Worcester,10,1,President,,Democratic,Barack Obama,122
Saugus,-,7,President,,Republican,Ron Paul,4
Springfield,1,G,President,,Green-Rainbow,Total Votes Cast,0
Southbridge,-,1,President,,Green-Rainbow,No Preference,0
Pelham,-,1,President,,Republican,Tom Tancredo,0
Cambridge,7,2,President,,Republican,Tom Tancredo,0
Holyoke,4,B,President,,Republican,No Preference,4
Boston,11,5,President,,Democratic,All Others,0
Everett,4,2,President,,Green-Rainbow,Ralph Nader,1
Saugus,-,4,President,,Republican,Ron Paul,5
Franklin,-,6,President,,Republican,Mitt Romney,182
Hamilton,-,3,President,,Green-Rainbow,No Preference,0
Newton,5,4,President,,Republican,Tom Tancredo,0
Longmeadow,-,C,President,,Democratic,Barack Obama,278
Fall River,9,B,President,,Republican,Duncan Hunter,0
W. Brookfield,-,1,President,,Green-Rainbow,Ralph Nader,1
Lakeville,-,3,President,,Democratic,"Joseph R. Biden, Jr.",3
S. Hadley,-,A,President,,Republican,Rudy Giuliani,2
Oakham,-,1,President,,Republican,Rudy Giuliani,3
Hudson,-,2,President,,Democratic,John Edwards,7
Boston,6,7,President,,Democratic,All Others,2
Barnstable,-,10,President,,Democratic,All Others,0
Arlington,-,10,President,,Democratic,"Joseph R. Biden, Jr.",2
Worcester,7,2,President,,Green-Rainbow,Ralph Nader,2
W. Boylston,-,1,President,,Republican,Mike Huckabee,16
Boston,13,9,President,,Democratic,John Edwards,9
Cambridge,3,3,President,,Green-Rainbow,No Preference,0
Brockton,4,D,President,,Republican,All Others,1
Gill,-,1,President,,Republican,Blank Votes,0
Springfield,5,D,President,,Democratic,Blank Votes,6
Boston,11,1,President,,Republican,Mike Huckabee,0
Millbury,-,3,President,,Green-Rainbow,All Others,0
Palmer,-,1,President,,Green-Rainbow,No Preference,0
Haverhill,3,3,President,,Republican,Fred Thompson,0
Medford,1,2,President,,Democratic,Hillary Clinton,521
Lowell,7,3,President,,Democratic,No Preference,0
N. Adams,5,5,President,,Democratic,Dennis J. Kucinich,0
Shrewsbury,-,2,President,,Democratic,All Others,0
Walpole,-,1,President,,Republican,Mitt Romney,194
New Bedford,1,B,President,,Republican,Rudy Giuliani,0
Northampton,1,A,President,,Republican,Rudy Giuliani,1
Boston,20,10,President,,Republican,Fred Thompson,0
Ayer,-,2,President,,Democratic,Dennis J. Kucinich,0
Chicopee,4,C,President,,Democratic,Hillary Clinton,324
Boston,1,9,President,,Republican,John McCain,13
Ashby,-,1,President,,Green-Rainbow,Blank Votes,0
Springfield,2,H,President,,Green-Rainbow,No Preference,0
Brockton,4,C,President,,Democratic,No Preference,2
Lexington,-,3,President,,Democratic,Barack Obama,540
Sharon,-,5,President,,Democratic,"Joseph R. Biden, Jr.",1
Palmer,-,2,President,,Democratic,Mike Gravel,0
Amherst,-,4A,President,,Green-Rainbow,No Preference,0
Chelmsford,-,3,President,,Green-Rainbow,All Others,0
Springfield,1,A,President,,Green-Rainbow,Blank Votes,0
Swansea,-,3,President,,Democratic,John Edwards,16
Somerset,-,5,President,,Republican,Tom Tancredo,0
Braintree,-,7,President,,Green-Rainbow,Blank Votes,0
Springfield,1,C,President,,Green-Rainbow,Elaine Brown,0
Boston,7,8,President,,Green-Rainbow,No Preference,0
Cambridge,10,2,President,,Green-Rainbow,Kat Swift,0
Springfield,3,F,President,,Green-Rainbow,Kent Mesplay,0
Whitman,-,3,President,,Republican,No Preference,2
Springfield,4,E,President,,Republican,All Others,0
Boxborough,-,1,President,,Green-Rainbow,Ralph Nader,1
Chicopee,2,CS,President,,Democratic,"Joseph R. Biden, Jr.",0
Everett,2,3,President,,Democratic,Hillary Clinton,254
Weston,-,4,President,,Republican,Fred Thompson,0
Boston,14,1,President,,Democratic,Mike Gravel,0
Boston,6,4,President,,Democratic,John Edwards,9
Belmont,-,5,President,,Democratic,John Edwards,7
Taunton,3,A,President,,Green-Rainbow,Cynthia McKinney,0
Framingham,-,9,President,,Republican,No Preference,0
Agawam,-,3,President,,Republican,Ron Paul,4
Norton,-,2,President,,Green-Rainbow,Cynthia McKinney,0
Lynnfield,-,4,President,,Republican,Tom Tancredo,0
Boston,18,11,President,,Green-Rainbow,Kent Mesplay,0
Webster,-,5,President,,Democratic,Hillary Clinton,366
Erving,-,1,President,,Democratic,Christopher J. Dodd,1
Revere,4,1,President,,Green-Rainbow,Kent Mesplay,0
Westwood,-,1,President,,Democratic,Total Votes Cast,841
Wakefield,-,2,President,,Republican,John McCain,117
Medford,1,2,President,,Republican,Blank Votes,0
Danvers,-,3,President,,Democratic,Dennis J. Kucinich,1
Truro,-,1,President,,Green-Rainbow,No Preference,0
W. Boylston,-,1,President,,Democratic,No Preference,6
Marlborough,7,2,President,,Republican,Mitt Romney,136
Marlborough,4,2,President,,Republican,Mitt Romney,131
Sandisfield,-,1,President,,Democratic,No Preference,2
Boston,22,4,President,,Democratic,All Others,1
Holyoke,2,A,President,,Republican,Duncan Hunter,0
Chelsea,4,3,President,,Green-Rainbow,Cynthia McKinney,0
Lawrence,F,2,President,,Republican,Tom Tancredo,0
Dennis,-,2,President,,Republican,Blank Votes,7
Groton,-,2,President,,Republican,Mitt Romney,281
Lowell,6,1,President,,Democratic,Bill Richardson,0
Marlborough,2,2,President,,Green-Rainbow,Kat Swift,0
Lowell,1,1,President,,Republican,Blank Votes,0
Franklin,-,6,President,,Republican,Total Votes Cast,388
Cambridge,1,2,President,,Democratic,Dennis J. Kucinich,4
Boston,19,13,President,,Green-Rainbow,Kent Mesplay,0
Fall River,3,C,President,,Democratic,Barack Obama,123
Holland,-,1,President,,Democratic,Bill Richardson,1
Chatham,-,1,President,,Democratic,Mike Gravel,1
Greenfield,-,7,President,,Democratic,Dennis J. Kucinich,1
Braintree,-,6,President,,Democratic,Christopher J. Dodd,1
New Bedford,6,G,President,,Democratic,Christopher J. Dodd,0
Cambridge,5,1,President,,Democratic,Dennis J. Kucinich,8
Worcester,3,4,President,,Republican,Rudy Giuliani,1
Brookline,-,5,President,,Democratic,Hillary Clinton,393
Bridgewater,-,2,President,,Republican,Total Votes Cast,448
Cambridge,11,1,President,,Democratic,Bill Richardson,0
Fall River,5,B,President,,Green-Rainbow,Ralph Nader,0
Boston,3,8,President,,Republican,Total Votes Cast,161
Fall River,1,B,President,,Democratic,Mike Gravel,1
Acton,-,6,President,,Democratic,Hillary Clinton,376
Everett,5,1,President,,Green-Rainbow,Total Votes Cast,0
Salem,4,2,President,,Republican,All Others,0
Salem,2,1,President,,Democratic,"Joseph R. Biden, Jr.",1
W. Springfield,-,5,President,,Republican,Fred Thompson,1
Peabody,6,1,President,,Green-Rainbow,Ralph Nader,0
Lunenburg,-,C,President,,Republican,Mike Huckabee,15
Marlborough,4,2,President,,Republican,Total Votes Cast,264
Cambridge,6,3,President,,Republican,Blank Votes,0
Boston,10,3,President,,Democratic,Barack Obama,155
Southbridge,-,2,President,,Republican,Mitt Romney,46
Ashland,-,2,President,,Republican,Total Votes Cast,472
Newton,3,2,President,,Democratic,John Edwards,7
Bridgewater,-,3,President,,Republican,Mitt Romney,250
Peabody,5,3,President,,Green-Rainbow,Cynthia McKinney,0
S. Hadley,-,B,President,,Democratic,Hillary Clinton,439
Mattapoisett,-,2,President,,Democratic,Blank Votes,3
Boston,20,8,President,,Democratic,Barack Obama,212
Boston,15,5,President,,Democratic,All Others,0
Boston,14,13,President,,Democratic,All Others,0
Boston,22,5,President,,Democratic,"Joseph R. Biden, Jr.",1
Yarmouth,-,2,President,,Republican,Duncan Hunter,0
Dedham,-,5,President,,Republican,Rudy Giuliani,2
Worcester,6,3,President,,Republican,Mike Huckabee,2
Boston,20,19,President,,Democratic,John Edwards,8
Agawam,-,6,President,,Republican,Total Votes Cast,288
Boston,17,7,President,,Democratic,Bill Richardson,0
Weston,-,3,President,,Green-Rainbow,Jared Ball,0
Wakefield,-,5,President,,Green-Rainbow,Elaine Brown,0
Boston,21,12,President,,Republican,Duncan Hunter,0
Great Barrington,-,C,President,,Democratic,Bill Richardson,0
Boston,8,1,President,,Republican,Duncan Hunter,0
Greenfield,-,2,President,,Green-Rainbow,No Preference,0
New Bedford,4,D,President,,Republican,Tom Tancredo,0
Haverhill,7,3,President,,Democratic,John Edwards,6
Bellingham,-,2,President,,Green-Rainbow,Elaine Brown,0
Boston,22,13,President,,Republican,Mike Huckabee,2
Norwood,-,9,President,,Republican,Duncan Hunter,0
Boston,10,6,President,,Democratic,"Joseph R. Biden, Jr.",0
Attleboro,1,A,President,,Republican,All Others,2
Worcester,6,1,President,,Democratic,Total Votes Cast,240
Lowell,4,3,President,,Green-Rainbow,No Preference,0
W. Springfield,-,4,President,,Republican,Blank Votes,4
Lawrence,A,3,President,,Democratic,Blank Votes,0
Andover,-,1,President,,Green-Rainbow,All Others,0
Springfield,7,C,President,,Green-Rainbow,Ralph Nader,1
Holyoke,7,A,President,,Green-Rainbow,Elaine Brown,0
Chicopee,2,CN,President,,Republican,Mitt Romney,13
Somerville,7,1,President,,Democratic,Mike Gravel,5
Winthrop,-,4,President,,Green-Rainbow,Cynthia McKinney,0
Pittsfield,2,B,President,,Republican,Ron Paul,9
Lynnfield,-,4,President,,Democratic,"Joseph R. Biden, Jr.",0
Leominster,3,C,President,,Republican,No Preference,2
Southbridge,-,3,President,,Republican,Fred Thompson,0
Boston,14,3,President,,Democratic,Hillary Clinton,86
Revere,1,2,President,,Republican,Tom Tancredo,0
Mashpee,-,3,President,,Democratic,John Edwards,5
Paxton,-,1,President,,Republican,No Preference,0
N. Reading,-,4,President,,Green-Rainbow,Cynthia McKinney,0
Newburyport,2,1,President,,Green-Rainbow,Total Votes Cast,3
Arlington,-,1,President,,Green-Rainbow,Kat Swift,0
Medford,5,1,President,,Democratic,Total Votes Cast,696
Scituate,-,3,President,,Democratic,Mike Gravel,1
Attleboro,3,A,President,,Green-Rainbow,Total Votes Cast,2
Swampscott,-,4,President,,Democratic,Hillary Clinton,385
Northampton,4,B,President,,Republican,Total Votes Cast,72
Charlton,-,1,President,,Republican,Total Votes Cast,469
Chicopee,7,B,President,,Republican,Blank Votes,0
Westfield,5,A,President,,Republican,Rudy Giuliani,3
Gloucester,2,1,President,,Democratic,"Joseph R. Biden, Jr.",0
Lakeville,-,1,President,,Green-Rainbow,Ralph Nader,0
Braintree,-,2,President,,Democratic,Total Votes Cast,655
Millis,-,1,President,,Green-Rainbow,Cynthia McKinney,0
N. Attleborough,-,2,President,,Green-Rainbow,Jared Ball,0
Natick,-,7,President,,Democratic,Hillary Clinton,494
Boston,11,4,President,,Republican,John McCain,13
Taunton,4,B,President,,Republican,Blank Votes,0
Barnstable,-,7,President,,Green-Rainbow,No Preference,0
Haverhill,3,3,President,,Republican,Tom Tancredo,1
Chelsea,4,2,President,,Green-Rainbow,Jared Ball,0
Boston,3,4,President,,Republican,Tom Tancredo,0
Essex,-,1,President,,Democratic,Hillary Clinton,339
Boston,12,5,President,,Democratic,No Preference,0
Leominster,3,B,President,,Green-Rainbow,All Others,0
Springfield,1,G,President,,Republican,Mitt Romney,4
Boston,5,1,President,,Democratic,No Preference,1
Peabody,4,3,President,,Green-Rainbow,Kent Mesplay,0
Medway,-,3,President,,Republican,All Others,0
Haverhill,1,1,President,,Democratic,Christopher J. Dodd,1
Lowell,9,2,President,,Republican,Mike Huckabee,13
Saugus,-,6,President,,Republican,Blank Votes,0
Holyoke,1,A,President,,Green-Rainbow,All Others,0
Boston,18,6,President,,Democratic,No Preference,6
W. Springfield,-,1,President,,Republican,Blank Votes,1
Boston,15,3,President,,Democratic,Total Votes Cast,159
Bridgewater,-,4,President,,Democratic,Bill Richardson,0
Williamsburg,-,1,President,,Democratic,Hillary Clinton,355
Plainfield,-,1,President,,Republican,All Others,0
Ludlow,-,4,President,,Green-Rainbow,Kent Mesplay,0
Framingham,-,7,President,,Green-Rainbow,All Others,0
Chicopee,6,BW,President,,Democratic,All Others,1
Canton,-,1,President,,Green-Rainbow,Total Votes Cast,1
Dartmouth,-,3,President,,Democratic,Hillary Clinton,153
Quincy,1,3,President,,Democratic,Christopher J. Dodd,0
Boston,12,9,President,,Green-Rainbow,No Preference,0
Peabody,6,1,President,,Democratic,Blank Votes,1
Northborough,-,1,President,,Democratic,Bill Richardson,1
Springfield,3,B,President,,Republican,Mitt Romney,7
Montague,-,3,President,,Republican,Ron Paul,5
Worcester,1,5,President,,Democratic,Hillary Clinton,440
Marshfield,-,1,President,,Republican,No Preference,1
Northfield,-,1,President,,Democratic,Total Votes Cast,720
Tyngsborough,-,2,President,,Democratic,All Others,0
Woburn,5,1,President,,Republican,No Preference,1
Holden,-,5,President,,Republican,Fred Thompson,0
Framingham,-,7,President,,Republican,Mike Huckabee,8
Greenfield,-,2,President,,Green-Rainbow,Total Votes Cast,2
New Bedford,1,G,President,,Democratic,Mike Gravel,0
Wakefield,-,6,President,,Republican,Mitt Romney,226
Fall River,6,B,President,,Green-Rainbow,Jared Ball,0
Rowley,-,1,President,,Green-Rainbow,Jared Ball,0
Sheffield,-,1,President,,Democratic,All Others,2
Cambridge,1,2,President,,Republican,Duncan Hunter,0
Longmeadow,-,A,President,,Green-Rainbow,Total Votes Cast,0
Boston,1,4,President,,Republican,Duncan Hunter,0
Seekonk,-,3,President,,Republican,Ron Paul,6
Princeton,-,1,President,,Republican,Mike Huckabee,18
Haverhill,5,2,President,,Democratic,"Joseph R. Biden, Jr.",1
Rockland,-,1,President,,Democratic,Blank Votes,0
Brookline,-,1,President,,Republican,Mike Huckabee,2
Brockton,3,D,President,,Republican,Rudy Giuliani,2
Lowell,5,3,President,,Republican,Mike Huckabee,6
Somerville,5,1,President,,Democratic,Mike Gravel,2
Boston,19,10,President,,Republican,Mitt Romney,27
Attleboro,5,B,President,,Republican,Mitt Romney,119
Hubbardston,-,1,President,,Green-Rainbow,Kent Mesplay,0
Lawrence,D,4,President,,Democratic,Bill Richardson,0
Haverhill,3,2,President,,Republican,Total Votes Cast,106
Arlington,-,9,President,,Democratic,Total Votes Cast,755
Chilmark,-,1,President,,Democratic,Christopher J. Dodd,0
Hingham,-,5,President,,Republican,Fred Thompson,1
Fall River,9,A,President,,Republican,Blank Votes,4
Boston,14,5,President,,Green-Rainbow,Blank Votes,0
Blackstone,-,3,President,,Republican,Total Votes Cast,285
Everett,6,1,President,,Democratic,Mike Gravel,1
Holden,-,3,President,,Republican,Mitt Romney,296
Saugus,-,6,President,,Republican,John McCain,88
Dudley,-,1,President,,Green-Rainbow,Ralph Nader,0
Boston,16,7,President,,Green-Rainbow,All Others,0
Boston,22,4,President,,Republican,No Preference,0
Boston,3,7,President,,Democratic,Bill Richardson,1
Boston,20,9,President,,Green-Rainbow,Blank Votes,0
Boston,19,6,President,,Green-Rainbow,Cynthia McKinney,2
Braintree,-,2,President,,Green-Rainbow,Kat Swift,0
Westborough,-,5,President,,Democratic,Barack Obama,363
Harwich,-,2,President,,Republican,Tom Tancredo,0
Dedham,-,6,President,,Democratic,"Joseph R. Biden, Jr.",4
Wilmington,-,5,President,,Republican,Fred Thompson,1
Agawam,-,4,President,,Green-Rainbow,Elaine Brown,0
Holyoke,2,B,President,,Green-Rainbow,Cynthia McKinney,0
Boston,1,8,President,,Green-Rainbow,Cynthia McKinney,1
New Bedford,2,D,President,,Republican,Tom Tancredo,0
Foxborough,-,4,President,,Green-Rainbow,Kat Swift,0
Quincy,5,3,President,,Green-Rainbow,All Others,0
Barnstable,-,4,President,,Democratic,Mike Gravel,0
Hadley,-,1,President,,Republican,Mitt Romney,152
Wilmington,-,6,President,,Democratic,Total Votes Cast,705
Boston,14,7,President,,Democratic,"Joseph R. Biden, Jr.",0
Bolton,-,1,President,,Green-Rainbow,Blank Votes,0
Worcester,7,2,President,,Republican,Tom Tancredo,0
Marlborough,2,2,President,,Green-Rainbow,All Others,0
Boston,22,3,President,,Democratic,Hillary Clinton,238
Lawrence,B,2,President,,Republican,Rudy Giuliani,0
Brockton,3,D,President,,Democratic,Bill Richardson,1
Wareham,-,6,President,,Democratic,"Joseph R. Biden, Jr.",0
Dartmouth,-,5,President,,Green-Rainbow,Total Votes Cast,1
Yarmouth,-,4,President,,Republican,Mitt Romney,281
Weston,-,1,President,,Republican,Ron Paul,8
New Bedford,3,D,President,,Democratic,Mike Gravel,0
Shrewsbury,-,4,President,,Green-Rainbow,No Preference,0
Rowley,-,1,President,,Republican,Mike Huckabee,34
Boston,17,1,President,,Republican,Blank Votes,0
Boston,21,6,President,,Republican,Rudy Giuliani,0
Canton,-,1,President,,Democratic,Dennis J. Kucinich,1
Seekonk,-,1,President,,Democratic,Dennis J. Kucinich,0
Hudson,-,2,President,,Green-Rainbow,Total Votes Cast,1
Arlington,-,4,President,,Green-Rainbow,Elaine Brown,0
Lunenburg,-,D,President,,Democratic,John Edwards,8
Weymouth,-,3,President,,Green-Rainbow,Elaine Brown,0
Methuen,-,2,President,,Republican,Fred Thompson,1
Taunton,5,A,President,,Green-Rainbow,All Others,0
Falmouth,-,4,President,,Republican,Ron Paul,9
Falmouth,-,9,President,,Republican,Blank Votes,0
Lowell,2,3,President,,Republican,Tom Tancredo,1
Lawrence,A,4,President,,Republican,Duncan Hunter,1
Colrain,-,1,President,,Republican,Total Votes Cast,105
Haverhill,5,1,President,,Green-Rainbow,Kent Mesplay,0
Boylston,-,1,President,,Republican,Rudy Giuliani,4
Somerville,3,3,President,,Green-Rainbow,Cynthia McKinney,3
Northampton,5,B,President,,Democratic,Total Votes Cast,651
Middleborough,-,6,President,,Republican,Rudy Giuliani,3
Holyoke,1,B,President,,Republican,All Others,0
Boston,16,8,President,,Republican,Blank Votes,0
Hopkinton,-,1,President,,Democratic,Barack Obama,391
Springfield,7,F,President,,Green-Rainbow,Blank Votes,0
Medway,-,2,President,,Democratic,John Edwards,10
Revere,5,1A,President,,Green-Rainbow,Elaine Brown,0
New Bedford,5,A,President,,Green-Rainbow,Total Votes Cast,0
Worcester,3,3,President,,Republican,All Others,1
Weymouth,-,4,President,,Republican,Tom Tancredo,0
Rockland,-,6,President,,Democratic,Total Votes Cast,509
Ayer,-,1,President,,Green-Rainbow,Blank Votes,0
Attleboro,1,B,President,,Green-Rainbow,All Others,0
Lanesborough,-,1,President,,Democratic,Total Votes Cast,604
Andover,-,3,President,,Democratic,Dennis J. Kucinich,1
Easton,-,6,President,,Democratic,Christopher J. Dodd,0
Boston,19,10,President,,Democratic,Bill Richardson,0
Boston,17,11,President,,Democratic,No Preference,0
Boston,8,7,President,,Republican,John McCain,2
Cambridge,2,3,President,,Republican,Ron Paul,7
Quincy,2,3,President,,Democratic,Blank Votes,7
Carver,-,2,President,,Republican,Fred Thompson,1
N. Andover,-,5,President,,Republican,Mike Huckabee,2
Boston,5,7,President,,Republican,Rudy Giuliani,1
Cheshire,-,1,President,,Green-Rainbow,Jared Ball,0
Barnstable,-,8,President,,Republican,Duncan Hunter,0
Natick,-,6,President,,Democratic,Bill Richardson,0
Barnstable,-,10,President,,Green-Rainbow,Ralph Nader,0
Berkley,-,1,President,,Green-Rainbow,Jared Ball,0
Barre,-,1,President,,Republican,No Preference,1
Boston,9,2,President,,Republican,Total Votes Cast,74
Everett,3,3,President,,Green-Rainbow,No Preference,0
Melrose,2,1,President,,Green-Rainbow,Jared Ball,0
Acushnet,-,2,President,,Republican,Total Votes Cast,229
Plymouth,-,2,President,,Democratic,Mike Gravel,1
Quincy,1,2,President,,Green-Rainbow,Blank Votes,0
Boston,10,4,President,,Democratic,Total Votes Cast,562
Lynn,1,2,President,,Democratic,All Others,2
Holyoke,7,B,President,,Republican,Mitt Romney,82
Boston,14,3,President,,Democratic,Total Votes Cast,353
Middleborough,-,1,President,,Republican,Fred Thompson,1
Franklin,-,6,President,,Republican,Duncan Hunter,1
Peru,-,1,President,,Republican,All Others,0
Reading,-,4,President,,Republican,Mike Huckabee,12
Haverhill,1,1,President,,Democratic,Mike Gravel,0
N. Attleborough,-,5,President,,Democratic,Dennis J. Kucinich,0
Falmouth,-,9,President,,Democratic,Bill Richardson,2
Bridgewater,-,6,President,,Green-Rainbow,Ralph Nader,1
