town,ward,precinct,office,district,party,candidate,votes
Lakeville,-,1,State House,9th Bristol,Democratic,John F. Quinn,1738
Lakeville,-,1,State House,9th Bristol,,All Others,0
Lakeville,-,2,State House,11th Bristol,,All Others,0
Lakeville,-,2,State House,11th Bristol,,Blank Votes,756
Lakeville,-,2,State House,11th Bristol,Democratic,Robert M. Koczera,1317
Lakeville,-,2,State House,11th Bristol,,Total Votes Cast,2073
Lakeville,,,President,,,Blank Votes,161
Lakeville,,,Governor's Council,1st,,Blank Votes,1690
Lakeville,,,President,,,Total Votes Cast,4625
Lakeville,,,President,,Democratic,Gore and Lieberman,2089
Lakeville,,,President,,Green,Nader and LaDuke,263
Lakeville,,,President,,,No Preference,0
Lakeville,,,President,,Reform,Buchanan and Higgins,15
Lakeville,,,Governor's Council,1st,,Total Votes Cast,4624
Lakeville,,,U.S. House,4th,,All Others,0
Lakeville,,,State Senate,1st Plymouth and Bristol,Republican,Chawner Hurd,1747
Lakeville,,,President,,,All Others,3
Lakeville,,,U.S. Senate,,,Blank Votes,349
Lakeville,,,U.S. Senate,,Democratic,Edward M. Kennedy,2652
Lakeville,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,21
Lakeville,,,Governor's Council,1st,,All Others,0
Lakeville,,,U.S. Senate,,,Total Votes Cast,4625
Lakeville,,,U.S. House,4th,Libertarian,David J. Euchner,178
Lakeville,,,President,,Libertarian,Browne and Olivier,24
Lakeville,,,U.S. Senate,,Constitution,Philip F. Lawler,52
Lakeville,,,U.S. House,4th,,Blank Votes,370
Lakeville,,,U.S. House,4th,,Total Votes Cast,4624
Lakeville,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",12
Lakeville,,,State Senate,1st Plymouth and Bristol,,Blank Votes,318
Lakeville,,,Governor's Council,1st,Democratic,Carole A. Fiola,2934
Lakeville,,,State Senate,1st Plymouth and Bristol,,Total Votes Cast,4624
Lakeville,,,U.S. Senate,,Republican,"Jack E. Robinson, III",818
Lakeville,,,President,,(Write-In),McReynolds and Hollis,0
Lakeville,,,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,2559
Lakeville,,,President,,Unenrolled,Hagelin and Tompkins,6
Lakeville,,,President,,Republican,Bush and Cheney,2064
Lakeville,,,State Senate,1st Plymouth and Bristol,,All Others,0
Lakeville,,,U.S. Senate,,,All Others,0
Lakeville,,,U.S. Senate,,Libertarian,Carla A. Howell,721
Lakeville,,,U.S. House,4th,Democratic,Barney Frank,2551
Lancaster,-,1,State House,3rd Middlesex,,Blank Votes,64
Lancaster,-,1,State House,3rd Middlesex,Democratic,Patricia A. Walrath,645
Lancaster,-,1,State House,3rd Middlesex,Republican,Elmer Eubanks,276
Lancaster,-,1,State House,3rd Middlesex,,Total Votes Cast,986
Lancaster,-,1,State House,3rd Middlesex,,All Others,1
Lancaster,-,2,State House,3rd Middlesex,Republican,Elmer Eubanks,605
Lancaster,-,2,State House,3rd Middlesex,Democratic,Patricia A. Walrath,1231
Lancaster,-,2,State House,3rd Middlesex,,Blank Votes,90
Lancaster,-,2,State House,3rd Middlesex,,All Others,1
Lancaster,-,2,State House,3rd Middlesex,,Total Votes Cast,1927
Lancaster,,,Governor's Council,7th,,Total Votes Cast,2913
Lancaster,,,U.S. Senate,,Democratic,Edward M. Kennedy,1670
Lancaster,,,President,,,Blank Votes,20
Lancaster,,,President,,Democratic,Gore and Lieberman,1350
Lancaster,,,President,,,Total Votes Cast,2913
Lancaster,,,State Senate,Worcester and Middlesex,,Total Votes Cast,2913
Lancaster,,,U.S. House,5th,,Blank Votes,289
Lancaster,,,President,,Republican,Bush and Cheney,1305
Lancaster,,,U.S. House,3rd,,Total Votes Cast,1927
Lancaster,,,U.S. Senate,,,All Others,1
Lancaster,,,U.S. House,5th,,All Others,20
Lancaster,,,State Senate,Worcester and Middlesex,Democratic,Robert A. Antonioni,2099
Lancaster,,,U.S. Senate,,,Blank Votes,126
Lancaster,,,Governor's Council,7th,,Blank Votes,1036
Lancaster,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",5
Lancaster,,,U.S. Senate,,Libertarian,Carla A. Howell,475
Lancaster,,,U.S. House,5th,,Total Votes Cast,986
Lancaster,,,State Senate,Worcester and Middlesex,,All Others,15
Lancaster,,,President,,Unenrolled,Hagelin and Tompkins,12
Lancaster,,,U.S. House,3rd,Democratic,James P. McGovern,1343
Lancaster,,,Governor's Council,7th,Democratic,Dennis P. McManus,1853
Lancaster,,,President,,,No Preference,0
Lancaster,,,State Senate,Worcester and Middlesex,,Blank Votes,799
Lancaster,,,U.S. House,3rd,,All Others,31
Lancaster,,,President,,Libertarian,Browne and Olivier,22
Lancaster,,,U.S. House,3rd,,Blank Votes,553
Lancaster,,,President,,Reform,Buchanan and Higgins,16
Lancaster,,,President,,Green,Nader and LaDuke,185
Lancaster,,,U.S. Senate,,,Total Votes Cast,2913
Lancaster,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,31
Lancaster,,,President,,(Write-In),McReynolds and Hollis,0
Lancaster,,,U.S. Senate,,Constitution,Philip F. Lawler,212
Lancaster,,,President,,,All Others,3
Lancaster,,,U.S. Senate,,Republican,"Jack E. Robinson, III",393
Lancaster,,,U.S. House,5th,Democratic,Martin T. Meehan,677
Lancaster,,,Governor's Council,7th,,All Others,24
Lanesborough,-,1,State House,2nd Berkshire,,All Others,0
Lanesborough,-,1,State House,2nd Berkshire,Democratic,Andrew Baker,401
Lanesborough,-,1,State House,2nd Berkshire,Republican,Shaun P. Kelly,923
Lanesborough,-,1,State House,2nd Berkshire,,Total Votes Cast,1325
Lanesborough,-,1,State House,2nd Berkshire,,Blank Votes,1
Lanesborough,,,U.S. Senate,,Libertarian,Carla A. Howell,98
Lanesborough,,,President,,Unenrolled,Hagelin and Tompkins,0
Lanesborough,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",11
Lanesborough,,,U.S. House,1st,Republican,Peter J. Abair,521
Lanesborough,,,President,,,All Others,0
Lanesborough,,,U.S. Senate,,Constitution,Philip F. Lawler,16
Lanesborough,,,Governor's Council,8th,Democratic,Edward M. O'Brien,870
Lanesborough,,,U.S. House,1st,Democratic,John W. Olver,843
Lanesborough,,,U.S. Senate,,,Blank Votes,76
Lanesborough,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,All Others,0
Lanesborough,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",1118
Lanesborough,,,President,,Reform,Buchanan and Higgins,6
Lanesborough,,,President,,Libertarian,Browne and Olivier,13
Lanesborough,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Total Votes Cast,1425
Lanesborough,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,11
Lanesborough,,,President,,Green,Nader and LaDuke,100
Lanesborough,,,U.S. House,1st,,Blank Votes,57
Lanesborough,,,President,,Democratic,Gore and Lieberman,852
Lanesborough,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Blank Votes,307
Lanesborough,,,U.S. Senate,,,Total Votes Cast,1425
Lanesborough,,,U.S. House,1st,Unenrolled,Robert L. Potvin,4
Lanesborough,,,Governor's Council,8th,,Blank Votes,273
Lanesborough,,,Governor's Council,8th,,Total Votes Cast,1425
Lanesborough,,,President,,,Total Votes Cast,1425
Lanesborough,,,President,,(Write-In),McReynolds and Hollis,0
Lanesborough,,,President,,,No Preference,0
Lanesborough,,,President,,Republican,Bush and Cheney,445
Lanesborough,,,President,,,Blank Votes,9
Lanesborough,,,Governor's Council,8th,Republican,Marshall T. Moriarty,282
Lanesborough,,,U.S. House,1st,,Total Votes Cast,1425
Lanesborough,,,U.S. Senate,,Republican,"Jack E. Robinson, III",195
Lanesborough,,,Governor's Council,8th,,All Others,0
Lanesborough,,,U.S. House,1st,,All Others,0
Lanesborough,,,U.S. Senate,,Democratic,Edward M. Kennedy,1018
Lanesborough,,,U.S. Senate,,,All Others,0
Lawrence,1,1,State House,14th Essex,,Total Votes Cast,754
Lawrence,1,1,State House,14th Essex,Democratic,David M. Torrisi,449
Lawrence,1,1,State House,14th Essex,,Blank Votes,305
Lawrence,1,1,State House,14th Essex,,All Others,0
Lawrence,1,2,State House,16th Essex,,All Others,0
Lawrence,1,2,State House,16th Essex,,Total Votes Cast,330
Lawrence,1,2,State House,16th Essex,Republican,Israel Reyes,98
Lawrence,1,2,State House,16th Essex,Democratic,Jose L. Santiago,213
Lawrence,1,2,State House,16th Essex,,Blank Votes,19
Lawrence,1,3,State House,14th Essex,,Blank Votes,292
Lawrence,1,3,State House,14th Essex,,Total Votes Cast,780
Lawrence,1,3,State House,14th Essex,,All Others,0
Lawrence,1,3,State House,14th Essex,Democratic,David M. Torrisi,488
Lawrence,1,4,State House,14th Essex,,All Others,0
Lawrence,1,4,State House,14th Essex,Democratic,David M. Torrisi,386
Lawrence,1,4,State House,14th Essex,,Blank Votes,174
Lawrence,1,4,State House,14th Essex,,Total Votes Cast,560
Lawrence,2,1,State House,16th Essex,Democratic,Jose L. Santiago,345
Lawrence,2,1,State House,16th Essex,Republican,Israel Reyes,299
Lawrence,2,1,State House,16th Essex,,Total Votes Cast,751
Lawrence,2,1,State House,16th Essex,,Blank Votes,107
Lawrence,2,1,State House,16th Essex,,All Others,0
Lawrence,2,2,State House,16th Essex,,All Others,0
Lawrence,2,2,State House,16th Essex,Democratic,Jose L. Santiago,252
Lawrence,2,2,State House,16th Essex,,Blank Votes,28
Lawrence,2,2,State House,16th Essex,Republican,Israel Reyes,135
Lawrence,2,2,State House,16th Essex,,Total Votes Cast,415
Lawrence,2,3,State House,16th Essex,Democratic,Jose L. Santiago,284
Lawrence,2,3,State House,16th Essex,,Total Votes Cast,516
Lawrence,2,3,State House,16th Essex,,All Others,0
Lawrence,2,3,State House,16th Essex,,Blank Votes,56
Lawrence,2,3,State House,16th Essex,Republican,Israel Reyes,176
Lawrence,2,4,State House,16th Essex,,Total Votes Cast,634
Lawrence,2,4,State House,16th Essex,,Blank Votes,69
Lawrence,2,4,State House,16th Essex,Democratic,Jose L. Santiago,399
Lawrence,2,4,State House,16th Essex,Republican,Israel Reyes,166
Lawrence,2,4,State House,16th Essex,,All Others,0
Lawrence,3,1,State House,16th Essex,,All Others,0
Lawrence,3,1,State House,16th Essex,,Total Votes Cast,326
Lawrence,3,1,State House,16th Essex,,Blank Votes,25
Lawrence,3,1,State House,16th Essex,Democratic,Jose L. Santiago,233
Lawrence,3,1,State House,16th Essex,Republican,Israel Reyes,68
Lawrence,3,2,State House,16th Essex,Republican,Israel Reyes,60
Lawrence,3,2,State House,16th Essex,,Blank Votes,10
Lawrence,3,2,State House,16th Essex,Democratic,Jose L. Santiago,171
Lawrence,3,2,State House,16th Essex,,All Others,0
Lawrence,3,2,State House,16th Essex,,Total Votes Cast,241
Lawrence,3,3,State House,16th Essex,,All Others,0
Lawrence,3,3,State House,16th Essex,Democratic,Jose L. Santiago,255
Lawrence,3,3,State House,16th Essex,,Blank Votes,28
Lawrence,3,3,State House,16th Essex,Republican,Israel Reyes,67
Lawrence,3,3,State House,16th Essex,,Total Votes Cast,350
Lawrence,3,4,State House,16th Essex,,Blank Votes,36
Lawrence,3,4,State House,16th Essex,Republican,Israel Reyes,149
Lawrence,3,4,State House,16th Essex,,Total Votes Cast,441
Lawrence,3,4,State House,16th Essex,Democratic,Jose L. Santiago,256
Lawrence,3,4,State House,16th Essex,,All Others,0
Lawrence,4,1,State House,17th Essex,Democratic,Barry R. Finegold,386
Lawrence,4,1,State House,17th Essex,,Total Votes Cast,672
Lawrence,4,1,State House,17th Essex,,All Others,0
Lawrence,4,1,State House,17th Essex,,Blank Votes,286
Lawrence,4,2,State House,17th Essex,,All Others,0
Lawrence,4,2,State House,17th Essex,,Blank Votes,311
Lawrence,4,2,State House,17th Essex,,Total Votes Cast,927
Lawrence,4,2,State House,17th Essex,Democratic,Barry R. Finegold,616
Lawrence,4,3,State House,16th Essex,Democratic,Jose L. Santiago,219
Lawrence,4,3,State House,16th Essex,,Blank Votes,29
Lawrence,4,3,State House,16th Essex,,Total Votes Cast,408
Lawrence,4,3,State House,16th Essex,Republican,Israel Reyes,160
Lawrence,4,3,State House,16th Essex,,All Others,0
Lawrence,4,4,State House,16th Essex,,Total Votes Cast,511
Lawrence,4,4,State House,16th Essex,Democratic,Jose L. Santiago,312
Lawrence,4,4,State House,16th Essex,,All Others,0
Lawrence,4,4,State House,16th Essex,Republican,Israel Reyes,143
Lawrence,4,4,State House,16th Essex,,Blank Votes,56
Lawrence,5,1,State House,17th Essex,,All Others,0
Lawrence,5,1,State House,17th Essex,Democratic,Barry R. Finegold,593
Lawrence,5,1,State House,17th Essex,,Total Votes Cast,998
Lawrence,5,1,State House,17th Essex,,Blank Votes,405
Lawrence,5,2,State House,14th Essex,,Blank Votes,367
Lawrence,5,2,State House,14th Essex,Democratic,David M. Torrisi,726
Lawrence,5,2,State House,14th Essex,,Total Votes Cast,1093
Lawrence,5,2,State House,14th Essex,,All Others,0
Lawrence,5,3,State House,14th Essex,,All Others,0
Lawrence,5,3,State House,14th Essex,,Total Votes Cast,785
Lawrence,5,3,State House,14th Essex,Democratic,David M. Torrisi,526
Lawrence,5,3,State House,14th Essex,,Blank Votes,259
Lawrence,5,4,State House,17th Essex,,Blank Votes,308
Lawrence,5,4,State House,17th Essex,,Total Votes Cast,720
Lawrence,5,4,State House,17th Essex,,All Others,0
Lawrence,5,4,State House,17th Essex,Democratic,Barry R. Finegold,412
Lawrence,6,1,State House,14th Essex,Democratic,David M. Torrisi,740
Lawrence,6,1,State House,14th Essex,,Blank Votes,323
Lawrence,6,1,State House,14th Essex,,Total Votes Cast,1063
Lawrence,6,1,State House,14th Essex,,All Others,0
Lawrence,6,2,State House,14th Essex,,Blank Votes,182
Lawrence,6,2,State House,14th Essex,Democratic,David M. Torrisi,335
Lawrence,6,2,State House,14th Essex,,All Others,0
Lawrence,6,2,State House,14th Essex,,Total Votes Cast,517
Lawrence,6,3,State House,16th Essex,Republican,Israel Reyes,211
Lawrence,6,3,State House,16th Essex,,All Others,0
Lawrence,6,3,State House,16th Essex,Democratic,Jose L. Santiago,186
Lawrence,6,3,State House,16th Essex,,Total Votes Cast,437
Lawrence,6,3,State House,16th Essex,,Blank Votes,40
Lawrence,6,4,State House,14th Essex,,All Others,0
Lawrence,6,4,State House,14th Essex,Democratic,David M. Torrisi,430
Lawrence,6,4,State House,14th Essex,,Blank Votes,210
Lawrence,6,4,State House,14th Essex,,Total Votes Cast,640
Lawrence,,,U.S. Senate,,Republican,"Jack E. Robinson, III",1480
Lawrence,,,U.S. House,5th,,Blank Votes,5355
Lawrence,,,President,,,Blank Votes,353
Lawrence,,,Governor's Council,5th,Democratic,Mary-Ellen Manning,8441
Lawrence,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,81
Lawrence,,,U.S. Senate,,,All Others,0
Lawrence,,,President,,,No Preference,0
Lawrence,,,Governor's Council,5th,,Total Votes Cast,14872
Lawrence,,,U.S. Senate,,,Total Votes Cast,14872
Lawrence,,,Governor's Council,5th,,Blank Votes,6431
Lawrence,,,U.S. Senate,,Libertarian,Carla A. Howell,1174
Lawrence,,,U.S. House,5th,Democratic,Martin T. Meehan,9513
Lawrence,,,U.S. House,5th,,All Others,4
Lawrence,,,President,,Libertarian,Browne and Olivier,86
Lawrence,,,State Senate,2nd Essex and Middlesex,,Total Votes Cast,14872
Lawrence,,,U.S. Senate,,Democratic,Edward M. Kennedy,10851
Lawrence,,,President,,Republican,Bush and Cheney,3700
Lawrence,,,President,,(Write-In),McReynolds and Hollis,0
Lawrence,,,U.S. Senate,,Constitution,Philip F. Lawler,169
Lawrence,,,President,,Democratic,Gore and Lieberman,10048
Lawrence,,,President,,Reform,Buchanan and Higgins,98
Lawrence,,,State Senate,2nd Essex and Middlesex,,Blank Votes,5657
Lawrence,,,U.S. Senate,,,Blank Votes,1063
Lawrence,,,President,,,All Others,1
Lawrence,,,U.S. House,5th,,Total Votes Cast,14872
Lawrence,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",54
Lawrence,,,State Senate,2nd Essex and Middlesex,Democratic,Susan C. Tucker,9215
Lawrence,,,State Senate,2nd Essex and Middlesex,,All Others,0
Lawrence,,,President,,Unenrolled,Hagelin and Tompkins,17
Lawrence,,,President,,Green,Nader and LaDuke,569
Lawrence,,,President,,,Total Votes Cast,14872
Lawrence,,,Governor's Council,5th,,All Others,0
Lee,-,1,State House,4th Berkshire,,All Others,10
Lee,-,1,State House,4th Berkshire,,Total Votes Cast,2722
Lee,-,1,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,1947
Lee,-,1,State House,4th Berkshire,,Blank Votes,765
Lee,-,2,State House,4th Berkshire,,All Others,0
Lee,-,2,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,0
Lee,-,2,State House,4th Berkshire,,Total Votes Cast,0
Lee,-,2,State House,4th Berkshire,,Blank Votes,0
Lee,-,3,State House,4th Berkshire,,All Others,0
Lee,-,3,State House,4th Berkshire,,Total Votes Cast,0
Lee,-,3,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,0
Lee,-,3,State House,4th Berkshire,,Blank Votes,0
Lee,-,4,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,0
Lee,-,4,State House,4th Berkshire,,Total Votes Cast,0
Lee,-,4,State House,4th Berkshire,,All Others,0
Lee,-,4,State House,4th Berkshire,,Blank Votes,0
Lee,-,5,State House,4th Berkshire,,Blank Votes,0
Lee,-,5,State House,4th Berkshire,,All Others,0
Lee,-,5,State House,4th Berkshire,,Total Votes Cast,0
Lee,-,5,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,0
Lee,-,6,State House,4th Berkshire,,Blank Votes,0
Lee,-,6,State House,4th Berkshire,,Total Votes Cast,0
Lee,-,6,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,0
Lee,-,6,State House,4th Berkshire,,All Others,0
Lee,,,President,,,No Preference,0
Lee,,,U.S. Senate,,Constitution,Philip F. Lawler,41
Lee,,,President,,Reform,Buchanan and Higgins,9
Lee,,,U.S. Senate,,,All Others,0
Lee,,,U.S. House,1st,Democratic,John W. Olver,1635
Lee,,,Governor's Council,8th,Democratic,Edward M. O'Brien,1479
Lee,,,President,,Republican,Bush and Cheney,819
Lee,,,President,,Unenrolled,Hagelin and Tompkins,7
Lee,,,Governor's Council,8th,,Blank Votes,583
Lee,,,U.S. Senate,,Democratic,Edward M. Kennedy,1927
Lee,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Total Votes Cast,2722
Lee,,,President,,,Total Votes Cast,2722
Lee,,,President,,,All Others,0
Lee,,,U.S. Senate,,Libertarian,Carla A. Howell,146
Lee,,,President,,(Write-In),McReynolds and Hollis,0
Lee,,,U.S. House,1st,Republican,Peter J. Abair,915
Lee,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,12
Lee,,,U.S. House,1st,,Total Votes Cast,2722
Lee,,,U.S. House,1st,,All Others,0
Lee,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,All Others,1
Lee,,,U.S. Senate,,,Blank Votes,202
Lee,,,U.S. House,1st,Unenrolled,Robert L. Potvin,19
Lee,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",1911
Lee,,,President,,Democratic,Gore and Lieberman,1610
Lee,,,U.S. Senate,,,Total Votes Cast,2722
Lee,,,U.S. Senate,,Republican,"Jack E. Robinson, III",383
Lee,,,Governor's Council,8th,,All Others,0
Lee,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",11
Lee,,,Governor's Council,8th,,Total Votes Cast,2722
Lee,,,President,,Libertarian,Browne and Olivier,46
Lee,,,Governor's Council,8th,Republican,Marshall T. Moriarty,660
Lee,,,President,,Green,Nader and LaDuke,203
Lee,,,President,,,Blank Votes,28
Lee,,,U.S. House,1st,,Blank Votes,153
Lee,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Blank Votes,810
Leicester,-,1,State House,17th Worcester,,Blank Votes,168
Leicester,-,1,State House,17th Worcester,,All Others,8
Leicester,-,1,State House,17th Worcester,,Total Votes Cast,1142
Leicester,-,1,State House,17th Worcester,Democratic,"John J. Binienda, Sr.",966
Leicester,-,2,State House,17th Worcester,,All Others,11
Leicester,-,2,State House,17th Worcester,,Total Votes Cast,1019
Leicester,-,2,State House,17th Worcester,,Blank Votes,127
Leicester,-,2,State House,17th Worcester,Democratic,"John J. Binienda, Sr.",881
Leicester,-,3,State House,17th Worcester,,Blank Votes,213
Leicester,-,3,State House,17th Worcester,,All Others,9
Leicester,-,3,State House,17th Worcester,Democratic,"John J. Binienda, Sr.",1092
Leicester,-,3,State House,17th Worcester,,Total Votes Cast,1314
Leicester,-,4,State House,17th Worcester,,All Others,10
Leicester,-,4,State House,17th Worcester,,Blank Votes,173
Leicester,-,4,State House,17th Worcester,,Total Votes Cast,1180
Leicester,-,4,State House,17th Worcester,Democratic,"John J. Binienda, Sr.",997
Leicester,,,President,,Libertarian,Browne and Olivier,24
Leicester,,,President,,Democratic,Gore and Lieberman,2550
Leicester,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,97
Leicester,,,U.S. House,2nd,Democratic,Richard E. Neal,3617
Leicester,,,U.S. Senate,,Republican,"Jack E. Robinson, III",568
Leicester,,,President,,Reform,Buchanan and Higgins,20
Leicester,,,Governor's Council,7th,,All Others,38
Leicester,,,U.S. House,2nd,,All Others,49
Leicester,,,President,,Green,Nader and LaDuke,215
Leicester,,,State Senate,2nd Worcester,,All Others,8
Leicester,,,Governor's Council,7th,,Blank Votes,1211
Leicester,,,President,,,Blank Votes,34
Leicester,,,U.S. House,2nd,,Total Votes Cast,4655
Leicester,,,U.S. Senate,,Constitution,Philip F. Lawler,105
Leicester,,,President,,,Total Votes Cast,4655
Leicester,,,President,,Unenrolled,Hagelin and Tompkins,10
Leicester,,,U.S. Senate,,Democratic,Edward M. Kennedy,3116
Leicester,,,President,,(Write-In),McReynolds and Hollis,0
Leicester,,,U.S. Senate,,Libertarian,Carla A. Howell,605
Leicester,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",10
Leicester,,,State Senate,2nd Worcester,Republican,"Donald P. Davison, III",828
Leicester,,,President,,,All Others,8
Leicester,,,U.S. Senate,,,All Others,3
Leicester,,,President,,,No Preference,0
Leicester,,,U.S. Senate,,,Blank Votes,151
Leicester,,,President,,Republican,Bush and Cheney,1794
Leicester,,,State Senate,2nd Worcester,,Total Votes Cast,4655
Leicester,,,Governor's Council,7th,,Total Votes Cast,4655
Leicester,,,U.S. House,2nd,,Blank Votes,989
Leicester,,,State Senate,2nd Worcester,,Blank Votes,232
Leicester,,,State Senate,2nd Worcester,Democratic,Guy William Glodis,3587
Leicester,,,Governor's Council,7th,Democratic,Dennis P. McManus,3406
Leicester,,,U.S. Senate,,,Total Votes Cast,4655
Lenox,-,1,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,2501
Lenox,-,1,State House,4th Berkshire,,Total Votes Cast,3323
Lenox,-,1,State House,4th Berkshire,,All Others,2
Lenox,-,1,State House,4th Berkshire,,Blank Votes,820
Lenox,,,President,,,Blank Votes,23
Lenox,,,U.S. Senate,,,Blank Votes,217
Lenox,,,U.S. Senate,,Democratic,Edward M. Kennedy,2047
Lenox,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Total Votes Cast,2873
Lenox,,,U.S. Senate,,,All Others,1
Lenox,,,Governor's Council,8th,,Total Votes Cast,2873
Lenox,,,President,,Libertarian,Browne and Olivier,32
Lenox,,,President,,Unenrolled,Hagelin and Tompkins,3
Lenox,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",2181
Lenox,,,U.S. Senate,,Unenrolled,Dale E. Friedgen,12
Lenox,,,President,,(Write-In),McReynolds and Hollis,0
Lenox,,,President,,Democratic,Gore and Lieberman,1778
Lenox,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,All Others,1
Lenox,,,Governor's Council,8th,Republican,Marshall T. Moriarty,603
Lenox,,,President,,,No Preference,0
Lenox,,,U.S. Senate,,Libertarian,Carla A. Howell,118
Lenox,,,U.S. House,1st,,All Others,0
Lenox,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Blank Votes,691
Lenox,,,U.S. Senate,,Constitution,Philip F. Lawler,45
Lenox,,,Governor's Council,8th,,All Others,0
Lenox,,,President,,Republican,Bush and Cheney,781
Lenox,,,Governor's Council,8th,,Blank Votes,582
Lenox,,,U.S. House,1st,,Total Votes Cast,2873
Lenox,,,President,,Reform,Buchanan and Higgins,6
Lenox,,,U.S. House,1st,,Blank Votes,170
Lenox,,,U.S. House,1st,Democratic,John W. Olver,1860
Lenox,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",11
Lenox,,,U.S. House,1st,Republican,Peter J. Abair,827
Lenox,,,President,,,All Others,2
Lenox,,,U.S. Senate,,Republican,"Jack E. Robinson, III",422
Lenox,,,U.S. House,1st,Unenrolled,Robert L. Potvin,16
Lenox,,,Governor's Council,8th,Democratic,Edward M. O'Brien,1688
Lenox,,,President,,Green,Nader and LaDuke,248
Lenox,,,President,,,Total Votes Cast,2873
Lenox,,,U.S. Senate,,,Total Votes Cast,2873
Leominster,1,A,State House,4th Worcester,,Total Votes Cast,1931
Leominster,1,A,State House,4th Worcester,,Blank Votes,317
Leominster,1,A,State House,4th Worcester,Democratic,Mary Jane Simmons,1600
Leominster,1,A,State House,4th Worcester,,All Others,14
Leominster,1,B,State House,4th Worcester,,All Others,9
Leominster,1,B,State House,4th Worcester,,Blank Votes,327
Leominster,1,B,State House,4th Worcester,,Total Votes Cast,2205
Leominster,1,B,State House,4th Worcester,Democratic,Mary Jane Simmons,1869
Leominster,2,A,State House,4th Worcester,,Blank Votes,144
Leominster,2,A,State House,4th Worcester,,Total Votes Cast,966
Leominster,2,A,State House,4th Worcester,Democratic,Mary Jane Simmons,811
Leominster,2,A,State House,4th Worcester,,All Others,11
Leominster,2,B,State House,4th Worcester,,Total Votes Cast,1268
Leominster,2,B,State House,4th Worcester,,Blank Votes,200
Leominster,2,B,State House,4th Worcester,Democratic,Mary Jane Simmons,1057
Leominster,2,B,State House,4th Worcester,,All Others,11
Leominster,3,A,State House,4th Worcester,,All Others,7
Leominster,3,A,State House,4th Worcester,,Blank Votes,274
Leominster,3,A,State House,4th Worcester,,Total Votes Cast,1551
Leominster,3,A,State House,4th Worcester,Democratic,Mary Jane Simmons,1270
Leominster,3,B,State House,4th Worcester,,All Others,14
Leominster,3,B,State House,4th Worcester,,Blank Votes,274
Leominster,3,B,State House,4th Worcester,Democratic,Mary Jane Simmons,1359
Leominster,3,B,State House,4th Worcester,,Total Votes Cast,1647
Leominster,4,A,State House,4th Worcester,Democratic,Mary Jane Simmons,1552
Leominster,4,A,State House,4th Worcester,,Total Votes Cast,1861
Leominster,4,A,State House,4th Worcester,,Blank Votes,303
Leominster,4,A,State House,4th Worcester,,All Others,6
Leominster,4,B,State House,4th Worcester,,Total Votes Cast,1869
Leominster,4,B,State House,4th Worcester,,Blank Votes,355
Leominster,4,B,State House,4th Worcester,Democratic,Mary Jane Simmons,1503
Leominster,4,B,State House,4th Worcester,,All Others,11
Leominster,5,A,State House,4th Worcester,Democratic,Mary Jane Simmons,1086
Leominster,5,A,State House,4th Worcester,,Blank Votes,179
Leominster,5,A,State House,4th Worcester,,All Others,8
Leominster,5,A,State House,4th Worcester,,Total Votes Cast,1273
Leominster,5,B,State House,4th Worcester,,Total Votes Cast,1653
Leominster,5,B,State House,4th Worcester,,Blank Votes,258
