town,ward,precinct,office,district,party,candidate,votes
Westport,,,President,,Democratic,No Preference,34
Monson,,,President,,Republican,No Preference,1
Berkley,,,President,,Republican,Gary Bauer,0
Sudbury,,,President,,Democratic,All Others,9
Framingham,,,President,,Republican,Blank Votes,29
Boxford,,,President,,Democratic,No Preference,3
Norwell,,,President,,Democratic,Bill Bradley,427
Concord,,,President,,Libertarian,No Preference,5
Williamstown,,,President,,Democratic,Total Votes Cast,940
Norwood,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",14
Swansea,,,President,,Democratic,No Preference,55
Northborough,,,President,,Libertarian,L. Neil Smith,1
Blandford,,,President,,Republican,Steve Forbes,0
Southampton,,,President,,Democratic,No Preference,6
Maynard,,,President,,Democratic,No Preference,18
Taunton,,,President,,Republican,All Others,1
Great Barrington,,,President,,Libertarian,Larry Hines,0
Aquinnah,,,President,,Republican,All Others,0
Avon,,,President,,Republican,John McCain,325
Chatham,,,President,,Libertarian,L. Neil Smith,0
Northborough,,,President,,Libertarian,Larry Hines,0
Northfield,,,President,,Libertarian,Total Votes Cast,1
Marion,,,President,,Libertarian,Harry Browne,2
Lee,,,President,,Republican,Gary Bauer,0
Worthington,,,President,,Republican,Total Votes Cast,130
Clarksburg,,,President,,Republican,No Preference,1
Seekonk,,,President,,Democratic,No Preference,10
Westford,,,President,,Libertarian,David Lynn Hollist,0
Hopedale,,,President,,Republican,Gary Bauer,1
Hancock,,,President,,Libertarian,Kip Lee,0
Townsend,,,President,,Republican,Gary Bauer,0
Bridgewater,,,President,,Republican,Gary Bauer,4
Mattapoisett,,,President,,Republican,Alan Keyes,14
Billerica,,,President,,Libertarian,Larry Hines,0
Middleton,,,President,,Libertarian,Total Votes Cast,1
Phillipston,,,President,,Democratic,Al Gore,43
Burlington,,,President,,Libertarian,All Others,0
Worcester,,,President,,Republican,Total Votes Cast,6622
Belchertown,,,President,,Republican,All Others,0
Templeton,,,President,,Republican,All Others,0
Peru,,,President,,Democratic,All Others,0
Nahant,,,President,,Republican,Total Votes Cast,468
Hudson,,,President,,Republican,Blank Votes,8
Sturbridge,,,President,,Democratic,Total Votes Cast,583
Hudson,,,President,,Republican,Gary Bauer,1
Wrentham,,,President,,Republican,Steve Forbes,2
Marion,,,President,,Libertarian,L. Neil Smith,0
Great Barrington,,,President,,Republican,Gary Bauer,0
Dracut,,,President,,Libertarian,Harry Browne,1
Montague,,,President,,Libertarian,No Preference,2
Lanesborough,,,President,,Republican,Gary Bauer,0
Dighton,,,President,,Republican,Orrin Hatch,0
Cohasset,,,President,,Democratic,Total Votes Cast,748
Fairhaven,,,President,,Republican,Total Votes Cast,1172
Boxford,,,President,,Democratic,Total Votes Cast,506
Wakefield,,,President,,Republican,No Preference,10
Harvard,,,President,,Republican,John McCain,668
Worthington,,,President,,Republican,Steve Forbes,0
Spencer,,,President,,Libertarian,Harry Browne,0
Tyringham,,,President,,Democratic,Blank Votes,0
Boston,,,President,,Republican,No Preference,81
Lancaster,,,President,,Republican,Total Votes Cast,1031
Lexington,,,President,,Democratic,All Others,11
Easton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Belchertown,,,President,,Republican,Gary Bauer,1
Holliston,,,President,,Republican,Gary Bauer,1
Natick,,,President,,Libertarian,L. Neil Smith,0
Braintree,,,President,,Democratic,No Preference,138
Cohasset,,,President,,Republican,Gary Bauer,0
Oak Bluffs,,,President,,Republican,No Preference,1
Chicopee,,,President,,Libertarian,Blank Votes,0
Hudson,,,President,,Republican,George W. Bush,505
Williamstown,,,President,,Libertarian,Blank Votes,0
Topsfield,,,President,,Democratic,Bill Bradley,234
Tyngsborough,,,President,,Republican,All Others,0
Tewksbury,,,President,,Republican,George W. Bush,955
Woburn,,,President,,Libertarian,No Preference,1
Chelmsford,,,President,,Libertarian,Harry Browne,10
Wakefield,,,President,,Democratic,Blank Votes,41
Ware,,,President,,Republican,John McCain,303
Adams,,,President,,Democratic,All Others,7
Provincetown,,,President,,Republican,All Others,1
Middlefield,,,President,,Democratic,No Preference,3
Milton,,,President,,Republican,John McCain,1965
Warwick,,,President,,Republican,Orrin Hatch,0
Plympton,,,President,,Republican,Gary Bauer,0
Manchester-by-the-Sea,,,President,,Libertarian,Harry Browne,1
Orange,,,President,,Libertarian,David Lynn Hollist,0
Southbridge,,,President,,Libertarian,David Lynn Hollist,0
Saugus,,,President,,Republican,Blank Votes,5
Ashland,,,President,,Republican,All Others,0
Rockland,,,President,,Republican,No Preference,5
Millis,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Wellesley,,,President,,Libertarian,Blank Votes,2
Whitman,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Middlefield,,,President,,Republican,Orrin Hatch,0
Spencer,,,President,,Libertarian,All Others,0
Falmouth,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Sandwich,,,President,,Libertarian,Larry Hines,1
Middleton,,,President,,Libertarian,Kip Lee,0
Wrentham,,,President,,Republican,No Preference,2
Dighton,,,President,,Republican,All Others,0
Hubbardston,,,President,,Libertarian,L. Neil Smith,0
Boxborough,,,President,,Republican,George W. Bush,195
Winchester,,,President,,Libertarian,Total Votes Cast,6
Tyngsborough,,,President,,Libertarian,L. Neil Smith,1
Tisbury,,,President,,Republican,Orrin Hatch,0
Wrentham,,,President,,Democratic,All Others,9
Pittsfield,,,President,,Republican,No Preference,12
Templeton,,,President,,Republican,Blank Votes,6
Monterey,,,President,,Republican,George W. Bush,19
Brewster,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Newburyport,,,President,,Democratic,Al Gore,1074
Tyringham,,,President,,Republican,Steve Forbes,0
Groton,,,President,,Republican,Blank Votes,2
Milford,,,President,,Republican,All Others,0
Raynham,,,President,,Democratic,Al Gore,514
Williamstown,,,President,,Republican,George W. Bush,177
E. Longmeadow,,,President,,Libertarian,Kip Lee,0
Weston,,,President,,Libertarian,All Others,0
Westport,,,President,,Democratic,All Others,6
Blackstone,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Ayer,,,President,,Democratic,Al Gore,263
Bourne,,,President,,Republican,All Others,0
Otis,,,President,,Republican,Gary Bauer,0
Boylston,,,President,,Libertarian,L. Neil Smith,1
Foxborough,,,President,,Republican,Gary Bauer,4
Rowley,,,President,,Democratic,No Preference,8
Sharon,,,President,,Democratic,Bill Bradley,1040
Hancock,,,President,,Democratic,Blank Votes,0
Norfolk,,,President,,Republican,Total Votes Cast,1286
Gardner,,,President,,Republican,All Others,0
Brookfield,,,President,,Republican,Gary Bauer,0
Wilbraham,,,President,,Libertarian,No Preference,2
Ayer,,,President,,Republican,George W. Bush,137
Ashland,,,President,,Democratic,All Others,8
W. Stockbridge,,,President,,Republican,Steve Forbes,0
Freetown,,,President,,Libertarian,L. Neil Smith,0
Lexington,,,President,,Republican,Alan Keyes,79
Fitchburg,,,President,,Republican,Orrin Hatch,0
Lowell,,,President,,Libertarian,No Preference,6
Westfield,,,President,,Republican,Steve Forbes,8
Boston,,,President,,Libertarian,L. Neil Smith,3
Berkley,,,President,,Republican,Blank Votes,4
Waltham,,,President,,Republican,Gary Bauer,8
Bedford,,,President,,Libertarian,Harry Browne,3
Washington,,,President,,Republican,All Others,0
Taunton,,,President,,Republican,George W. Bush,835
Sturbridge,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Saugus,,,President,,Libertarian,No Preference,0
Holliston,,,President,,Democratic,Blank Votes,9
Dalton,,,President,,Republican,Alan Keyes,10
Pembroke,,,President,,Libertarian,No Preference,0
Wareham,,,President,,Democratic,Al Gore,996
Rutland,,,President,,Republican,Orrin Hatch,3
Essex,,,President,,Democratic,Al Gore,148
Littleton,,,President,,Libertarian,All Others,0
W. Tisbury,,,President,,Republican,No Preference,1
Hubbardston,,,President,,Libertarian,David Lynn Hollist,0
Danvers,,,President,,Libertarian,All Others,0
Raynham,,,President,,Libertarian,L. Neil Smith,1
Rutland,,,President,,Republican,Alan Keyes,16
Hinsdale,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Plymouth,,,President,,Republican,Orrin Hatch,1
Attleboro,,,President,,Libertarian,Blank Votes,0
Northfield,,,President,,Libertarian,All Others,0
Melrose,,,President,,Libertarian,Kip Lee,0
Egremont,,,President,,Republican,John McCain,87
Granby,,,President,,Democratic,Blank Votes,2
Melrose,,,President,,Republican,Blank Votes,14
Bourne,,,President,,Republican,Alan Keyes,55
Somerset,,,President,,Republican,George W. Bush,410
Oxford,,,President,,Libertarian,Harry Browne,0
Raynham,,,President,,Republican,Orrin Hatch,0
Westfield,,,President,,Libertarian,All Others,1
Winchester,,,President,,Republican,Gary Bauer,3
Paxton,,,President,,Libertarian,L. Neil Smith,0
Bedford,,,President,,Libertarian,All Others,1
Chester,,,President,,Republican,Blank Votes,0
Hopkinton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Concord,,,President,,Republican,Blank Votes,16
Everett,,,President,,Libertarian,Harry Browne,0
Mansfield,,,President,,Republican,No Preference,4
Savoy,,,President,,Libertarian,Harry Browne,0
Rehoboth,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Essex,,,President,,Republican,Steve Forbes,0
Blackstone,,,President,,Libertarian,Blank Votes,1
Hawley,,,President,,Republican,John McCain,25
E. Brookfield,,,President,,Libertarian,L. Neil Smith,0
Blackstone,,,President,,Libertarian,David Lynn Hollist,0
Malden,,,President,,Libertarian,L. Neil Smith,1
Westwood,,,President,,Republican,All Others,2
Hampden,,,President,,Republican,All Others,2
Medford,,,President,,Republican,No Preference,5
Foxborough,,,President,,Republican,Orrin Hatch,2
Franklin,,,President,,Republican,Gary Bauer,2
Hanson,,,President,,Libertarian,L. Neil Smith,0
Lynn,,,President,,Republican,Gary Bauer,5
Chesterfield,,,President,,Democratic,Al Gore,46
Southwick,,,President,,Republican,Total Votes Cast,706
Pembroke,,,President,,Libertarian,L. Neil Smith,0
Sudbury,,,President,,Democratic,Al Gore,854
Ayer,,,President,,Libertarian,David Lynn Hollist,0
Methuen,,,President,,Libertarian,David Lynn Hollist,0
Worthington,,,President,,Republican,All Others,0
Oakham,,,President,,Republican,Blank Votes,0
Holden,,,President,,Democratic,All Others,12
Greenfield,,,President,,Republican,Blank Votes,4
Russell,,,President,,Libertarian,Kip Lee,0
Hingham,,,President,,Libertarian,Total Votes Cast,6
Falmouth,,,President,,Libertarian,Total Votes Cast,14
Freetown,,,President,,Libertarian,Harry Browne,0
Gosnold,,,President,,Republican,Alan Keyes,0
E. Brookfield,,,President,,Democratic,No Preference,2
Stow,,,President,,Libertarian,Harry Browne,4
Shirley,,,President,,Republican,Orrin Hatch,0
Framingham,,,President,,Libertarian,Larry Hines,0
Sandisfield,,,President,,Democratic,Al Gore,26
Upton,,,President,,Republican,Steve Forbes,1
Northbridge,,,President,,Libertarian,L. Neil Smith,0
Southampton,,,President,,Republican,Blank Votes,0
Danvers,,,President,,Libertarian,L. Neil Smith,0
Blackstone,,,President,,Republican,George W. Bush,177
Colrain,,,President,,Libertarian,Total Votes Cast,1
Oxford,,,President,,Republican,Gary Bauer,8
N. Reading,,,President,,Republican,George W. Bush,611
Rehoboth,,,President,,Libertarian,Blank Votes,0
Norfolk,,,President,,Republican,Orrin Hatch,1
Marblehead,,,President,,Democratic,All Others,23
Middleton,,,President,,Republican,John McCain,545
Cambridge,,,President,,Republican,Orrin Hatch,4
Auburn,,,President,,Libertarian,All Others,0
Dighton,,,President,,Libertarian,David Lynn Hollist,0
N. Reading,,,President,,Republican,Total Votes Cast,1890
Montgomery,,,President,,Democratic,Total Votes Cast,45
Belchertown,,,President,,Republican,Orrin Hatch,0
Bolton,,,President,,Republican,Blank Votes,0
Ayer,,,President,,Democratic,No Preference,0
Tisbury,,,President,,Republican,Gary Bauer,0
N. Adams,,,President,,Democratic,No Preference,15
Medford,,,President,,Democratic,All Others,79
Phillipston,,,President,,Democratic,Bill Bradley,26
Brockton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",27
Lowell,,,President,,Libertarian,All Others,6
Hubbardston,,,President,,Libertarian,Kip Lee,0
Brookline,,,President,,Republican,Total Votes Cast,3208
Brockton,,,President,,Libertarian,Larry Hines,0
Merrimac,,,President,,Libertarian,Harry Browne,0
Royalston,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
W. Boylston,,,President,,Democratic,Blank Votes,8
New Salem,,,President,,Democratic,Al Gore,60
Lenox,,,President,,Democratic,Bill Bradley,227
Provincetown,,,President,,Libertarian,L. Neil Smith,0
Winchester,,,President,,Libertarian,Kip Lee,0
Templeton,,,President,,Democratic,All Others,4
Freetown,,,President,,Libertarian,Total Votes Cast,1
Groveland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Saugus,,,President,,Republican,George W. Bush,748
Lunenburg,,,President,,Republican,Orrin Hatch,1
Lincoln,,,President,,Libertarian,David Lynn Hollist,1
Wareham,,,President,,Libertarian,Total Votes Cast,6
E. Longmeadow,,,President,,Libertarian,David Lynn Hollist,0
Wellesley,,,President,,Republican,Gary Bauer,5
Wellfleet,,,President,,Libertarian,L. Neil Smith,0
Southborough,,,President,,Democratic,All Others,0
Sherborn,,,President,,Democratic,No Preference,6
Winchendon,,,President,,Republican,Gary Bauer,3
Wilmington,,,President,,Libertarian,No Preference,1
Belchertown,,,President,,Republican,Total Votes Cast,816
Hadley,,,President,,Republican,No Preference,0
E. Brookfield,,,President,,Libertarian,Larry Hines,0
Northampton,,,President,,Libertarian,Larry Hines,0
Berlin,,,President,,Republican,Gary Bauer,0
Medford,,,President,,Libertarian,Harry Browne,4
Adams,,,President,,Republican,George W. Bush,120
Taunton,,,President,,Libertarian,Kip Lee,0
Freetown,,,President,,Libertarian,Larry Hines,0
Walpole,,,President,,Democratic,All Others,13
Peabody,,,President,,Republican,John McCain,2818
Winchendon,,,President,,Republican,John McCain,415
Whitman,,,President,,Republican,Orrin Hatch,1
Holliston,,,President,,Republican,Orrin Hatch,0
Westport,,,President,,Libertarian,Total Votes Cast,5
Acton,,,President,,Republican,All Others,0
Taunton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
E. Longmeadow,,,President,,Republican,Orrin Hatch,1
Goshen,,,President,,Republican,Alan Keyes,1
Hingham,,,President,,Libertarian,David Lynn Hollist,1
Taunton,,,President,,Libertarian,L. Neil Smith,0
Salem,,,President,,Democratic,No Preference,72
Dighton,,,President,,Libertarian,L. Neil Smith,0
E. Longmeadow,,,President,,Libertarian,No Preference,1
Melrose,,,President,,Libertarian,Larry Hines,0
Marlborough,,,President,,Democratic,Total Votes Cast,2714
Becket,,,President,,Democratic,Total Votes Cast,106
Whitman,,,President,,Republican,George W. Bush,461
Wayland,,,President,,Libertarian,Blank Votes,0
Winchendon,,,President,,Republican,All Others,2
Beverly,,,President,,Libertarian,L. Neil Smith,1
Foxborough,,,President,,Libertarian,Larry Hines,0
Ashburnham,,,President,,Republican,Alan Keyes,22
Cheshire,,,President,,Republican,Gary Bauer,0
Westminster,,,President,,Republican,Steve Forbes,4
Warwick,,,President,,Democratic,Bill Bradley,33
Randolph,,,President,,Republican,No Preference,3
Sharon,,,President,,Libertarian,Total Votes Cast,6
Everett,,,President,,Republican,Blank Votes,7
Oak Bluffs,,,President,,Republican,George W. Bush,133
Brockton,,,President,,Libertarian,Total Votes Cast,1
Plymouth,,,President,,Democratic,No Preference,57
Waltham,,,President,,Libertarian,Harry Browne,10
Oakham,,,President,,Libertarian,Harry Browne,0
Huntington,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Avon,,,President,,Republican,No Preference,0
Erving,,,President,,Democratic,All Others,0
Lexington,,,President,,Libertarian,L. Neil Smith,1
Ludlow,,,President,,Libertarian,Total Votes Cast,2
Worthington,,,President,,Republican,George W. Bush,43
Kingston,,,President,,Libertarian,Larry Hines,1
Malden,,,President,,Republican,Gary Bauer,4
Lexington,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Swansea,,,President,,Republican,Orrin Hatch,0
Petersham,,,President,,Republican,All Others,0
Holliston,,,President,,Republican,Alan Keyes,34
Cheshire,,,President,,Democratic,Total Votes Cast,204
Palmer,,,President,,Libertarian,No Preference,1
Essex,,,President,,Republican,Total Votes Cast,569
Weston,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Lowell,,,President,,Libertarian,Blank Votes,1
Williamstown,,,President,,Democratic,Blank Votes,12
Sunderland,,,President,,Republican,George W. Bush,67
Salisbury,,,President,,Democratic,Blank Votes,16
W. Tisbury,,,President,,Republican,John McCain,181
Swansea,,,President,,Libertarian,David Lynn Hollist,0
Chicopee,,,President,,Republican,Total Votes Cast,1556
Agawam,,,President,,Republican,George W. Bush,903
Hadley,,,President,,Libertarian,Kip Lee,0
Ashburnham,,,President,,Democratic,Blank Votes,1
Chatham,,,President,,Republican,All Others,1
Granville,,,President,,Republican,All Others,0
Petersham,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
N. Adams,,,President,,Libertarian,Total Votes Cast,2
Ipswich,,,President,,Republican,Alan Keyes,44
Brimfield,,,President,,Republican,No Preference,2
Middleton,,,President,,Democratic,All Others,9
Raynham,,,President,,Democratic,Blank Votes,18
N. Attleborough,,,President,,Libertarian,Total Votes Cast,3
Princeton,,,President,,Republican,Alan Keyes,11
Montague,,,President,,Democratic,All Others,5
Saugus,,,President,,Democratic,Blank Votes,37
Belchertown,,,President,,Republican,Alan Keyes,19
Hanson,,,President,,Republican,John McCain,707
Sandwich,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Stoneham,,,President,,Libertarian,Blank Votes,0
Dalton,,,President,,Republican,Gary Bauer,1
Rockport,,,President,,Republican,Total Votes Cast,1183
Tolland,,,President,,Republican,Steve Forbes,0
Marlborough,,,President,,Democratic,Bill Bradley,923
Hubbardston,,,President,,Republican,No Preference,1
Fairhaven,,,President,,Democratic,Blank Votes,19
Northfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Blandford,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Brookfield,,,President,,Democratic,Blank Votes,4
Lawrence,,,President,,Libertarian,Blank Votes,4
Dennis,,,President,,Republican,No Preference,2
N. Adams,,,President,,Democratic,Total Votes Cast,886
Wrentham,,,President,,Libertarian,L. Neil Smith,0
Ashland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Berlin,,,President,,Republican,Total Votes Cast,393
Hanson,,,President,,Republican,All Others,0
Princeton,,,President,,Republican,No Preference,1
Colrain,,,President,,Libertarian,Blank Votes,0
Waltham,,,President,,Libertarian,Blank Votes,4
Plainville,,,President,,Democratic,Bill Bradley,154
Hanover,,,President,,Republican,Steve Forbes,5
Mattapoisett,,,President,,Democratic,Al Gore,302
Weymouth,,,President,,Republican,All Others,9
Dartmouth,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Blackstone,,,President,,Republican,Total Votes Cast,564
Uxbridge,,,President,,Democratic,All Others,5
Carlisle,,,President,,Republican,Orrin Hatch,0
W. Boylston,,,President,,Libertarian,All Others,0
Upton,,,President,,Libertarian,No Preference,0
Windsor,,,President,,Democratic,Al Gore,49
Nantucket,,,President,,Libertarian,L. Neil Smith,0
Worcester,,,President,,Republican,All Others,13
Uxbridge,,,President,,Republican,Blank Votes,0
N. Reading,,,President,,Libertarian,Total Votes Cast,6
Scituate,,,President,,Libertarian,Larry Hines,1
Newton,,,President,,Republican,Blank Votes,9
Lincoln,,,President,,Democratic,All Others,2
Southborough,,,President,,Libertarian,Larry Hines,0
Dedham,,,President,,Republican,Alan Keyes,68
Dunstable,,,President,,Republican,Gary Bauer,0
Savoy,,,President,,Democratic,No Preference,1
Wakefield,,,President,,Republican,Alan Keyes,70
Needham,,,President,,Libertarian,Blank Votes,0
Lynnfield,,,President,,Democratic,All Others,13
Greenfield,,,President,,Republican,No Preference,3
Royalston,,,President,,Libertarian,L. Neil Smith,0
Holbrook,,,President,,Democratic,Al Gore,737
Wenham,,,President,,Libertarian,All Others,0
Dedham,,,President,,Libertarian,Kip Lee,1
Stoneham,,,President,,Republican,Steve Forbes,12
Danvers,,,President,,Libertarian,Total Votes Cast,3
Huntington,,,President,,Libertarian,No Preference,2
Mansfield,,,President,,Libertarian,David Lynn Hollist,0
Somerville,,,President,,Republican,No Preference,8
Monroe,,,President,,Democratic,Total Votes Cast,4
Boston,,,President,,Libertarian,Total Votes Cast,72
Otis,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Fall River,,,President,,Republican,Blank Votes,7
Everett,,,President,,Libertarian,Blank Votes,2
Barre,,,President,,Republican,Orrin Hatch,0
Bellingham,,,President,,Libertarian,Larry Hines,1
Adams,,,President,,Democratic,Al Gore,445
Pepperell,,,President,,Democratic,All Others,8
New Bedford,,,President,,Republican,John McCain,1686
Tisbury,,,President,,Democratic,All Others,5
Malden,,,President,,Libertarian,Larry Hines,2
Falmouth,,,President,,Republican,Alan Keyes,83
Deerfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Chilmark,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Norwell,,,President,,Democratic,All Others,7
Fitchburg,,,President,,Libertarian,L. Neil Smith,0
Dartmouth,,,President,,Libertarian,Blank Votes,0
Raynham,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",6
Norton,,,President,,Republican,Steve Forbes,4
Hopkinton,,,President,,Republican,Blank Votes,2
Hatfield,,,President,,Libertarian,Blank Votes,0
Millbury,,,President,,Democratic,Bill Bradley,292
Fitchburg,,,President,,Republican,Gary Bauer,1
Medford,,,President,,Libertarian,Larry Hines,0
Leominster,,,President,,Libertarian,L. Neil Smith,0
Falmouth,,,President,,Libertarian,No Preference,0
Chicopee,,,President,,Democratic,Bill Bradley,1221
Westminster,,,President,,Libertarian,Larry Hines,0
Ludlow,,,President,,Democratic,Al Gore,1144
Canton,,,President,,Libertarian,Harry Browne,4
Andover,,,President,,Republican,No Preference,12
Hingham,,,President,,Republican,Total Votes Cast,3281
Everett,,,President,,Libertarian,David Lynn Hollist,0
Braintree,,,President,,Libertarian,No Preference,1
Pepperell,,,President,,Democratic,Bill Bradley,296
Seekonk,,,President,,Democratic,All Others,4
Hawley,,,President,,Republican,Blank Votes,0
S. Hadley,,,President,,Republican,No Preference,4
Rockland,,,President,,Republican,Orrin Hatch,2
Williamstown,,,President,,Libertarian,David Lynn Hollist,0
Orange,,,President,,Democratic,Al Gore,261
Chilmark,,,President,,Republican,Gary Bauer,0
Marblehead,,,President,,Libertarian,Blank Votes,0
Wayland,,,President,,Libertarian,No Preference,0
Holland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Norwood,,,President,,Democratic,Al Gore,2097
Berlin,,,President,,Libertarian,David Lynn Hollist,0
Reading,,,President,,Republican,All Others,0
Winthrop,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",5
Sterling,,,President,,Republican,Orrin Hatch,0
Winchester,,,President,,Democratic,Bill Bradley,1337
Revere,,,President,,Republican,No Preference,20
Monson,,,President,,Republican,George W. Bush,222
Berkley,,,President,,Democratic,No Preference,9
Barnstable,,,President,,Republican,Blank Votes,14
Salem,,,President,,Democratic,Al Gore,2419
Ashburnham,,,President,,Democratic,No Preference,8
Chelsea,,,President,,Libertarian,Kip Lee,0
Chester,,,President,,Democratic,Blank Votes,2
Harvard,,,President,,Republican,No Preference,3
Newburyport,,,President,,Democratic,Blank Votes,9
N. Adams,,,President,,Republican,Total Votes Cast,558
Provincetown,,,President,,Democratic,All Others,2
Sutton,,,President,,Republican,Blank Votes,0
Erving,,,President,,Republican,Alan Keyes,7
Southwick,,,President,,Libertarian,Larry Hines,0
Essex,,,President,,Democratic,Bill Bradley,114
Monson,,,President,,Libertarian,Total Votes Cast,3
Georgetown,,,President,,Libertarian,Larry Hines,0
New Braintree,,,President,,Republican,Steve Forbes,2
Rockland,,,President,,Democratic,All Others,18
Blandford,,,President,,Republican,All Others,1
Bellingham,,,President,,Libertarian,Harry Browne,0
Freetown,,,President,,Libertarian,David Lynn Hollist,0
Plainville,,,President,,Libertarian,No Preference,0
Rowley,,,President,,Republican,Orrin Hatch,0
Berkley,,,President,,Republican,Total Votes Cast,429
W. Bridgewater,,,President,,Republican,Steve Forbes,1
Paxton,,,President,,Democratic,Bill Bradley,156
Adams,,,President,,Libertarian,L. Neil Smith,0
Charlemont,,,President,,Republican,John McCain,92
Holliston,,,President,,Republican,Total Votes Cast,1638
Southborough,,,President,,Democratic,Blank Votes,13
Hopedale,,,President,,Libertarian,L. Neil Smith,0
Wendell,,,President,,Republican,George W. Bush,12
Middleborough,,,President,,Libertarian,All Others,0
Charlton,,,President,,Libertarian,David Lynn Hollist,0
Watertown,,,President,,Democratic,All Others,35
Leverett,,,President,,Libertarian,David Lynn Hollist,0
Groveland,,,President,,Libertarian,David Lynn Hollist,0
Dartmouth,,,President,,Libertarian,No Preference,0
Auburn,,,President,,Democratic,Bill Bradley,424
Wellfleet,,,President,,Democratic,Blank Votes,2
Oxford,,,President,,Democratic,Total Votes Cast,930
Shrewsbury,,,President,,Democratic,Al Gore,1465
Milton,,,President,,Libertarian,Total Votes Cast,6
Monson,,,President,,Democratic,No Preference,17
Marlborough,,,President,,Republican,Orrin Hatch,1
Buckland,,,President,,Democratic,No Preference,2
Tewksbury,,,President,,Republican,Blank Votes,20
Oakham,,,President,,Democratic,Blank Votes,2
Manchester-by-the-Sea,,,President,,Democratic,Al Gore,212
Gill,,,President,,Republican,Alan Keyes,10
Blandford,,,President,,Republican,Gary Bauer,0
Palmer,,,President,,Libertarian,Blank Votes,0
Watertown,,,President,,Democratic,Blank Votes,52
Wareham,,,President,,Libertarian,All Others,0
Plymouth,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",6
Richmond,,,President,,Democratic,Total Votes Cast,147
W. Newbury,,,President,,Libertarian,Kip Lee,0
Adams,,,President,,Libertarian,Harry Browne,2
Bolton,,,President,,Republican,Steve Forbes,3
Williamstown,,,President,,Democratic,Bill Bradley,412
Winthrop,,,President,,Republican,Orrin Hatch,1
Windsor,,,President,,Republican,Total Votes Cast,112
Middlefield,,,President,,Democratic,Blank Votes,1
Oak Bluffs,,,President,,Libertarian,Blank Votes,1
Mashpee,,,President,,Republican,George W. Bush,510
Southwick,,,President,,Libertarian,L. Neil Smith,0
Topsfield,,,President,,Republican,Blank Votes,3
Upton,,,President,,Republican,Total Votes Cast,727
Milton,,,President,,Republican,Gary Bauer,8
Dudley,,,President,,Republican,All Others,0
Littleton,,,President,,Democratic,Al Gore,410
Randolph,,,President,,Republican,Orrin Hatch,1
Reading,,,President,,Democratic,Bill Bradley,1610
Mansfield,,,President,,Republican,Alan Keyes,53
Mendon,,,President,,Republican,John McCain,377
Peabody,,,President,,Democratic,Bill Bradley,1549
Foxborough,,,President,,Democratic,All Others,9
Ashfield,,,President,,Republican,No Preference,1
Adams,,,President,,Libertarian,All Others,0
Wendell,,,President,,Republican,No Preference,0
Millville,,,President,,Libertarian,L. Neil Smith,0
Eastham,,,President,,Republican,Gary Bauer,3
Buckland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Beverly,,,President,,Republican,All Others,3
Hopkinton,,,President,,Libertarian,Total Votes Cast,3
Rochester,,,President,,Libertarian,All Others,1
Ashfield,,,President,,Democratic,Al Gore,95
Georgetown,,,President,,Republican,Blank Votes,2
Raynham,,,President,,Republican,Blank Votes,2
Middleborough,,,President,,Republican,Total Votes Cast,1776
Whitman,,,President,,Democratic,No Preference,37
Swampscott,,,President,,Democratic,All Others,11
Carlisle,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Hawley,,,President,,Democratic,Bill Bradley,10
New Marlborough,,,President,,Republican,Alan Keyes,1
Melrose,,,President,,Republican,Gary Bauer,1
