town,ward,precinct,office,district,party,candidate,votes
Chelsea,2,1,President,,Democratic,Blank Votes,35
Fall River,2,A,President,,Green-rainbow,No Preference,0
Ware,,B,President,,Democratic,Bernie Sanders,211
Marlborough,2,1,President,,Democratic,Total Votes Cast,485
Wilmington,,1,President,,Green-rainbow,Total Votes Cast,0
Gardner,1,A,President,,Republican,Rand Paul,0
S. Hadley,,D,President,,Republican,Mike Huckabee,0
Lawrence,D,3,President,,Green-rainbow,All Others,0
Medford,6,1,President,,Republican,John R. Kasich,62
Springfield,8,G,President,,Republican,No Preference,0
Medway,,2,President,,Democratic,Blank Votes,1
Duxbury,,5,President,,Republican,Carly Fiorina,0
Haverhill,2,2,President,,Democratic,All Others,1
Brookline,,3,President,,Democratic,Martin O'Malley,2
Andover,,5,President,,Green-rainbow,Skcm Curry,0
Kingston,,3,President,,Republican,Ted Cruz,57
Cambridge,9,2,President,,Green-rainbow,Kent Mesplay,0
Billerica,,7,President,,Republican,Marco Rubio,86
Brockton,2,D,President,,Republican,Mike Huckabee,0
Fitchburg,1,B,President,,Green-rainbow,Blank Votes,0
Charlton,,3,President,,Green-rainbow,Total Votes Cast,0
Princeton,,1,President,,Green-rainbow,Kent Mesplay,0
Duxbury,,5,President,,Republican,No Preference,3
Springfield,3,G,President,,Green-rainbow,Jill E. Stein,0
Newton,1,2,President,,Republican,Total Votes Cast,162
Westminster,,2,President,,Democratic,Blank Votes,1
Reading,,1,President,,Republican,Mike Huckabee,0
Franklin,,3,President,,Democratic,Blank Votes,1
Burlington,,6,President,,Democratic,Martin O'Malley,8
Arlington,,1,President,,Republican,Donald J. Trump,50
Lawrence,C,3,President,,Green-rainbow,Jill E. Stein,0
Lawrence,E,3,President,,Democratic,Blank Votes,2
Stoughton,,3,President,,Republican,John R. Kasich,61
Boston,4,4,President,,Democratic,Bernie Sanders,168
Boston,20,7,President,,Democratic,Hillary Clinton,233
Medford,1,1,President,,Republican,Blank Votes,0
Savoy,,1,President,,Republican,No Preference,0
Bellingham,,1,President,,Democratic,All Others,2
Lowell,7,2,President,,Republican,All Others,1
Palmer,,1A,President,,Republican,Ben Carson,2
Chelsea,1,1,President,,Green-rainbow,No Preference,0
N. Attleborough,,4,President,,Republican,Carly Fiorina,0
Fall River,1,C,President,,Republican,Rick Santorum,0
Chilmark,,1,President,,Republican,Jim Gilmore,0
Lynn,5,3,President,,Green-rainbow,Blank Votes,0
Boston,19,10,President,,Republican,All Others,0
Boston,1,1,President,,Republican,Ben Carson,1
Boston,20,14,President,,Green-rainbow,No Preference,0
Essex,,1,President,,Republican,John R. Kasich,154
Andover,,8,President,,Republican,Donald J. Trump,234
Fall River,1,B,President,,Democratic,All Others,5
Lynn,7,4,President,,Democratic,Bernie Sanders,213
W. Springfield,,6,President,,Republican,Mike Huckabee,1
Medford,4,2,President,,Republican,No Preference,2
Wakefield,,7,President,,Republican,Rand Paul,1
Raynham,,1,President,,Republican,Rand Paul,1
Auburn,,1,President,,Republican,Mike Huckabee,1
Boston,12,8,President,,Democratic,No Preference,0
Bourne,,4,President,,Democratic,Bernie Sanders,266
Boston,15,7,President,,Republican,Jim Gilmore,0
Cambridge,2,2,President,,Democratic,Martin O'Malley,0
Boston,7,3,President,,Democratic,Martin O'Malley,9
Agawam,,7,President,,Democratic,Roque De La Fuente,3
Lynn,7,2,President,,Democratic,Hillary Clinton,288
W. Springfield,,6,President,,Republican,Chris Christie,2
Barnstable,,1,President,,Green-rainbow,Jill E. Stein,0
Sandwich,,6,President,,Republican,Jeb Bush,4
Northbridge,,3,President,,Republican,Jeb Bush,10
Westhampton,,1,President,,Green-rainbow,Kent Mesplay,0
Medford,1,1,President,,Republican,John R. Kasich,31
Framingham,,2,President,,Republican,Ben Carson,13
Shrewsbury,,5,President,,Green-rainbow,Total Votes Cast,0
Boston,7,7,President,,Republican,Chris Christie,0
Methuen,,8,President,,Republican,Donald J. Trump,445
S. Hadley,,C,President,,Democratic,Bernie Sanders,355
Framingham,,3,President,,Republican,Rand Paul,4
Boston,14,7,President,,Green-rainbow,Darryl Cherney,0
Boston,22,6,President,,Republican,John R. Kasich,17
Sharon,,1,President,,Republican,Chris Christie,2
Boston,22,1,President,,Republican,Jeb Bush,0
Arlington,,5,President,,Republican,All Others,0
Newton,8,4,President,,Republican,Chris Christie,1
Brockton,3,C,President,,Republican,All Others,6
N. Andover,,1,President,,Republican,Blank Votes,0
Georgetown,,3,President,,Republican,Rick Santorum,0
New Ashford,,1,President,,Republican,Rick Santorum,0
Monson,,B,President,,Republican,Carly Fiorina,0
Boston,4,6,President,,Republican,Rand Paul,0
New Salem,,1,President,,Green-rainbow,Total Votes Cast,2
W. Springfield,,8,President,,Republican,Donald J. Trump,138
New Bedford,1,E,President,,Republican,Chris Christie,0
Waltham,1,2,President,,Republican,Ted Cruz,26
Brookline,,10,President,,Republican,George Pataki,0
Sandwich,,5,President,,Republican,Ted Cruz,63
Tewksbury,,2,President,,Democratic,Hillary Clinton,267
Chicopee,9,A,President,,Democratic,Blank Votes,1
Worcester,9,5,President,,Republican,Total Votes Cast,369
Winchester,,4,President,,Green-rainbow,Total Votes Cast,0
Boston,20,1,President,,Democratic,Bernie Sanders,302
Weymouth,,8,President,,Republican,All Others,2
Brockton,5,A,President,,Democratic,Bernie Sanders,127
New Bedford,3,E,President,,Republican,No Preference,1
Worcester,2,2,President,,Green-rainbow,Kent Mesplay,0
Templeton,,A,President,,Democratic,Bernie Sanders,226
Shirley,,1,President,,Democratic,Bernie Sanders,693
Lynnfield,,2,President,,Republican,Total Votes Cast,573
Dennis,,5,President,,Democratic,Martin O'Malley,6
Holyoke,1,A,President,,Republican,Carly Fiorina,0
Boston,4,2,President,,Republican,John R. Kasich,109
Nantucket,,1,President,,Green-rainbow,Blank Votes,0
Peabody,5,2,President,,Green-rainbow,Kent Mesplay,0
Bernardston,,1,President,,Republican,Carly Fiorina,0
Chicopee,8,A,President,,Republican,Jim Gilmore,0
Needham,,F,President,,Republican,Ted Cruz,19
Mashpee,,2,President,,Democratic,Total Votes Cast,476
N. Attleborough,,4,President,,Democratic,Roque De La Fuente,0
Cambridge,10,3,President,,Republican,Blank Votes,0
Harwich,,1,President,,Republican,Rick Santorum,0
Quincy,3,5,President,,Green-rainbow,William P. Kreml,0
Pittsfield,1,A,President,,Democratic,Total Votes Cast,449
Bedford,,2,President,,Republican,Mike Huckabee,1
Falmouth,,3,President,,Democratic,All Others,3
Braintree,,6B,President,,Republican,Chris Christie,1
Marlborough,3,2,President,,Republican,John R. Kasich,72
Beverly,6,1,President,,Republican,Carly Fiorina,0
Amesbury,,1,President,,Republican,Chris Christie,3
Boston,19,4,President,,Green-rainbow,Blank Votes,0
Hudson,,5,President,,Republican,Ted Cruz,38
Lynnfield,,2,President,,Democratic,No Preference,5
Blackstone,,2,President,,Green-rainbow,All Others,0
Rehoboth,,1,President,,Green-rainbow,All Others,0
Somerset,,3,President,,Republican,All Others,3
Springfield,2,G,President,,Green-rainbow,Kent Mesplay,0
Springfield,6,A,President,,Democratic,Roque De La Fuente,0
Millbury,,3,President,,Green-rainbow,No Preference,0
Boston,18,3,President,,Republican,Jeb Bush,2
Quincy,5,4,President,,Green-rainbow,Skcm Curry,0
Boston,20,15,President,,Democratic,All Others,2
Hanover,,4,President,,Democratic,Martin O'Malley,1
Cambridge,4,3,President,,Green-rainbow,William P. Kreml,0
Woburn,3,1,President,,Republican,All Others,3
New Bedford,2,D,President,,Republican,Marco Rubio,7
Chelmsford,,2,President,,Green-rainbow,Blank Votes,1
Ashland,,4,President,,Green-rainbow,Blank Votes,0
Burlington,,3,President,,Democratic,Bernie Sanders,333
Ipswich,,1,President,,Republican,Donald J. Trump,203
Leicester,,1,President,,Democratic,Total Votes Cast,438
Holliston,,1,President,,Green-rainbow,No Preference,0
Uxbridge,,4,President,,Green-rainbow,Kent Mesplay,1
Malden,2,2,President,,Republican,John R. Kasich,20
Millbury,,2,President,,Republican,Donald J. Trump,271
Natick,,8,President,,Republican,Rick Santorum,1
Chicopee,4,A,President,,Green-rainbow,Skcm Curry,0
Newton,2,4,President,,Republican,Ted Cruz,9
Milford,,2,President,,Republican,Donald J. Trump,120
Saugus,,1,President,,Republican,Rick Santorum,0
Falmouth,,1,President,,Green-rainbow,Total Votes Cast,0
Lowell,2,1,President,,Republican,Total Votes Cast,80
Boston,12,7,President,,Republican,Ben Carson,4
Granville,,1,President,,Republican,No Preference,4
Greenfield,,2,President,,Green-rainbow,Jill E. Stein,2
Brookline,,10,President,,Green-rainbow,William P. Kreml,0
N. Attleborough,,1,President,,Republican,Rick Santorum,0
Waltham,2,2,President,,Republican,Jim Gilmore,1
Stoneham,,6,President,,Republican,Rick Santorum,0
Middleborough,,6,President,,Green-rainbow,Kent Mesplay,0
Hanover,,4,President,,Republican,Chris Christie,3
Billerica,,6,President,,Republican,Ben Carson,7
Bellingham,,4,President,,Republican,Rick Santorum,0
Haverhill,4,3,President,,Republican,George Pataki,1
Boston,12,3,President,,Republican,Ted Cruz,2
Weymouth,,4,President,,Democratic,Hillary Clinton,256
New Bedford,6,D,President,,Republican,Jim Gilmore,0
Chelsea,1,4,President,,Democratic,Blank Votes,1
Gardner,2,B,President,,Republican,Jeb Bush,6
Woburn,6,1,President,,Green-rainbow,No Preference,0
Amherst,,10,President,,Republican,George Pataki,0
Chelmsford,,7,President,,Green-rainbow,Total Votes Cast,2
Somerville,2,3,President,,Republican,George Pataki,0
Weymouth,,1,President,,Republican,George Pataki,0
Springfield,7,B,President,,Republican,Rand Paul,0
Fall River,7,C,President,,Republican,Rand Paul,0
Arlington,,5,President,,Republican,Carly Fiorina,0
Northborough,,1,President,,Democratic,Bernie Sanders,424
Dover,,1,President,,Democratic,Hillary Clinton,657
Boston,22,4,President,,Democratic,Martin O'Malley,1
Templeton,,C,President,,Democratic,Roque De La Fuente,0
Fall River,5,C,President,,Republican,Marco Rubio,9
Barnstable,,9,President,,Democratic,Roque De La Fuente,0
Easthampton,,3,President,,Republican,No Preference,2
Pittsfield,1,B,President,,Republican,George Pataki,0
Boston,13,5,President,,Republican,Mike Huckabee,0
Lawrence,E,4,President,,Democratic,Blank Votes,1
Springfield,3,C,President,,Democratic,Martin O'Malley,0
Plymouth,,14,President,,Republican,Mike Huckabee,1
Boston,15,1,President,,Democratic,No Preference,0
Greenfield,,9,President,,Republican,Jim Gilmore,0
Malden,3,1,President,,Republican,Rick Santorum,0
Somerville,3,2,President,,Republican,Donald J. Trump,63
New Bedford,4,A,President,,Green-rainbow,Darryl Cherney,0
Randolph,,5,President,,Republican,Rick Santorum,0
Lowell,8,3,President,,Green-rainbow,Jill E. Stein,0
Marblehead,,1,President,,Green-rainbow,Darryl Cherney,0
New Ashford,,1,President,,Democratic,Martin O'Malley,0
Boston,8,5,President,,Green-rainbow,Jill E. Stein,0
Dedham,,6,President,,Green-rainbow,No Preference,0
Savoy,,1,President,,Green-rainbow,Total Votes Cast,1
Bourne,,6,President,,Democratic,No Preference,1
Milton,,4,President,,Republican,Mike Huckabee,0
Yarmouth,,3,President,,Democratic,Roque De La Fuente,0
Peabody,5,3,President,,Republican,Ben Carson,7
Needham,,I,President,,Republican,Ben Carson,2
N. Adams,5,5,President,,Green-rainbow,All Others,0
Marshfield,,6,President,,Democratic,Total Votes Cast,685
Chicopee,6,BE,President,,Republican,No Preference,0
Boston,2,4,President,,Republican,Blank Votes,0
Attleboro,6,A,President,,Republican,John R. Kasich,37
Somerville,7,3,President,,Republican,Jeb Bush,4
Lynn,3,3,President,,Green-rainbow,Kent Mesplay,0
Shrewsbury,,1,President,,Green-rainbow,Jill E. Stein,1
Haverhill,6,3,President,,Democratic,Martin O'Malley,4
Lynnfield,,2,President,,Green-rainbow,All Others,0
Lynn,4,4,President,,Republican,Chris Christie,0
Boston,19,12,President,,Republican,John R. Kasich,12
Springfield,7,C,President,,Green-rainbow,Kent Mesplay,0
Braintree,,1A,President,,Republican,Blank Votes,1
Malden,3,2,President,,Republican,No Preference,1
Newburyport,2,1,President,,Republican,Jim Gilmore,0
Lowell,7,1,President,,Republican,Mike Huckabee,0
Shrewsbury,,7,President,,Republican,Marco Rubio,129
Holyoke,3,B,President,,Republican,Ben Carson,10
Brookline,,11,President,,Republican,All Others,0
Dunstable,,1,President,,Republican,John R. Kasich,115
Leominster,3,C,President,,Republican,No Preference,2
Billerica,,6,President,,Green-rainbow,All Others,0
Boston,19,1,President,,Republican,Rick Santorum,0
Bridgewater,,1,President,,Green-rainbow,No Preference,0
Lowell,10,1,President,,Republican,Ted Cruz,9
Revere,2,3,President,,Republican,All Others,0
Orange,,1,President,,Republican,All Others,0
Boston,19,2,President,,Green-rainbow,Kent Mesplay,0
Westfield,3,B,President,,Republican,Rand Paul,0
Lowell,3,2,President,,Green-rainbow,Kent Mesplay,0
Taunton,5,B,President,,Republican,Ben Carson,4
Norton,,3,President,,Republican,Marco Rubio,53
New Bedford,2,E,President,,Democratic,Bernie Sanders,181
New Bedford,3,E,President,,Republican,Donald J. Trump,80
Wayland,,3,President,,Democratic,All Others,0
Boston,1,14,President,,Democratic,All Others,0
Braintree,,2B,President,,Republican,John R. Kasich,74
Tyngsborough,,2,President,,Republican,Rick Santorum,0
Methuen,,3,President,,Republican,George Pataki,0
Brewster,,2,President,,Republican,Marco Rubio,78
Quincy,2,4,President,,Republican,Rand Paul,0
Boston,1,14,President,,Democratic,No Preference,2
Boston,12,3,President,,Republican,No Preference,1
Cambridge,3,3,President,,Republican,John R. Kasich,26
Fitchburg,4,A,President,,Democratic,All Others,1
Hudson,,1,President,,Democratic,Blank Votes,4
Methuen,,6,President,,Green-rainbow,Blank Votes,0
Saugus,,8,President,,Green-rainbow,Jill E. Stein,1
Raynham,,2,President,,Green-rainbow,All Others,0
Amherst,,1,President,,Republican,Jeb Bush,1
Buckland,,1,President,,Republican,Chris Christie,0
Springfield,1,F,President,,Republican,John R. Kasich,1
Chicopee,7,B,President,,Republican,Rick Santorum,0
Brewster,,1,President,,Green-rainbow,All Others,0
Greenfield,,4,President,,Green-rainbow,Blank Votes,0
Waltham,5,2,President,,Republican,Total Votes Cast,147
Southborough,,3,President,,Republican,John R. Kasich,121
Cambridge,3,2,President,,Republican,Rick Santorum,0
Beverly,2,1,President,,Republican,Rick Santorum,0
Brockton,1,B,President,,Green-rainbow,Darryl Cherney,0
Lawrence,C,1,President,,Republican,George Pataki,0
Sutton,,1,President,,Republican,Marco Rubio,108
Lawrence,F,4,President,,Republican,Jeb Bush,2
Wareham,,4,President,,Democratic,Total Votes Cast,515
Lawrence,F,1,President,,Republican,Rick Santorum,1
Somerset,,1,President,,Green-rainbow,Total Votes Cast,1
Lowell,10,1,President,,Green-rainbow,Total Votes Cast,0
Walpole,,4,President,,Republican,No Preference,3
Adams,,4,President,,Green-rainbow,No Preference,0
Foxborough,,2,President,,Green-rainbow,Skcm Curry,0
Springfield,8,B,President,,Republican,Ted Cruz,10
Cambridge,7,1,President,,Republican,All Others,1
Haverhill,7,1,President,,Republican,Rick Santorum,0
Barnstable,,5,President,,Green-rainbow,Darryl Cherney,0
Revere,3,2,President,,Green-rainbow,All Others,0
Franklin,,5,President,,Democratic,Hillary Clinton,347
Fitchburg,1,A,President,,Green-rainbow,Darryl Cherney,0
Tyngsborough,,3,President,,Republican,All Others,1
Adams,,3,President,,Green-rainbow,Jill E. Stein,1
Holliston,,1,President,,Republican,John R. Kasich,135
Charlton,,1,President,,Republican,Donald J. Trump,235
Lynn,3,4,President,,Green-rainbow,Total Votes Cast,0
Barnstable,,2,President,,Green-rainbow,William P. Kreml,0
Northampton,2,B,President,,Green-rainbow,Kent Mesplay,0
Haverhill,2,3,President,,Republican,Mike Huckabee,0
Brookline,,5,President,,Republican,Carly Fiorina,1
N. Andover,,4,President,,Republican,Jim Gilmore,0
Saugus,,10,President,,Green-rainbow,Blank Votes,0
Shrewsbury,,8,President,,Republican,Total Votes Cast,562
Boxford,,1,President,,Republican,Carly Fiorina,0
Kingston,,4,President,,Republican,Jim Gilmore,0
Marlborough,3,2,President,,Republican,Marco Rubio,70
Mansfield,,1,President,,Republican,No Preference,3
Framingham,,3,President,,Green-rainbow,Kent Mesplay,0
Ware,,B,President,,Republican,George Pataki,0
Everett,5,2,President,,Democratic,All Others,1
Somerville,1,3,President,,Democratic,Hillary Clinton,279
Winchester,,1,President,,Republican,Mike Huckabee,0
Sturbridge,,2,President,,Republican,Mike Huckabee,0
Gardner,4,A,President,,Green-rainbow,Skcm Curry,0
Newton,6,1,President,,Republican,John R. Kasich,43
Lynn,3,4,President,,Republican,Ted Cruz,16
Belchertown,,A,President,,Republican,Ted Cruz,40
Peabody,1,2,President,,Green-rainbow,Skcm Curry,1
Upton,,2,President,,Republican,Total Votes Cast,605
Southbridge,,5,President,,Democratic,Bernie Sanders,140
Auburn,,3,President,,Republican,All Others,3
Agawam,,6,President,,Republican,Ben Carson,9
Methuen,,7,President,,Democratic,Hillary Clinton,289
Holden,,1,President,,Democratic,Roque De La Fuente,1
Lawrence,B,4,President,,Green-rainbow,Blank Votes,0
Norwood,,3,President,,Republican,Ted Cruz,37
Norwood,,3,President,,Republican,Rand Paul,0
Boston,17,14,President,,Green-rainbow,Kent Mesplay,0
Fairhaven,,3,President,,Republican,Mike Huckabee,1
Winthrop,,4,President,,Democratic,Total Votes Cast,538
Hudson,,7,President,,Democratic,No Preference,5
Weymouth,,7,President,,Republican,Marco Rubio,63
Nahant,,1,President,,Republican,Marco Rubio,51
Granville,,1,President,,Republican,George Pataki,0
Mount Washington,,1,President,,Republican,Jeb Bush,1
Boston,3,4,President,,Democratic,Blank Votes,7
Ludlow,,4,President,,Democratic,Blank Votes,6
Haverhill,2,2,President,,Republican,John R. Kasich,45
Foxborough,,5,President,,Green-rainbow,All Others,0
Brockton,2,A,President,,Green-rainbow,Kent Mesplay,0
Barre,,2,President,,Democratic,Bernie Sanders,256
Boston,4,2,President,,Democratic,Blank Votes,0
Cambridge,3,3,President,,Green-rainbow,All Others,1
Worcester,3,5,President,,Green-rainbow,All Others,0
Mashpee,,4,President,,Republican,No Preference,1
Springfield,4,H,President,,Green-rainbow,Jill E. Stein,0
Billerica,,2,President,,Green-rainbow,Jill E. Stein,0
Chelsea,1,2,President,,Green-rainbow,No Preference,0
Yarmouth,,7,President,,Green-rainbow,Darryl Cherney,0
Boston,19,13,President,,Democratic,No Preference,2
Winchendon,,3,President,,Republican,No Preference,4
Quincy,4,1,President,,Republican,George Pataki,1
Boston,15,6,President,,Republican,George Pataki,0
Belmont,,1,President,,Republican,Rick Santorum,0
Saugus,,2,President,,Green-rainbow,Skcm Curry,0
Brockton,4,C,President,,Republican,Ted Cruz,19
Springfield,1,A,President,,Republican,All Others,1
Holbrook,,1,President,,Republican,Ted Cruz,27
Boston,14,2,President,,Democratic,Total Votes Cast,717
Marlborough,6,2,President,,Democratic,All Others,6
Revere,4,2,President,,Republican,Rick Santorum,0
Milton,,7,President,,Democratic,Total Votes Cast,720
Bourne,,7,President,,Democratic,Roque De La Fuente,4
Boston,21,6,President,,Green-rainbow,Total Votes Cast,2
Dighton,,2,President,,Republican,All Others,2
Pittsfield,7,B,President,,Republican,Total Votes Cast,195
W. Bridgewater,,1,President,,Republican,Rick Santorum,1
Chicopee,1,B,President,,Republican,Ben Carson,13
Fairhaven,,2,President,,Republican,John R. Kasich,20
New Bedford,4,C,President,,Republican,No Preference,3
Revere,1,2,President,,Green-rainbow,Jill E. Stein,0
Winchendon,,2,President,,Republican,All Others,0
Peabody,1,2,President,,Republican,John R. Kasich,59
Melrose,6,2,President,,Republican,No Preference,2
Greenfield,,6,President,,Republican,Ben Carson,3
Ayer,,2,President,,Republican,Rick Santorum,0
W. Bridgewater,,2,President,,Democratic,All Others,5
Chicopee,9,B,President,,Democratic,No Preference,2
Framingham,,2,President,,Green-rainbow,All Others,0
Northampton,7,B,President,,Green-rainbow,Blank Votes,0
Brookline,,16,President,,Democratic,Blank Votes,1
Chicopee,7,B,President,,Republican,Total Votes Cast,150
Huntington,,1,President,,Green-rainbow,Darryl Cherney,0
Cambridge,6,3,President,,Democratic,Total Votes Cast,1107
Lynn,1,1,President,,Democratic,Blank Votes,7
Worcester,3,2,President,,Republican,Rick Santorum,0
Randolph,,5,President,,Republican,Carly Fiorina,0
Wareham,,2,President,,Green-rainbow,Jill E. Stein,0
Lowell,2,1,President,,Republican,Marco Rubio,25
Westport,,A,President,,Republican,Rand Paul,0
Sutton,,2,President,,Green-rainbow,Jill E. Stein,2
Boston,6,2,President,,Democratic,No Preference,4
Milford,,5,President,,Democratic,Total Votes Cast,676
Webster,,1,President,,Green-rainbow,Skcm Curry,0
Acton,,6,President,,Green-rainbow,All Others,0
Westport,,D,President,,Republican,Rand Paul,0
Shrewsbury,,3,President,,Green-rainbow,William P. Kreml,0
Marblehead,,1,President,,Republican,All Others,2
Petersham,,1,President,,Republican,George Pataki,0
Somerville,7,3,President,,Green-rainbow,Jill E. Stein,1
Somerville,5,2,President,,Republican,Donald J. Trump,53
Westport,,D,President,,Green-rainbow,Kent Mesplay,0
Gardner,1,A,President,,Republican,John R. Kasich,54
Salisbury,,2,President,,Green-rainbow,William P. Kreml,0
Cambridge,3,2,President,,Republican,Ben Carson,2
Northbridge,,1,President,,Republican,Rick Santorum,0
Arlington,,2,President,,Republican,Total Votes Cast,167
Weymouth,,4,President,,Democratic,Blank Votes,2
Leominster,3,A,President,,Republican,No Preference,1
New Bedford,5,E,President,,Democratic,Blank Votes,2
Newton,6,2,President,,Green-rainbow,Jill E. Stein,0
Groton,,2,President,,Republican,Rand Paul,6
Swampscott,,5,President,,Democratic,No Preference,2
Arlington,,14,President,,Democratic,Hillary Clinton,363
Grafton,,2,President,,Republican,John R. Kasich,84
Stow,,1,President,,Republican,John R. Kasich,171
Salem,5,1,President,,Republican,George Pataki,0
Lynnfield,,4,President,,Democratic,Martin O'Malley,2
Brockton,4,A,President,,Republican,Donald J. Trump,36
Braintree,,2B,President,,Republican,George Pataki,0
Boston,12,9,President,,Democratic,All Others,0
Norton,,3,President,,Green-rainbow,Jill E. Stein,1
Douglas,,3,President,,Republican,No Preference,2
Douglas,,3,President,,Democratic,Bernie Sanders,187
Chesterfield,,1,President,,Democratic,Blank Votes,0
Canton,,5,President,,Republican,Total Votes Cast,559
Springfield,7,D,President,,Republican,Marco Rubio,28
Somerville,3,1,President,,Republican,Carly Fiorina,0
Attleboro,4,A,President,,Republican,Donald J. Trump,122
Boston,5,7,President,,Republican,Jim Gilmore,0
Somerville,2,3,President,,Democratic,No Preference,6
Wilmington,,1,President,,Green-rainbow,Skcm Curry,0
Winthrop,,3,President,,Republican,No Preference,1
Weymouth,,12,President,,Democratic,Total Votes Cast,680
Boston,21,15,President,,Republican,Marco Rubio,28
Pittsfield,1,A,President,,Republican,Total Votes Cast,131
Stoughton,,7,President,,Republican,Ted Cruz,22
Hopkinton,,2,President,,Republican,Ted Cruz,54
Halifax,,1,President,,Republican,Total Votes Cast,639
Medford,4,2,President,,Democratic,Hillary Clinton,493
Revere,3,3,President,,Democratic,Hillary Clinton,215
Marlborough,2,2,President,,Green-rainbow,Skcm Curry,0
Duxbury,,3,President,,Democratic,Roque De La Fuente,1
Lowell,9,3,President,,Democratic,No Preference,2
Amesbury,,3,President,,Republican,No Preference,2
Gardner,4,B,President,,Republican,Jim Gilmore,0
Concord,,4,President,,Democratic,Hillary Clinton,690
Northbridge,,1,President,,Republican,Carly Fiorina,1
Boston,22,11,President,,Republican,Ted Cruz,5
Winchester,,5,President,,Republican,Rand Paul,2
Revere,6,2,President,,Democratic,All Others,22
Dracut,,5,President,,Green-rainbow,Skcm Curry,0
Woburn,6,2,President,,Republican,Mike Huckabee,1
Rockland,,1,President,,Republican,Rand Paul,3
Lancaster,,1,President,,Republican,George Pataki,0
Sandwich,,1,President,,Green-rainbow,Blank Votes,0
Lynn,6,2,President,,Democratic,Hillary Clinton,86
Ashburnham,,1,President,,Republican,Carly Fiorina,1
New Bedford,3,A,President,,Democratic,All Others,0
Boston,6,1,President,,Republican,Jim Gilmore,0
Springfield,7,E,President,,Republican,Rand Paul,0
Oxford,,4,President,,Republican,John R. Kasich,42
Concord,,1,President,,Green-rainbow,Skcm Curry,0
Plainville,,2,President,,Republican,John R. Kasich,60
Chelsea,2,4,President,,Green-rainbow,Total Votes Cast,0
Fall River,8,C,President,,Republican,Jeb Bush,2
Boston,19,7,President,,Green-rainbow,Skcm Curry,0
Braintree,,5B,President,,Green-rainbow,All Others,0
Northbridge,,3,President,,Green-rainbow,Darryl Cherney,0
Lowell,7,1,President,,Republican,Ted Cruz,7
Salisbury,,2,President,,Republican,Blank Votes,1
Brookline,,4,President,,Republican,Ben Carson,1
Boston,15,7,President,,Republican,All Others,0
Westport,,D,President,,Democratic,Roque De La Fuente,0
Brookline,,16,President,,Republican,Ben Carson,3
Raynham,,4,President,,Green-rainbow,Darryl Cherney,0
Wilmington,,5,President,,Republican,Ben Carson,7
Hanover,,3,President,,Green-rainbow,William P. Kreml,0
Holbrook,,2,President,,Republican,Chris Christie,1
Worcester,5,3,President,,Republican,Chris Christie,1
Worcester,10,5,President,,Democratic,Total Votes Cast,250
Arlington,,16,President,,Green-rainbow,Blank Votes,0
Canton,,1,President,,Republican,George Pataki,0
Chelmsford,,3,President,,Republican,George Pataki,1
Woburn,2,2,President,,Republican,Ted Cruz,19
N. Attleborough,,9,President,,Democratic,Hillary Clinton,177
Barnstable,,13,President,,Republican,Rick Santorum,0
W. Springfield,,1,President,,Green-rainbow,Total Votes Cast,0
Abington,,2,President,,Green-rainbow,No Preference,0
Peru,,1,President,,Democratic,Total Votes Cast,143
Arlington,,2,President,,Green-rainbow,Jill E. Stein,0
Falmouth,,9,President,,Republican,Rick Santorum,0
Wrentham,,2,President,,Republican,Blank Votes,1
Weymouth,,6,President,,Green-rainbow,Blank Votes,0
Woburn,6,1,President,,Green-rainbow,All Others,0
Brockton,1,B,President,,Republican,Total Votes Cast,176
W. Tisbury,,1,President,,Republican,Jim Gilmore,0
Fall River,8,A,President,,Republican,Jeb Bush,0
Wilmington,,4,President,,Republican,Rand Paul,4
Dartmouth,,3,President,,Republican,Jeb Bush,0
Florida,,1,President,,Republican,Mike Huckabee,0
Lynn,3,3,President,,Democratic,Total Votes Cast,409
Methuen,,2,President,,Republican,Ben Carson,1
Conway,,1,President,,Green-rainbow,Skcm Curry,0
Chelsea,4,4,President,,Democratic,Bernie Sanders,107
Milford,,8,President,,Democratic,Roque De La Fuente,0
Revere,5,3,President,,Green-rainbow,Kent Mesplay,0
Abington,,2,President,,Democratic,Blank Votes,3
Boston,1,4,President,,Democratic,Hillary Clinton,86
Wrentham,,3,President,,Democratic,Blank Votes,2
Raynham,,1,President,,Republican,No Preference,2
Bedford,,2,President,,Democratic,Martin O'Malley,0
Natick,,5,President,,Republican,Donald J. Trump,170
Newton,3,2,President,,Green-rainbow,Kent Mesplay,0
Boston,7,10,President,,Republican,Ben Carson,0
Dartmouth,,7,President,,Republican,Carly Fiorina,0
Springfield,6,C,President,,Republican,Rand Paul,1
New Bedford,5,E,President,,Republican,John R. Kasich,30
Boston,19,5,President,,Green-rainbow,All Others,0
Boxford,,2,President,,Republican,Jim Gilmore,0
Norton,,3,President,,Green-rainbow,Kent Mesplay,0
Stoneham,,6,President,,Republican,Ted Cruz,37
Hopkinton,,1,President,,Republican,Ben Carson,6
Swampscott,,1,President,,Republican,Ted Cruz,22
Worcester,3,4,President,,Republican,John R. Kasich,4
Winthrop,,5,President,,Republican,Chris Christie,0
Andover,,1,President,,Green-rainbow,Blank Votes,0
Southborough,,2,President,,Republican,Jim Gilmore,0
Cambridge,3,2A,President,,Green-rainbow,No Preference,0
