town,ward,precinct,office,district,party,candidate,votes
E. Bridgewater,,1,President,,Republican,Trump and Pence,1002
E. Bridgewater,,1,State Senate,2nd Plymouth and Bristol,,All Others,26
E. Bridgewater,,1,President,,(Write-In),Moorehead and Lilly,0
E. Bridgewater,,1,State Senate,2nd Plymouth and Bristol,,Blank Votes,634
E. Bridgewater,,2,U.S. House,8th,,Blank Votes,97
E. Bridgewater,,2,President,,,All Others,36
E. Bridgewater,,2,President,,Green-rainbow,Stein and Baraka,20
E. Bridgewater,,2,President,,,Total Votes Cast,2001
E. Bridgewater,,2,President,,Democratic,Clinton and Kaine,791
E. Bridgewater,,2,State House,7th Plymouth,,Blank Votes,476
E. Bridgewater,,2,U.S. House,8th,Democratic,Stephen F. Lynch,1125
E. Bridgewater,,2,State Senate,2nd Plymouth and Bristol,,Total Votes Cast,2001
E. Bridgewater,,2,President,,(Write-In),Kotlikoff and Leamer,0
E. Bridgewater,,2,U.S. House,8th,,All Others,2
E. Bridgewater,,2,State House,7th Plymouth,,Total Votes Cast,2001
E. Bridgewater,,2,President,,,No Preference,0
E. Bridgewater,,2,President,,(Write-In),Mcmullin and Johnson,0
E. Bridgewater,,2,President,,Libertarian,Johnson and Weld,87
E. Bridgewater,,2,U.S. House,8th,,Total Votes Cast,2001
E. Bridgewater,,2,President,,(Write-In),Moorehead and Lilly,0
E. Bridgewater,,2,President,,(Write-In),Schoenke and Mitchel,0
E. Bridgewater,,2,State Senate,2nd Plymouth and Bristol,,Blank Votes,619
E. Bridgewater,,2,State House,7th Plymouth,Republican,Geoff Diehl,1511
E. Bridgewater,,2,President,,,Blank Votes,25
E. Bridgewater,,2,U.S. House,8th,Republican,William Burke,777
E. Bridgewater,,2,President,,(Write-In),Feegbeh and O'Brien,0
E. Bridgewater,,2,State House,7th Plymouth,,All Others,14
E. Bridgewater,,2,State Senate,2nd Plymouth and Bristol,,All Others,11
E. Bridgewater,,2,State Senate,2nd Plymouth and Bristol,Democratic,Michael D. Brady,1371
E. Bridgewater,,2,President,,Republican,Trump and Pence,1042
E. Bridgewater,,3,President,,Democratic,Clinton and Kaine,874
E. Bridgewater,,3,State Senate,2nd Plymouth and Bristol,,All Others,7
E. Bridgewater,,3,President,,,Blank Votes,30
E. Bridgewater,,3,President,,,All Others,26
E. Bridgewater,,3,State House,7th Plymouth,,Blank Votes,619
E. Bridgewater,,3,President,,(Write-In),Schoenke and Mitchel,0
E. Bridgewater,,3,U.S. House,8th,Democratic,Stephen F. Lynch,1207
E. Bridgewater,,3,President,,(Write-In),Mcmullin and Johnson,2
E. Bridgewater,,3,U.S. House,8th,,Blank Votes,119
E. Bridgewater,,3,President,,Libertarian,Johnson and Weld,107
E. Bridgewater,,3,President,,(Write-In),Feegbeh and O'Brien,0
E. Bridgewater,,3,State Senate,2nd Plymouth and Bristol,Democratic,Michael D. Brady,1396
E. Bridgewater,,3,President,,Green-rainbow,Stein and Baraka,16
E. Bridgewater,,3,U.S. House,8th,Republican,William Burke,806
E. Bridgewater,,3,State House,7th Plymouth,Republican,Geoff Diehl,1503
E. Bridgewater,,3,State Senate,2nd Plymouth and Bristol,,Total Votes Cast,2132
E. Bridgewater,,3,President,,Republican,Trump and Pence,1077
E. Bridgewater,,3,President,,(Write-In),Moorehead and Lilly,0
E. Bridgewater,,3,State House,7th Plymouth,,All Others,10
E. Bridgewater,,3,President,,,No Preference,0
E. Bridgewater,,3,President,,(Write-In),Kotlikoff and Leamer,0
E. Bridgewater,,3,State House,7th Plymouth,,Total Votes Cast,2132
E. Bridgewater,,3,State Senate,2nd Plymouth and Bristol,,Blank Votes,729
E. Bridgewater,,3,U.S. House,8th,,All Others,0
E. Bridgewater,,3,U.S. House,8th,,Total Votes Cast,2132
E. Bridgewater,,3,President,,,Total Votes Cast,2132
E. Bridgewater,,4,President,,,Blank Votes,36
E. Bridgewater,,4,President,,(Write-In),Schoenke and Mitchel,0
E. Bridgewater,,4,President,,,Total Votes Cast,1896
E. Bridgewater,,4,President,,,No Preference,0
E. Bridgewater,,4,President,,Democratic,Clinton and Kaine,748
E. Bridgewater,,4,President,,,All Others,28
E. Bridgewater,,4,State Senate,"Norfolk, Bristol and Plymouth",,All Others,1
E. Bridgewater,,4,State House,7th Plymouth,,All Others,11
E. Bridgewater,,4,U.S. House,8th,,Total Votes Cast,1896
E. Bridgewater,,4,State Senate,"Norfolk, Bristol and Plymouth",Democratic,"Walter F. Timilty, Jr.",873
E. Bridgewater,,4,President,,Libertarian,Johnson and Weld,101
E. Bridgewater,,4,State Senate,"Norfolk, Bristol and Plymouth",,Total Votes Cast,1896
E. Bridgewater,,4,President,,(Write-In),Mcmullin and Johnson,3
E. Bridgewater,,4,State Senate,"Norfolk, Bristol and Plymouth",Unenrolled,Jonathan D. Lott,694
E. Bridgewater,,4,President,,(Write-In),Kotlikoff and Leamer,0
E. Bridgewater,,4,U.S. House,8th,,Blank Votes,102
E. Bridgewater,,4,U.S. House,8th,Republican,William Burke,759
E. Bridgewater,,4,State House,7th Plymouth,Republican,Geoff Diehl,1382
E. Bridgewater,,4,State House,7th Plymouth,,Total Votes Cast,1896
E. Bridgewater,,4,President,,Green-rainbow,Stein and Baraka,28
E. Bridgewater,,4,U.S. House,8th,Democratic,Stephen F. Lynch,1034
E. Bridgewater,,4,President,,(Write-In),Moorehead and Lilly,0
E. Bridgewater,,4,President,,Republican,Trump and Pence,952
E. Bridgewater,,4,State House,7th Plymouth,,Blank Votes,503
E. Bridgewater,,4,President,,(Write-In),Feegbeh and O'Brien,0
E. Bridgewater,,4,State Senate,"Norfolk, Bristol and Plymouth",,Blank Votes,328
E. Bridgewater,,4,U.S. House,8th,,All Others,1
E. Brookfield,,1,President,,Democratic,Clinton and Kaine,417
E. Brookfield,,1,U.S. House,1st,Democratic,Richard E. Neal,648
E. Brookfield,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Republican,James P. Ehrhard,508
E. Brookfield,,1,President,,Libertarian,Johnson and Weld,65
E. Brookfield,,1,State House,5th Worcester,,Total Votes Cast,1217
E. Brookfield,,1,State House,5th Worcester,,All Others,5
E. Brookfield,,1,President,,Republican,Trump and Pence,664
E. Brookfield,,1,U.S. House,1st,Libertarian,Thomas T. Simmons,0
E. Brookfield,,1,President,,,All Others,32
E. Brookfield,,1,President,,Green-rainbow,Stein and Baraka,18
E. Brookfield,,1,State House,5th Worcester,,Blank Votes,194
E. Brookfield,,1,President,,,Total Votes Cast,1217
E. Brookfield,,1,President,,(Write-In),Schoenke and Mitchel,0
E. Brookfield,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,Total Votes Cast,1217
E. Brookfield,,1,President,,(Write-In),Moorehead and Lilly,0
E. Brookfield,,1,President,,,Blank Votes,21
E. Brookfield,,1,U.S. House,1st,,All Others,100
E. Brookfield,,1,President,,(Write-In),Kotlikoff and Leamer,0
E. Brookfield,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,All Others,0
E. Brookfield,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Democratic,Anne M. Gobi,670
E. Brookfield,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,Blank Votes,39
E. Brookfield,,1,President,,,No Preference,0
E. Brookfield,,1,U.S. House,1st,,Blank Votes,145
E. Brookfield,,1,U.S. House,1st,,Total Votes Cast,1217
E. Brookfield,,1,President,,(Write-In),Mcmullin and Johnson,0
E. Brookfield,,1,State House,5th Worcester,Republican,"Donald R. Berthiaume, Jr",1018
E. Brookfield,,1,President,,(Write-In),Feegbeh and O'Brien,0
E. Brookfield,,1,U.S. House,1st,Unenrolled,Frederick O. Mayock,324
E. Longmeadow,,1,State Senate,1st Hampden and Hampshire,,Blank Votes,157
E. Longmeadow,,1,State Senate,1st Hampden and Hampshire,,All Others,1
E. Longmeadow,,1,President,,,Blank Votes,25
E. Longmeadow,,1,U.S. House,1st,Unenrolled,Frederick O. Mayock,466
E. Longmeadow,,1,U.S. House,1st,,Total Votes Cast,2351
E. Longmeadow,,1,President,,,Total Votes Cast,2351
E. Longmeadow,,1,State House,12th Hampden,,Blank Votes,670
E. Longmeadow,,1,President,,Green-rainbow,Stein and Baraka,23
E. Longmeadow,,1,President,,(Write-In),Schoenke and Mitchel,0
E. Longmeadow,,1,State House,12th Hampden,,Total Votes Cast,2351
E. Longmeadow,,1,U.S. House,1st,,Blank Votes,212
E. Longmeadow,,1,President,,(Write-In),Mcmullin and Johnson,0
E. Longmeadow,,1,President,,(Write-In),Moorehead and Lilly,0
E. Longmeadow,,1,President,,Republican,Trump and Pence,1091
E. Longmeadow,,1,President,,Libertarian,Johnson and Weld,117
E. Longmeadow,,1,President,,,No Preference,0
E. Longmeadow,,1,U.S. House,1st,Democratic,Richard E. Neal,1500
E. Longmeadow,,1,U.S. House,1st,,All Others,2
E. Longmeadow,,1,State Senate,1st Hampden and Hampshire,,Total Votes Cast,2351
E. Longmeadow,,1,State Senate,1st Hampden and Hampshire,Democratic,Eric P. Lesser,1122
E. Longmeadow,,1,President,,(Write-In),Kotlikoff and Leamer,0
E. Longmeadow,,1,President,,,All Others,38
E. Longmeadow,,1,State House,12th Hampden,,All Others,28
E. Longmeadow,,1,State House,12th Hampden,Democratic,"Angelo J. Puppolo, Jr.",1653
E. Longmeadow,,1,President,,Democratic,Clinton and Kaine,1057
E. Longmeadow,,1,State Senate,1st Hampden and Hampshire,Republican,James Chip Harrington,1071
E. Longmeadow,,1,U.S. House,1st,Libertarian,Thomas T. Simmons,171
E. Longmeadow,,1,President,,(Write-In),Feegbeh and O'Brien,0
E. Longmeadow,,2,President,,,All Others,38
E. Longmeadow,,2,U.S. House,1st,Democratic,Richard E. Neal,1495
E. Longmeadow,,2,President,,(Write-In),Schoenke and Mitchel,0
E. Longmeadow,,2,State Senate,1st Hampden and Hampshire,Republican,James Chip Harrington,896
E. Longmeadow,,2,State Senate,1st Hampden and Hampshire,,Total Votes Cast,2246
E. Longmeadow,,2,President,,,Blank Votes,30
E. Longmeadow,,2,U.S. House,1st,,Blank Votes,180
E. Longmeadow,,2,State Senate,1st Hampden and Hampshire,Democratic,Eric P. Lesser,1159
E. Longmeadow,,2,State Senate,1st Hampden and Hampshire,,All Others,3
E. Longmeadow,,2,President,,,No Preference,0
E. Longmeadow,,2,President,,,Total Votes Cast,2246
E. Longmeadow,,2,President,,(Write-In),Feegbeh and O'Brien,0
E. Longmeadow,,2,President,,(Write-In),Mcmullin and Johnson,0
E. Longmeadow,,2,President,,Libertarian,Johnson and Weld,99
E. Longmeadow,,2,State Senate,1st Hampden and Hampshire,,Blank Votes,188
E. Longmeadow,,2,U.S. House,1st,Libertarian,Thomas T. Simmons,120
E. Longmeadow,,2,President,,Republican,Trump and Pence,1034
E. Longmeadow,,2,U.S. House,1st,,All Others,13
E. Longmeadow,,2,State House,2nd Hampden,,Total Votes Cast,2246
E. Longmeadow,,2,State House,2nd Hampden,,Blank Votes,573
E. Longmeadow,,2,State House,2nd Hampden,,All Others,22
E. Longmeadow,,2,U.S. House,1st,Unenrolled,Frederick O. Mayock,438
E. Longmeadow,,2,President,,Green-rainbow,Stein and Baraka,37
E. Longmeadow,,2,U.S. House,1st,,Total Votes Cast,2246
E. Longmeadow,,2,President,,(Write-In),Kotlikoff and Leamer,0
E. Longmeadow,,2,President,,(Write-In),Moorehead and Lilly,0
E. Longmeadow,,2,State House,2nd Hampden,Democratic,Brian M. Ashe,1651
E. Longmeadow,,2,President,,Democratic,Clinton and Kaine,1008
E. Longmeadow,,3,State House,2nd Hampden,,Total Votes Cast,2321
E. Longmeadow,,3,President,,,No Preference,0
E. Longmeadow,,3,President,,Green-rainbow,Stein and Baraka,28
E. Longmeadow,,3,U.S. House,1st,Libertarian,Thomas T. Simmons,149
E. Longmeadow,,3,State House,2nd Hampden,,All Others,35
E. Longmeadow,,3,President,,,All Others,52
E. Longmeadow,,3,President,,(Write-In),Moorehead and Lilly,0
E. Longmeadow,,3,State Senate,1st Hampden and Hampshire,Republican,James Chip Harrington,1038
E. Longmeadow,,3,State Senate,1st Hampden and Hampshire,,Blank Votes,166
E. Longmeadow,,3,State House,2nd Hampden,,Blank Votes,616
E. Longmeadow,,3,State Senate,1st Hampden and Hampshire,Democratic,Eric P. Lesser,1115
E. Longmeadow,,3,U.S. House,1st,,All Others,6
E. Longmeadow,,3,President,,(Write-In),Kotlikoff and Leamer,0
E. Longmeadow,,3,President,,Democratic,Clinton and Kaine,1017
E. Longmeadow,,3,President,,,Total Votes Cast,2321
E. Longmeadow,,3,U.S. House,1st,Democratic,Richard E. Neal,1525
E. Longmeadow,,3,U.S. House,1st,,Blank Votes,190
E. Longmeadow,,3,President,,(Write-In),Schoenke and Mitchel,0
E. Longmeadow,,3,State Senate,1st Hampden and Hampshire,,Total Votes Cast,2321
E. Longmeadow,,3,State Senate,1st Hampden and Hampshire,,All Others,2
E. Longmeadow,,3,President,,Republican,Trump and Pence,1105
E. Longmeadow,,3,President,,(Write-In),Feegbeh and O'Brien,0
E. Longmeadow,,3,President,,(Write-In),Mcmullin and Johnson,0
E. Longmeadow,,3,President,,,Blank Votes,30
E. Longmeadow,,3,State House,2nd Hampden,Democratic,Brian M. Ashe,1670
E. Longmeadow,,3,U.S. House,1st,,Total Votes Cast,2321
E. Longmeadow,,3,U.S. House,1st,Unenrolled,Frederick O. Mayock,451
E. Longmeadow,,3,President,,Libertarian,Johnson and Weld,89
E. Longmeadow,,4,President,,(Write-In),Kotlikoff and Leamer,0
E. Longmeadow,,4,President,,,No Preference,0
E. Longmeadow,,4,President,,,Blank Votes,38
E. Longmeadow,,4,U.S. House,1st,,Blank Votes,218
E. Longmeadow,,4,U.S. House,1st,,Total Votes Cast,2417
E. Longmeadow,,4,State House,2nd Hampden,,All Others,28
E. Longmeadow,,4,U.S. House,1st,Democratic,Richard E. Neal,1492
E. Longmeadow,,4,President,,(Write-In),Schoenke and Mitchel,0
E. Longmeadow,,4,State Senate,1st Hampden and Hampshire,,Blank Votes,182
E. Longmeadow,,4,President,,(Write-In),Mcmullin and Johnson,0
E. Longmeadow,,4,State Senate,1st Hampden and Hampshire,,Total Votes Cast,2417
E. Longmeadow,,4,U.S. House,1st,Unenrolled,Frederick O. Mayock,527
E. Longmeadow,,4,State Senate,1st Hampden and Hampshire,Democratic,Eric P. Lesser,1069
E. Longmeadow,,4,President,,Republican,Trump and Pence,1211
E. Longmeadow,,4,President,,,All Others,37
E. Longmeadow,,4,President,,Green-rainbow,Stein and Baraka,27
E. Longmeadow,,4,U.S. House,1st,,All Others,5
E. Longmeadow,,4,President,,Libertarian,Johnson and Weld,97
E. Longmeadow,,4,President,,(Write-In),Feegbeh and O'Brien,0
E. Longmeadow,,4,State Senate,1st Hampden and Hampshire,Republican,James Chip Harrington,1164
E. Longmeadow,,4,State House,2nd Hampden,,Total Votes Cast,2417
E. Longmeadow,,4,President,,Democratic,Clinton and Kaine,1007
E. Longmeadow,,4,President,,(Write-In),Moorehead and Lilly,0
E. Longmeadow,,4,U.S. House,1st,Libertarian,Thomas T. Simmons,175
E. Longmeadow,,4,State Senate,1st Hampden and Hampshire,,All Others,2
E. Longmeadow,,4,State House,2nd Hampden,Democratic,Brian M. Ashe,1653
E. Longmeadow,,4,State House,2nd Hampden,,Blank Votes,736
E. Longmeadow,,4,President,,,Total Votes Cast,2417
Eastham,,1,State House,4th Barnstable,,Blank Votes,816
Eastham,,1,U.S. House,9th,Republican,Mark C. Alliegro,1080
Eastham,,1,State House,4th Barnstable,,All Others,30
Eastham,,1,President,,(Write-In),Mcmullin and Johnson,0
Eastham,,1,President,,(Write-In),Feegbeh and O'Brien,0
Eastham,,1,U.S. House,9th,Unenrolled,Christopher D. Cataldo,27
Eastham,,1,State House,4th Barnstable,,Total Votes Cast,3702
Eastham,,1,President,,,Blank Votes,50
Eastham,,1,State Senate,Cape and Islands,Democratic,Julian Andre Cyr,2273
Eastham,,1,State House,4th Barnstable,Democratic,Sarah K. Peake,2856
Eastham,,1,State Senate,Cape and Islands,,Total Votes Cast,3702
Eastham,,1,President,,,No Preference,0
Eastham,,1,State Senate,Cape and Islands,Republican,Anthony E. Schiavi,1258
Eastham,,1,U.S. House,9th,Unenrolled,Anna Grace Raduc,20
Eastham,,1,State Senate,Cape and Islands,,All Others,3
Eastham,,1,President,,(Write-In),Kotlikoff and Leamer,0
Eastham,,1,President,,Republican,Trump and Pence,1199
Eastham,,1,President,,,Total Votes Cast,3702
Eastham,,1,President,,Green-rainbow,Stein and Baraka,61
Eastham,,1,President,,Democratic,Clinton and Kaine,2203
Eastham,,1,President,,,All Others,55
Eastham,,1,President,,Libertarian,Johnson and Weld,134
Eastham,,1,U.S. House,9th,,Total Votes Cast,3702
Eastham,,1,U.S. House,9th,Democratic,William Richard Keating,2229
Eastham,,1,U.S. House,9th,Unenrolled,Paul J. Harrington,238
Eastham,,1,State Senate,Cape and Islands,,Blank Votes,168
Eastham,,1,President,,(Write-In),Moorehead and Lilly,0
Eastham,,1,U.S. House,9th,,Blank Votes,108
Eastham,,1,President,,(Write-In),Schoenke and Mitchel,0
Eastham,,1,U.S. House,9th,,All Others,0
Easthampton,,1,President,,(Write-In),Schoenke and Mitchel,0
Easthampton,,1,State House,2nd Hampshire,,Blank Votes,364
Easthampton,,1,President,,Democratic,Clinton and Kaine,1127
Easthampton,,1,U.S. House,1st,Libertarian,Thomas T. Simmons,128
Easthampton,,1,President,,,Blank Votes,37
Easthampton,,1,President,,(Write-In),Moorehead and Lilly,0
Easthampton,,1,U.S. House,1st,,All Others,1
Easthampton,,1,President,,,No Preference,0
Easthampton,,1,U.S. House,1st,,Total Votes Cast,1823
Easthampton,,1,U.S. House,1st,Democratic,Richard E. Neal,1312
Easthampton,,1,State Senate,2nd Hampden and Hampshire,,All Others,1
Easthampton,,1,State House,2nd Hampshire,Democratic,John W. Scibak,1454
Easthampton,,1,President,,Libertarian,Johnson and Weld,68
Easthampton,,1,State Senate,2nd Hampden and Hampshire,,Blank Votes,133
Easthampton,,1,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,1823
Easthampton,,1,State House,2nd Hampshire,,All Others,5
Easthampton,,1,President,,Republican,Trump and Pence,514
Easthampton,,1,President,,(Write-In),Kotlikoff and Leamer,0
Easthampton,,1,State Senate,2nd Hampden and Hampshire,Democratic,Jerome Parker-O'grady,1002
Easthampton,,1,President,,(Write-In),Feegbeh and O'Brien,0
Easthampton,,1,U.S. House,1st,,Blank Votes,107
Easthampton,,1,President,,,All Others,28
Easthampton,,1,President,,,Total Votes Cast,1823
Easthampton,,1,President,,Green-rainbow,Stein and Baraka,48
Easthampton,,1,President,,(Write-In),Mcmullin and Johnson,1
Easthampton,,1,State House,2nd Hampshire,,Total Votes Cast,1823
Easthampton,,1,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",687
Easthampton,,1,U.S. House,1st,Unenrolled,Frederick O. Mayock,275
Easthampton,,2,U.S. House,1st,,All Others,4
Easthampton,,2,President,,Libertarian,Johnson and Weld,53
Easthampton,,2,President,,,No Preference,0
Easthampton,,2,State Senate,2nd Hampden and Hampshire,Democratic,Jerome Parker-O'grady,1282
Easthampton,,2,U.S. House,1st,,Blank Votes,113
Easthampton,,2,President,,(Write-In),Mcmullin and Johnson,3
Easthampton,,2,U.S. House,1st,Libertarian,Thomas T. Simmons,151
Easthampton,,2,State House,2nd Hampshire,,Blank Votes,345
Easthampton,,2,President,,,Blank Votes,32
Easthampton,,2,President,,,Total Votes Cast,1998
Easthampton,,2,U.S. House,1st,Democratic,Richard E. Neal,1490
Easthampton,,2,President,,(Write-In),Kotlikoff and Leamer,0
Easthampton,,2,State Senate,2nd Hampden and Hampshire,,All Others,4
Easthampton,,2,President,,(Write-In),Feegbeh and O'Brien,0
Easthampton,,2,President,,Green-rainbow,Stein and Baraka,86
Easthampton,,2,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",544
Easthampton,,2,President,,(Write-In),Schoenke and Mitchel,0
Easthampton,,2,President,,Democratic,Clinton and Kaine,1370
Easthampton,,2,U.S. House,1st,Unenrolled,Frederick O. Mayock,240
Easthampton,,2,State House,2nd Hampshire,,Total Votes Cast,1998
Easthampton,,2,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,1998
Easthampton,,2,State House,2nd Hampshire,Democratic,John W. Scibak,1649
Easthampton,,2,State House,2nd Hampshire,,All Others,4
Easthampton,,2,State Senate,2nd Hampden and Hampshire,,Blank Votes,168
Easthampton,,2,President,,,All Others,37
Easthampton,,2,President,,(Write-In),Moorehead and Lilly,0
Easthampton,,2,President,,Republican,Trump and Pence,417
Easthampton,,2,U.S. House,1st,,Total Votes Cast,1998
Easthampton,,3,President,,,No Preference,0
Easthampton,,3,President,,(Write-In),Moorehead and Lilly,0
Easthampton,,3,President,,(Write-In),Mcmullin and Johnson,0
Easthampton,,3,U.S. House,1st,Unenrolled,Frederick O. Mayock,226
Easthampton,,3,U.S. House,1st,Democratic,Richard E. Neal,1304
Easthampton,,3,State Senate,2nd Hampden and Hampshire,,All Others,0
Easthampton,,3,President,,,Blank Votes,26
Easthampton,,3,President,,(Write-In),Schoenke and Mitchel,0
Easthampton,,3,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,1780
Easthampton,,3,President,,(Write-In),Kotlikoff and Leamer,0
Easthampton,,3,President,,Democratic,Clinton and Kaine,1140
Easthampton,,3,U.S. House,1st,,Blank Votes,107
Easthampton,,3,President,,Republican,Trump and Pence,447
Easthampton,,3,U.S. House,1st,Libertarian,Thomas T. Simmons,143
Easthampton,,3,U.S. House,1st,,All Others,0
Easthampton,,3,State Senate,2nd Hampden and Hampshire,,Blank Votes,137
Easthampton,,3,President,,,All Others,31
Easthampton,,3,State House,2nd Hampshire,,Total Votes Cast,1780
Easthampton,,3,President,,Libertarian,Johnson and Weld,71
Easthampton,,3,State House,2nd Hampshire,,All Others,2
Easthampton,,3,State House,2nd Hampshire,Democratic,John W. Scibak,1444
Easthampton,,3,State House,2nd Hampshire,,Blank Votes,334
Easthampton,,3,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",585
Easthampton,,3,President,,(Write-In),Feegbeh and O'Brien,0
Easthampton,,3,U.S. House,1st,,Total Votes Cast,1780
Easthampton,,3,State Senate,2nd Hampden and Hampshire,Democratic,Jerome Parker-O'grady,1058
Easthampton,,3,President,,Green-rainbow,Stein and Baraka,65
Easthampton,,3,President,,,Total Votes Cast,1780
Easthampton,,4,U.S. House,1st,,Total Votes Cast,2123
Easthampton,,4,President,,(Write-In),Schoenke and Mitchel,0
Easthampton,,4,President,,(Write-In),Moorehead and Lilly,1
Easthampton,,4,U.S. House,1st,,All Others,3
Easthampton,,4,U.S. House,1st,Democratic,Richard E. Neal,1593
Easthampton,,4,President,,,Total Votes Cast,2123
Easthampton,,4,U.S. House,1st,Unenrolled,Frederick O. Mayock,250
Easthampton,,4,President,,,All Others,30
Easthampton,,4,President,,,No Preference,0
Easthampton,,4,State House,2nd Hampshire,Democratic,John W. Scibak,1739
Easthampton,,4,President,,Republican,Trump and Pence,453
Easthampton,,4,State Senate,2nd Hampden and Hampshire,,Blank Votes,129
Easthampton,,4,President,,(Write-In),Mcmullin and Johnson,4
Easthampton,,4,President,,,Blank Votes,25
Easthampton,,4,State Senate,2nd Hampden and Hampshire,Democratic,Jerome Parker-O'grady,1352
Easthampton,,4,President,,Libertarian,Johnson and Weld,75
Easthampton,,4,State House,2nd Hampshire,,Total Votes Cast,2123
Easthampton,,4,State Senate,2nd Hampden and Hampshire,,All Others,0
Easthampton,,4,President,,Democratic,Clinton and Kaine,1464
Easthampton,,4,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,2123
Easthampton,,4,State House,2nd Hampshire,,Blank Votes,374
Easthampton,,4,President,,(Write-In),Kotlikoff and Leamer,0
Easthampton,,4,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",642
Easthampton,,4,President,,(Write-In),Feegbeh and O'Brien,0
Easthampton,,4,State House,2nd Hampshire,,All Others,10
Easthampton,,4,U.S. House,1st,,Blank Votes,116
Easthampton,,4,President,,Green-rainbow,Stein and Baraka,71
Easthampton,,4,U.S. House,1st,Libertarian,Thomas T. Simmons,161
Easthampton,,5,U.S. House,1st,Unenrolled,Frederick O. Mayock,350
Easthampton,,5,President,,(Write-In),Mcmullin and Johnson,4
Easthampton,,5,President,,,Total Votes Cast,2072
Easthampton,,5,President,,Libertarian,Johnson and Weld,100
Easthampton,,5,President,,Democratic,Clinton and Kaine,1112
Easthampton,,5,President,,(Write-In),Schoenke and Mitchel,0
Easthampton,,5,President,,(Write-In),Kotlikoff and Leamer,0
Easthampton,,5,President,,,No Preference,0
Easthampton,,5,U.S. House,1st,Libertarian,Thomas T. Simmons,151
Easthampton,,5,President,,Green-rainbow,Stein and Baraka,35
Easthampton,,5,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,2072
Easthampton,,5,President,,(Write-In),Feegbeh and O'Brien,0
Easthampton,,5,State House,2nd Hampshire,,All Others,10
Easthampton,,5,State House,2nd Hampshire,,Blank Votes,467
Easthampton,,5,President,,Republican,Trump and Pence,768
Easthampton,,5,U.S. House,1st,,All Others,1
Easthampton,,5,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",1030
Easthampton,,5,President,,(Write-In),Moorehead and Lilly,0
Easthampton,,5,U.S. House,1st,Democratic,Richard E. Neal,1426
Easthampton,,5,President,,,Blank Votes,27
Easthampton,,5,U.S. House,1st,,Total Votes Cast,2072
Easthampton,,5,U.S. House,1st,,Blank Votes,144
Easthampton,,5,State House,2nd Hampshire,Democratic,John W. Scibak,1595
Easthampton,,5,State Senate,2nd Hampden and Hampshire,,Blank Votes,152
Easthampton,,5,President,,,All Others,26
Easthampton,,5,State House,2nd Hampshire,,Total Votes Cast,2072
Easthampton,,5,State Senate,2nd Hampden and Hampshire,Democratic,Jerome Parker-O'grady,888
Easthampton,,5,State Senate,2nd Hampden and Hampshire,,All Others,2
Easton,,1,President,,,Total Votes Cast,1268
Easton,,1,State Senate,2nd Plymouth and Bristol,Democratic,Michael D. Brady,871
Easton,,1,State House,11th Plymouth,,Blank Votes,343
Easton,,1,President,,Republican,Trump and Pence,505
Easton,,1,President,,,All Others,14
Easton,,1,President,,Green-rainbow,Stein and Baraka,12
Easton,,1,President,,,Blank Votes,36
Easton,,1,State Senate,2nd Plymouth and Bristol,,Total Votes Cast,1268
Easton,,1,State House,11th Plymouth,Democratic,Claire D. Cronin,922
Easton,,1,President,,(Write-In),Feegbeh and O'Brien,0
Easton,,1,President,,(Write-In),Kotlikoff and Leamer,0
Easton,,1,President,,Democratic,Clinton and Kaine,640
Easton,,1,U.S. House,4th,Democratic,"Joseph P. Kennedy, III",780
Easton,,1,President,,,No Preference,0
Easton,,1,President,,(Write-In),Schoenke and Mitchel,0
Easton,,1,State House,11th Plymouth,,All Others,3
Easton,,1,U.S. House,4th,,Blank Votes,60
Easton,,1,State Senate,2nd Plymouth and Bristol,,All Others,6
Easton,,1,State House,11th Plymouth,,Total Votes Cast,1268
Easton,,1,President,,Libertarian,Johnson and Weld,59
Easton,,1,U.S. House,4th,,All Others,1
Easton,,1,President,,(Write-In),Mcmullin and Johnson,2
Easton,,1,U.S. House,4th,Republican,David A. Rosa,427
Easton,,1,President,,(Write-In),Moorehead and Lilly,0
Easton,,1,U.S. House,4th,,Total Votes Cast,1268
Easton,,1,State Senate,2nd Plymouth and Bristol,,Blank Votes,391
Easton,,2,U.S. House,4th,Republican,David A. Rosa,797
Easton,,2,President,,Libertarian,Johnson and Weld,134
Easton,,2,U.S. House,4th,,Total Votes Cast,2460
