town,ward,precinct,office,district,party,candidate,votes
Springfield,2,C,U.S. Senate,,,Total Votes Cast,383
Springfield,2,C,U.S. Senate,,,Blank Votes,1
Springfield,2,C,U.S. Senate,,Democratic,Martha Coakley,248
Springfield,2,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,4
Springfield,2,C,U.S. Senate,,Republican,Scott P. Brown,130
Springfield,2,C,U.S. Senate,,,All Others,0
Springfield,2,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Springfield,2,D,U.S. Senate,,,All Others,0
Springfield,2,D,U.S. Senate,,,Blank Votes,0
Springfield,2,D,U.S. Senate,,,Total Votes Cast,520
Springfield,2,D,U.S. Senate,,Republican,Scott P. Brown,225
Springfield,2,D,U.S. Senate,,Democratic,Martha Coakley,284
Springfield,2,E,U.S. Senate,,,All Others,2
Springfield,2,E,U.S. Senate,,Republican,Scott P. Brown,230
Springfield,2,E,U.S. Senate,,,Total Votes Cast,596
Springfield,2,E,U.S. Senate,,,Blank Votes,0
Springfield,2,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Springfield,2,E,U.S. Senate,,Democratic,Martha Coakley,357
Springfield,2,F,U.S. Senate,,,Total Votes Cast,473
Springfield,2,F,U.S. Senate,,Democratic,Martha Coakley,283
Springfield,2,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Springfield,2,F,U.S. Senate,,Republican,Scott P. Brown,181
Springfield,2,F,U.S. Senate,,,Blank Votes,0
Springfield,2,F,U.S. Senate,,,All Others,0
Springfield,2,G,U.S. Senate,,,Total Votes Cast,675
Springfield,2,G,U.S. Senate,,Republican,Scott P. Brown,307
Springfield,2,G,U.S. Senate,,,Blank Votes,0
Springfield,2,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,17
Springfield,2,G,U.S. Senate,,,All Others,3
Springfield,2,G,U.S. Senate,,Democratic,Martha Coakley,348
Springfield,2,H,U.S. Senate,,Democratic,Martha Coakley,306
Springfield,2,H,U.S. Senate,,,Blank Votes,0
Springfield,2,H,U.S. Senate,,,All Others,0
Springfield,2,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Springfield,2,H,U.S. Senate,,Republican,Scott P. Brown,226
Springfield,2,H,U.S. Senate,,,Total Votes Cast,539
Springfield,3,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,3,A,U.S. Senate,,,Total Votes Cast,222
Springfield,3,A,U.S. Senate,,,Blank Votes,2
Springfield,3,A,U.S. Senate,,Republican,Scott P. Brown,47
Springfield,3,A,U.S. Senate,,Democratic,Martha Coakley,170
Springfield,3,A,U.S. Senate,,,All Others,0
Springfield,3,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,2
Springfield,3,B,U.S. Senate,,Republican,Scott P. Brown,38
Springfield,3,B,U.S. Senate,,,All Others,0
Springfield,3,B,U.S. Senate,,,Blank Votes,0
Springfield,3,B,U.S. Senate,,,Total Votes Cast,165
Springfield,3,B,U.S. Senate,,Democratic,Martha Coakley,125
Springfield,3,C,U.S. Senate,,,All Others,0
Springfield,3,C,U.S. Senate,,,Blank Votes,0
Springfield,3,C,U.S. Senate,,Republican,Scott P. Brown,38
Springfield,3,C,U.S. Senate,,Democratic,Martha Coakley,86
Springfield,3,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,1
Springfield,3,C,U.S. Senate,,,Total Votes Cast,125
Springfield,3,D,U.S. Senate,,Democratic,Martha Coakley,146
Springfield,3,D,U.S. Senate,,,All Others,1
Springfield,3,D,U.S. Senate,,,Blank Votes,0
Springfield,3,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,2
Springfield,3,D,U.S. Senate,,Republican,Scott P. Brown,36
Springfield,3,D,U.S. Senate,,,Total Votes Cast,185
Springfield,3,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,1
Springfield,3,E,U.S. Senate,,Republican,Scott P. Brown,29
Springfield,3,E,U.S. Senate,,Democratic,Martha Coakley,179
Springfield,3,E,U.S. Senate,,,Total Votes Cast,209
Springfield,3,E,U.S. Senate,,,Blank Votes,0
Springfield,3,E,U.S. Senate,,,All Others,0
Springfield,3,F,U.S. Senate,,,Total Votes Cast,242
Springfield,3,F,U.S. Senate,,Democratic,Martha Coakley,162
Springfield,3,F,U.S. Senate,,,All Others,0
Springfield,3,F,U.S. Senate,,,Blank Votes,0
Springfield,3,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,3,F,U.S. Senate,,Republican,Scott P. Brown,75
Springfield,3,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,3,G,U.S. Senate,,,All Others,1
Springfield,3,G,U.S. Senate,,,Total Votes Cast,181
Springfield,3,G,U.S. Senate,,Democratic,Martha Coakley,134
Springfield,3,G,U.S. Senate,,Republican,Scott P. Brown,41
Springfield,3,G,U.S. Senate,,,Blank Votes,0
Springfield,3,H,U.S. Senate,,,Total Votes Cast,244
Springfield,3,H,U.S. Senate,,,Blank Votes,1
Springfield,3,H,U.S. Senate,,Democratic,Martha Coakley,171
Springfield,3,H,U.S. Senate,,Republican,Scott P. Brown,68
Springfield,3,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,3,H,U.S. Senate,,,All Others,1
Springfield,4,A,U.S. Senate,,Republican,Scott P. Brown,59
Springfield,4,A,U.S. Senate,,,All Others,0
Springfield,4,A,U.S. Senate,,,Total Votes Cast,379
Springfield,4,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,4,A,U.S. Senate,,,Blank Votes,1
Springfield,4,A,U.S. Senate,,Democratic,Martha Coakley,316
Springfield,4,B,U.S. Senate,,,Total Votes Cast,346
Springfield,4,B,U.S. Senate,,Democratic,Martha Coakley,316
Springfield,4,B,U.S. Senate,,Republican,Scott P. Brown,27
Springfield,4,B,U.S. Senate,,,All Others,0
Springfield,4,B,U.S. Senate,,,Blank Votes,0
Springfield,4,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,4,C,U.S. Senate,,,Total Votes Cast,255
Springfield,4,C,U.S. Senate,,,Blank Votes,0
Springfield,4,C,U.S. Senate,,,All Others,0
Springfield,4,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,4,C,U.S. Senate,,Democratic,Martha Coakley,237
Springfield,4,C,U.S. Senate,,Republican,Scott P. Brown,13
Springfield,4,D,U.S. Senate,,,Blank Votes,0
Springfield,4,D,U.S. Senate,,Republican,Scott P. Brown,12
Springfield,4,D,U.S. Senate,,Democratic,Martha Coakley,240
Springfield,4,D,U.S. Senate,,,All Others,0
Springfield,4,D,U.S. Senate,,,Total Votes Cast,254
Springfield,4,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,2
Springfield,4,E,U.S. Senate,,,Blank Votes,1
Springfield,4,E,U.S. Senate,,,Total Votes Cast,245
Springfield,4,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,1
Springfield,4,E,U.S. Senate,,,All Others,0
Springfield,4,E,U.S. Senate,,Republican,Scott P. Brown,19
Springfield,4,E,U.S. Senate,,Democratic,Martha Coakley,224
Springfield,4,F,U.S. Senate,,,Total Votes Cast,140
Springfield,4,F,U.S. Senate,,Democratic,Martha Coakley,117
Springfield,4,F,U.S. Senate,,,Blank Votes,2
Springfield,4,F,U.S. Senate,,Republican,Scott P. Brown,15
Springfield,4,F,U.S. Senate,,,All Others,0
Springfield,4,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Springfield,4,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,4,G,U.S. Senate,,,Blank Votes,0
Springfield,4,G,U.S. Senate,,Democratic,Martha Coakley,377
Springfield,4,G,U.S. Senate,,,All Others,0
Springfield,4,G,U.S. Senate,,,Total Votes Cast,420
Springfield,4,G,U.S. Senate,,Republican,Scott P. Brown,40
Springfield,4,H,U.S. Senate,,Democratic,Martha Coakley,371
Springfield,4,H,U.S. Senate,,,Blank Votes,0
Springfield,4,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,4
Springfield,4,H,U.S. Senate,,,All Others,0
Springfield,4,H,U.S. Senate,,Republican,Scott P. Brown,13
Springfield,4,H,U.S. Senate,,,Total Votes Cast,388
Springfield,5,A,U.S. Senate,,,Total Votes Cast,415
Springfield,5,A,U.S. Senate,,,All Others,0
Springfield,5,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,2
Springfield,5,A,U.S. Senate,,Republican,Scott P. Brown,49
Springfield,5,A,U.S. Senate,,,Blank Votes,0
Springfield,5,A,U.S. Senate,,Democratic,Martha Coakley,364
Springfield,5,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Springfield,5,B,U.S. Senate,,Republican,Scott P. Brown,135
Springfield,5,B,U.S. Senate,,,All Others,0
Springfield,5,B,U.S. Senate,,Democratic,Martha Coakley,340
Springfield,5,B,U.S. Senate,,,Blank Votes,0
Springfield,5,B,U.S. Senate,,,Total Votes Cast,478
Springfield,5,C,U.S. Senate,,,All Others,0
Springfield,5,C,U.S. Senate,,,Total Votes Cast,477
Springfield,5,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,5,C,U.S. Senate,,Republican,Scott P. Brown,195
Springfield,5,C,U.S. Senate,,Democratic,Martha Coakley,277
Springfield,5,C,U.S. Senate,,,Blank Votes,0
Springfield,5,D,U.S. Senate,,,Total Votes Cast,702
Springfield,5,D,U.S. Senate,,Republican,Scott P. Brown,367
Springfield,5,D,U.S. Senate,,,Blank Votes,0
Springfield,5,D,U.S. Senate,,Democratic,Martha Coakley,322
Springfield,5,D,U.S. Senate,,,All Others,0
Springfield,5,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Springfield,5,E,U.S. Senate,,,All Others,0
Springfield,5,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Springfield,5,E,U.S. Senate,,,Total Votes Cast,703
Springfield,5,E,U.S. Senate,,Republican,Scott P. Brown,208
Springfield,5,E,U.S. Senate,,Democratic,Martha Coakley,483
Springfield,5,E,U.S. Senate,,,Blank Votes,0
Springfield,5,F,U.S. Senate,,,All Others,0
Springfield,5,F,U.S. Senate,,,Total Votes Cast,675
Springfield,5,F,U.S. Senate,,,Blank Votes,0
Springfield,5,F,U.S. Senate,,Republican,Scott P. Brown,223
Springfield,5,F,U.S. Senate,,Democratic,Martha Coakley,441
Springfield,5,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Springfield,5,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Springfield,5,G,U.S. Senate,,,Blank Votes,0
Springfield,5,G,U.S. Senate,,,Total Votes Cast,783
Springfield,5,G,U.S. Senate,,Republican,Scott P. Brown,410
Springfield,5,G,U.S. Senate,,Democratic,Martha Coakley,364
Springfield,5,G,U.S. Senate,,,All Others,0
Springfield,5,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Springfield,5,H,U.S. Senate,,,Blank Votes,0
Springfield,5,H,U.S. Senate,,,All Others,0
Springfield,5,H,U.S. Senate,,,Total Votes Cast,820
Springfield,5,H,U.S. Senate,,Republican,Scott P. Brown,415
Springfield,5,H,U.S. Senate,,Democratic,Martha Coakley,397
Springfield,6,A,U.S. Senate,,Republican,Scott P. Brown,114
Springfield,6,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,0
Springfield,6,A,U.S. Senate,,,Total Votes Cast,292
Springfield,6,A,U.S. Senate,,Democratic,Martha Coakley,178
Springfield,6,A,U.S. Senate,,,Blank Votes,0
Springfield,6,A,U.S. Senate,,,All Others,0
Springfield,6,B,U.S. Senate,,,Total Votes Cast,707
Springfield,6,B,U.S. Senate,,,All Others,1
Springfield,6,B,U.S. Senate,,,Blank Votes,0
Springfield,6,B,U.S. Senate,,Democratic,Martha Coakley,436
Springfield,6,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Springfield,6,B,U.S. Senate,,Republican,Scott P. Brown,263
Springfield,6,C,U.S. Senate,,Republican,Scott P. Brown,238
Springfield,6,C,U.S. Senate,,,All Others,0
Springfield,6,C,U.S. Senate,,Democratic,Martha Coakley,287
Springfield,6,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Springfield,6,C,U.S. Senate,,,Blank Votes,0
Springfield,6,C,U.S. Senate,,,Total Votes Cast,531
Springfield,6,D,U.S. Senate,,,Total Votes Cast,781
Springfield,6,D,U.S. Senate,,,All Others,0
Springfield,6,D,U.S. Senate,,Republican,Scott P. Brown,389
Springfield,6,D,U.S. Senate,,Democratic,Martha Coakley,380
Springfield,6,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Springfield,6,D,U.S. Senate,,,Blank Votes,0
Springfield,6,E,U.S. Senate,,Democratic,Martha Coakley,208
Springfield,6,E,U.S. Senate,,,All Others,0
Springfield,6,E,U.S. Senate,,Republican,Scott P. Brown,123
Springfield,6,E,U.S. Senate,,,Blank Votes,0
Springfield,6,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,16
Springfield,6,E,U.S. Senate,,,Total Votes Cast,347
Springfield,6,F,U.S. Senate,,,Blank Votes,2
Springfield,6,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,6,F,U.S. Senate,,,Total Votes Cast,412
Springfield,6,F,U.S. Senate,,,All Others,0
Springfield,6,F,U.S. Senate,,Republican,Scott P. Brown,144
Springfield,6,F,U.S. Senate,,Democratic,Martha Coakley,261
Springfield,6,G,U.S. Senate,,Republican,Scott P. Brown,201
Springfield,6,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Springfield,6,G,U.S. Senate,,,All Others,0
Springfield,6,G,U.S. Senate,,,Total Votes Cast,477
Springfield,6,G,U.S. Senate,,Democratic,Martha Coakley,269
Springfield,6,G,U.S. Senate,,,Blank Votes,0
Springfield,6,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Springfield,6,H,U.S. Senate,,,Total Votes Cast,646
Springfield,6,H,U.S. Senate,,,All Others,1
Springfield,6,H,U.S. Senate,,,Blank Votes,0
Springfield,6,H,U.S. Senate,,Democratic,Martha Coakley,305
Springfield,6,H,U.S. Senate,,Republican,Scott P. Brown,331
Springfield,7,A,U.S. Senate,,,Total Votes Cast,737
Springfield,7,A,U.S. Senate,,,Blank Votes,0
Springfield,7,A,U.S. Senate,,Democratic,Martha Coakley,352
Springfield,7,A,U.S. Senate,,,All Others,0
Springfield,7,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Springfield,7,A,U.S. Senate,,Republican,Scott P. Brown,377
Springfield,7,B,U.S. Senate,,Republican,Scott P. Brown,506
Springfield,7,B,U.S. Senate,,Democratic,Martha Coakley,536
Springfield,7,B,U.S. Senate,,,Total Votes Cast,1053
Springfield,7,B,U.S. Senate,,,All Others,0
Springfield,7,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Springfield,7,B,U.S. Senate,,,Blank Votes,0
Springfield,7,C,U.S. Senate,,,All Others,0
Springfield,7,C,U.S. Senate,,,Blank Votes,0
Springfield,7,C,U.S. Senate,,,Total Votes Cast,893
Springfield,7,C,U.S. Senate,,Democratic,Martha Coakley,423
Springfield,7,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Springfield,7,C,U.S. Senate,,Republican,Scott P. Brown,459
Springfield,7,D,U.S. Senate,,Democratic,Martha Coakley,360
Springfield,7,D,U.S. Senate,,,Blank Votes,0
Springfield,7,D,U.S. Senate,,,All Others,0
Springfield,7,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,17
Springfield,7,D,U.S. Senate,,,Total Votes Cast,760
Springfield,7,D,U.S. Senate,,Republican,Scott P. Brown,383
Springfield,7,E,U.S. Senate,,,Blank Votes,1
Springfield,7,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Springfield,7,E,U.S. Senate,,Republican,Scott P. Brown,178
Springfield,7,E,U.S. Senate,,,Total Votes Cast,426
Springfield,7,E,U.S. Senate,,,All Others,0
Springfield,7,E,U.S. Senate,,Democratic,Martha Coakley,239
Springfield,7,F,U.S. Senate,,,Total Votes Cast,845
Springfield,7,F,U.S. Senate,,,All Others,2
Springfield,7,F,U.S. Senate,,Democratic,Martha Coakley,413
Springfield,7,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Springfield,7,F,U.S. Senate,,,Blank Votes,0
Springfield,7,F,U.S. Senate,,Republican,Scott P. Brown,422
Springfield,7,G,U.S. Senate,,,All Others,0
Springfield,7,G,U.S. Senate,,,Blank Votes,4
Springfield,7,G,U.S. Senate,,Democratic,Martha Coakley,381
Springfield,7,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Springfield,7,G,U.S. Senate,,Republican,Scott P. Brown,496
Springfield,7,G,U.S. Senate,,,Total Votes Cast,899
Springfield,7,H,U.S. Senate,,Democratic,Martha Coakley,228
Springfield,7,H,U.S. Senate,,,Total Votes Cast,433
Springfield,7,H,U.S. Senate,,,Blank Votes,2
Springfield,7,H,U.S. Senate,,,All Others,0
Springfield,7,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Springfield,7,H,U.S. Senate,,Republican,Scott P. Brown,197
Springfield,8,A,U.S. Senate,,,Blank Votes,0
Springfield,8,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Springfield,8,A,U.S. Senate,,Democratic,Martha Coakley,284
Springfield,8,A,U.S. Senate,,,Total Votes Cast,521
Springfield,8,A,U.S. Senate,,,All Others,0
Springfield,8,A,U.S. Senate,,Republican,Scott P. Brown,231
Springfield,8,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Springfield,8,B,U.S. Senate,,,All Others,0
Springfield,8,B,U.S. Senate,,Republican,Scott P. Brown,168
Springfield,8,B,U.S. Senate,,,Blank Votes,1
Springfield,8,B,U.S. Senate,,,Total Votes Cast,490
Springfield,8,B,U.S. Senate,,Democratic,Martha Coakley,307
Springfield,8,C,U.S. Senate,,,Total Votes Cast,517
Springfield,8,C,U.S. Senate,,Republican,Scott P. Brown,141
Springfield,8,C,U.S. Senate,,,Blank Votes,0
Springfield,8,C,U.S. Senate,,,All Others,2
Springfield,8,C,U.S. Senate,,Democratic,Martha Coakley,365
Springfield,8,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Springfield,8,D,U.S. Senate,,,Blank Votes,0
Springfield,8,D,U.S. Senate,,,Total Votes Cast,259
Springfield,8,D,U.S. Senate,,Republican,Scott P. Brown,107
Springfield,8,D,U.S. Senate,,Democratic,Martha Coakley,147
Springfield,8,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,8,D,U.S. Senate,,,All Others,0
Springfield,8,E,U.S. Senate,,,All Others,0
Springfield,8,E,U.S. Senate,,Republican,Scott P. Brown,126
Springfield,8,E,U.S. Senate,,,Total Votes Cast,297
Springfield,8,E,U.S. Senate,,Democratic,Martha Coakley,163
Springfield,8,E,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Springfield,8,E,U.S. Senate,,,Blank Votes,2
Springfield,8,F,U.S. Senate,,Democratic,Martha Coakley,296
Springfield,8,F,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Springfield,8,F,U.S. Senate,,,Total Votes Cast,510
Springfield,8,F,U.S. Senate,,Republican,Scott P. Brown,206
Springfield,8,F,U.S. Senate,,,All Others,0
Springfield,8,F,U.S. Senate,,,Blank Votes,1
Springfield,8,G,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Springfield,8,G,U.S. Senate,,,All Others,0
Springfield,8,G,U.S. Senate,,Republican,Scott P. Brown,272
Springfield,8,G,U.S. Senate,,Democratic,Martha Coakley,345
Springfield,8,G,U.S. Senate,,,Blank Votes,0
Springfield,8,G,U.S. Senate,,,Total Votes Cast,629
Springfield,8,H,U.S. Senate,,,Blank Votes,0
Springfield,8,H,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Springfield,8,H,U.S. Senate,,,Total Votes Cast,334
Springfield,8,H,U.S. Senate,,Republican,Scott P. Brown,91
Springfield,8,H,U.S. Senate,,,All Others,0
Springfield,8,H,U.S. Senate,,Democratic,Martha Coakley,238
Sterling,,1,U.S. Senate,,,Total Votes Cast,1791
Sterling,,1,U.S. Senate,,,All Others,2
Sterling,,1,U.S. Senate,,,Blank Votes,0
Sterling,,1,U.S. Senate,,Republican,Scott P. Brown,1177
Sterling,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,31
Sterling,,1,U.S. Senate,,Democratic,Martha Coakley,581
Sterling,,2,U.S. Senate,,,All Others,0
Sterling,,2,U.S. Senate,,Republican,Scott P. Brown,1419
Sterling,,2,U.S. Senate,,,Total Votes Cast,2046
Sterling,,2,U.S. Senate,,,Blank Votes,1
Sterling,,2,U.S. Senate,,Democratic,Martha Coakley,613
Sterling,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Stockbridge,,1,U.S. Senate,,,Total Votes Cast,910
Stockbridge,,1,U.S. Senate,,Democratic,Martha Coakley,674
Stockbridge,,1,U.S. Senate,,,Blank Votes,0
Stockbridge,,1,U.S. Senate,,,All Others,0
Stockbridge,,1,U.S. Senate,,Republican,Scott P. Brown,225
Stockbridge,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Stoneham,,1,U.S. Senate,,,Total Votes Cast,1177
Stoneham,,1,U.S. Senate,,Democratic,Martha Coakley,551
Stoneham,,1,U.S. Senate,,,Blank Votes,0
Stoneham,,1,U.S. Senate,,,All Others,3
Stoneham,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Stoneham,,1,U.S. Senate,,Republican,Scott P. Brown,616
Stoneham,,2,U.S. Senate,,Democratic,Martha Coakley,555
Stoneham,,2,U.S. Senate,,Republican,Scott P. Brown,709
Stoneham,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Stoneham,,2,U.S. Senate,,,All Others,1
Stoneham,,2,U.S. Senate,,,Blank Votes,0
Stoneham,,2,U.S. Senate,,,Total Votes Cast,1279
Stoneham,,3,U.S. Senate,,Republican,Scott P. Brown,896
Stoneham,,3,U.S. Senate,,,Blank Votes,0
Stoneham,,3,U.S. Senate,,Democratic,Martha Coakley,607
Stoneham,,3,U.S. Senate,,,Total Votes Cast,1516
Stoneham,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Stoneham,,3,U.S. Senate,,,All Others,0
Stoneham,,4,U.S. Senate,,,Total Votes Cast,1251
Stoneham,,4,U.S. Senate,,,Blank Votes,0
Stoneham,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Stoneham,,4,U.S. Senate,,Democratic,Martha Coakley,480
Stoneham,,4,U.S. Senate,,,All Others,2
Stoneham,,4,U.S. Senate,,Republican,Scott P. Brown,760
Stoneham,,5,U.S. Senate,,,Blank Votes,2
Stoneham,,5,U.S. Senate,,,All Others,0
Stoneham,,5,U.S. Senate,,Republican,Scott P. Brown,925
Stoneham,,5,U.S. Senate,,Democratic,Martha Coakley,452
Stoneham,,5,U.S. Senate,,,Total Votes Cast,1391
Stoneham,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Stoneham,,6,U.S. Senate,,Republican,Scott P. Brown,836
Stoneham,,6,U.S. Senate,,,All Others,0
Stoneham,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Stoneham,,6,U.S. Senate,,,Total Votes Cast,1323
Stoneham,,6,U.S. Senate,,,Blank Votes,0
Stoneham,,6,U.S. Senate,,Democratic,Martha Coakley,481
Stoneham,,7,U.S. Senate,,Democratic,Martha Coakley,508
Stoneham,,7,U.S. Senate,,,Blank Votes,0
Stoneham,,7,U.S. Senate,,,All Others,0
Stoneham,,7,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Stoneham,,7,U.S. Senate,,,Total Votes Cast,1253
Stoneham,,7,U.S. Senate,,Republican,Scott P. Brown,731
Stoughton,,1,U.S. Senate,,Democratic,Martha Coakley,597
Stoughton,,1,U.S. Senate,,,All Others,1
Stoughton,,1,U.S. Senate,,Republican,Scott P. Brown,715
Stoughton,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Stoughton,,1,U.S. Senate,,,Blank Votes,0
Stoughton,,1,U.S. Senate,,,Total Votes Cast,1325
Stoughton,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Stoughton,,2,U.S. Senate,,Democratic,Martha Coakley,545
Stoughton,,2,U.S. Senate,,,Blank Votes,0
Stoughton,,2,U.S. Senate,,,All Others,0
Stoughton,,2,U.S. Senate,,Republican,Scott P. Brown,699
Stoughton,,2,U.S. Senate,,,Total Votes Cast,1254
Stoughton,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Stoughton,,3,U.S. Senate,,,All Others,0
Stoughton,,3,U.S. Senate,,Democratic,Martha Coakley,585
Stoughton,,3,U.S. Senate,,,Blank Votes,1
Stoughton,,3,U.S. Senate,,,Total Votes Cast,1304
Stoughton,,3,U.S. Senate,,Republican,Scott P. Brown,707
Stoughton,,4,U.S. Senate,,,Total Votes Cast,1752
Stoughton,,4,U.S. Senate,,Republican,Scott P. Brown,1107
Stoughton,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Stoughton,,4,U.S. Senate,,,All Others,0
Stoughton,,4,U.S. Senate,,,Blank Votes,0
Stoughton,,4,U.S. Senate,,Democratic,Martha Coakley,631
Stoughton,,5,U.S. Senate,,Republican,Scott P. Brown,625
Stoughton,,5,U.S. Senate,,,Total Votes Cast,1086
Stoughton,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Stoughton,,5,U.S. Senate,,Democratic,Martha Coakley,455
Stoughton,,5,U.S. Senate,,,All Others,1
Stoughton,,5,U.S. Senate,,,Blank Votes,0
Stoughton,,6,U.S. Senate,,Republican,Scott P. Brown,768
Stoughton,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Stoughton,,6,U.S. Senate,,Democratic,Martha Coakley,699
Stoughton,,6,U.S. Senate,,,Blank Votes,0
Stoughton,,6,U.S. Senate,,,All Others,0
Stoughton,,6,U.S. Senate,,,Total Votes Cast,1473
Stoughton,,7,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Stoughton,,7,U.S. Senate,,,Total Votes Cast,1238
Stoughton,,7,U.S. Senate,,,Blank Votes,0
Stoughton,,7,U.S. Senate,,Republican,Scott P. Brown,619
Stoughton,,7,U.S. Senate,,,All Others,0
Stoughton,,7,U.S. Senate,,Democratic,Martha Coakley,605
Stoughton,,8,U.S. Senate,,,All Others,2
Stoughton,,8,U.S. Senate,,Democratic,Martha Coakley,350
Stoughton,,8,U.S. Senate,,,Blank Votes,0
Stoughton,,8,U.S. Senate,,,Total Votes Cast,743
Stoughton,,8,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Stoughton,,8,U.S. Senate,,Republican,Scott P. Brown,379
Stow,,1,U.S. Senate,,,Blank Votes,0
Stow,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,24
Stow,,1,U.S. Senate,,Republican,Scott P. Brown,1791
Stow,,1,U.S. Senate,,,Total Votes Cast,3413
Stow,,1,U.S. Senate,,Democratic,Martha Coakley,1598
Stow,,1,U.S. Senate,,,All Others,0
Sturbridge,,1,U.S. Senate,,Democratic,Martha Coakley,667
Sturbridge,,1,U.S. Senate,,,Blank Votes,0
Sturbridge,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,22
Sturbridge,,1,U.S. Senate,,,Total Votes Cast,1739
Sturbridge,,1,U.S. Senate,,Republican,Scott P. Brown,1049
Sturbridge,,1,U.S. Senate,,,All Others,1
Sturbridge,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,22
