county,town,precinct,office,district,candidate,party,votes
Worcester,,,U.S. Senate,,Elizabeth Warren,D,877
Worcester,,Northborough 1,U.S. Senate,,Elizabeth Warren,D,927
Worcester,,Northborough 2,U.S. Senate,,Elizabeth Warren,D,891
Worcester,,Northborough 3,U.S. Senate,,Elizabeth Warren,D,948
Worcester,,Northborough 4,U.S. Senate,,Elizabeth Warren,D,867
Worcester,,,U.S. Senate,,Elizabeth Warren,D,3633
Worcester,,Northbridge 1,U.S. Senate,,Elizabeth Warren,D,734
Worcester,,Northbridge 2,U.S. Senate,,Elizabeth Warren,D,729
Worcester,,Northbridge 3,U.S. Senate,,Elizabeth Warren,D,633
Worcester,,Northbridge 4,U.S. Senate,,Elizabeth Warren,D,669
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2765
Worcester,,,U.S. Senate,,Elizabeth Warren,D,409
Worcester,,Oxford 1,U.S. Senate,,Elizabeth Warren,D,642
Worcester,,Oxford 2,U.S. Senate,,Elizabeth Warren,D,599
Worcester,,Oxford 3,U.S. Senate,,Elizabeth Warren,D,683
Worcester,,Oxford 4,U.S. Senate,,Elizabeth Warren,D,642
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2566
Worcester,,,U.S. Senate,,Elizabeth Warren,D,929
Worcester,,,U.S. Senate,,Elizabeth Warren,D,405
Worcester,,,U.S. Senate,,Elizabeth Warren,D,391
Worcester,,,U.S. Senate,,Elizabeth Warren,D,946
Worcester,,Royalston 1,U.S. Senate,,Elizabeth Warren,D,206
Worcester,,Royalston 2,U.S. Senate,,Elizabeth Warren,D,133
Worcester,,,U.S. Senate,,Elizabeth Warren,D,339
Worcester,,Rutland 1,U.S. Senate,,Elizabeth Warren,D,544
Worcester,,Rutland 2,U.S. Senate,,Elizabeth Warren,D,520
Worcester,,Rutland 3,U.S. Senate,,Elizabeth Warren,D,610
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1674
Worcester,,Shrewsbury 1,U.S. Senate,,Elizabeth Warren,D,901
Worcester,,Shrewsbury 2,U.S. Senate,,Elizabeth Warren,D,850
Worcester,,Shrewsbury 3,U.S. Senate,,Elizabeth Warren,D,768
Worcester,,Shrewsbury 4,U.S. Senate,,Elizabeth Warren,D,783
Worcester,,Shrewsbury 5,U.S. Senate,,Elizabeth Warren,D,735
Worcester,,Shrewsbury 6,U.S. Senate,,Elizabeth Warren,D,951
Worcester,,Shrewsbury 7,U.S. Senate,,Elizabeth Warren,D,806
Worcester,,Shrewsbury 8,U.S. Senate,,Elizabeth Warren,D,893
Worcester,,Shrewsbury 9,U.S. Senate,,Elizabeth Warren,D,617
Worcester,,Shrewsbury 10,U.S. Senate,,Elizabeth Warren,D,799
Worcester,,,U.S. Senate,,Elizabeth Warren,D,8103
Worcester,,Southborough 1,U.S. Senate,,Elizabeth Warren,D,917
Worcester,,Southborough 2,U.S. Senate,,Elizabeth Warren,D,745
Worcester,,Southborough 3,U.S. Senate,,Elizabeth Warren,D,818
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2480
Worcester,,Southbridge 1,U.S. Senate,,Elizabeth Warren,D,783
Worcester,,Southbridge 2,U.S. Senate,,Elizabeth Warren,D,706
Worcester,,Southbridge 3,U.S. Senate,,Elizabeth Warren,D,746
Worcester,,Southbridge 4,U.S. Senate,,Elizabeth Warren,D,857
Worcester,,Southbridge 5,U.S. Senate,,Elizabeth Warren,D,707
Worcester,,,U.S. Senate,,Elizabeth Warren,D,3799
Worcester,,Spencer 1,U.S. Senate,,Elizabeth Warren,D,537
Worcester,,Spencer 2,U.S. Senate,,Elizabeth Warren,D,480
Worcester,,Spencer 3,U.S. Senate,,Elizabeth Warren,D,519
Worcester,,Spencer 4,U.S. Senate,,Elizabeth Warren,D,595
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2131
Worcester,,Sterling 1,U.S. Senate,,Elizabeth Warren,D,878
Worcester,,Sterling 2,U.S. Senate,,Elizabeth Warren,D,804
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1682
Worcester,,Sturbridge 1,U.S. Senate,,Elizabeth Warren,D,738
Worcester,,Sturbridge 2,U.S. Senate,,Elizabeth Warren,D,668
Worcester,,Sturbridge 3,U.S. Senate,,Elizabeth Warren,D,715
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2121
Worcester,,Sutton 1,U.S. Senate,,Elizabeth Warren,D,632
Worcester,,Sutton 2,U.S. Senate,,Elizabeth Warren,D,573
Worcester,,Sutton 3,U.S. Senate,,Elizabeth Warren,D,560
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1765
Worcester,,Templeton a,U.S. Senate,,Elizabeth Warren,D,522
Worcester,,Templeton b,U.S. Senate,,Elizabeth Warren,D,515
Worcester,,Templeton c,U.S. Senate,,Elizabeth Warren,D,513
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1550
Worcester,,Upton 1,U.S. Senate,,Elizabeth Warren,D,870
worcester,,Upton 2,U.S. Senate,,Elizabeth Warren,D,756
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1626
Worcester,,Uxbridge 1,U.S. Senate,,Elizabeth Warren,D,666
Worcester,,Uxbridge 2,U.S. Senate,,Elizabeth Warren,D,774
Worcester,,Uxbridge 3,U.S. Senate,,Elizabeth Warren,D,618
Worcester,,Uxbridge 4,U.S. Senate,,Elizabeth Warren,D,682
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2740
Worcester,,Warren A,U.S. Senate,,Elizabeth Warren,D,740
Worcester,,Warren B,U.S. Senate,,Elizabeth Warren,D,316
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1056
Worcester,,Webster 1,U.S. Senate,,Elizabeth Warren,D,555
Worcester,,Webster 2,U.S. Senate,,Elizabeth Warren,D,450
Worcester,,Webster 3,U.S. Senate,,Elizabeth Warren,D,546
Worcester,,Webster 4,U.S. Senate,,Elizabeth Warren,D,706
Worcester,,Webster 5,U.S. Senate,,Elizabeth Warren,D,666
Worcester,,,U.S. Senate,,Elizabeth Warren,D,2923
Worcester,,West Boylston 1,U.S. Senate,,Elizabeth Warren,D,754
Worcester,,West Boylston 2,U.S. Senate,,Elizabeth Warren,D,919
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1673
Worcester,,,U.S. Senate,,Elizabeth Warren,D,813
Worcester,,Westborough 1,U.S. Senate,,Elizabeth Warren,D,723
Worcester,,Westborough 2,U.S. Senate,,Elizabeth Warren,D,679
Worcester,,Westborough 3,U.S. Senate,,Elizabeth Warren,D,925
Worcester,,Westborough 4,U.S. Senate,,Elizabeth Warren,D,959
Worcester,,Westborough 5,U.S. Senate,,Elizabeth Warren,D,964
Worcester,,,U.S. Senate,,Elizabeth Warren,D,4250
Worcester,,Westminster 1,U.S. Senate,,Elizabeth Warren,D,796
Worcester,,Westminster 2,U.S. Senate,,Elizabeth Warren,D,842
Worcester,,,U.S. Senate,,Elizabeth Warren,D,1638
Worcester,,Winchendon 1,U.S. Senate,,Elizabeth Warren,D,454
worcester,,Winchendon 1A,U.S. Senate,,Elizabeth Warren,D,163
Worcester,,Winchendon 2,U.S. Senate,,Elizabeth Warren,D,611
Worcester,,Winchendon 3,U.S. Senate,,Elizabeth Warren,D,604
Worcester,,Winchendon,U.S. Senate,,Elizabeth Warren,D,1832
Worcester,,Worcester W01P01,U.S. Senate,,Elizabeth Warren,D,1069
Worcester,,Worcester W01P02,U.S. Senate,,Elizabeth Warren,D,1000
Worcester,,Worcester W01P03,U.S. Senate,,Elizabeth Warren,D,569
Worcester,,Worcester W01P04,U.S. Senate,,Elizabeth Warren,D,1132
Worcester,,Worcester W01P05,U.S. Senate,,Elizabeth Warren,D,909
Worcester,,Worcester W02P01,U.S. Senate,,Elizabeth Warren,D,956
Worcester,,Worcester W02P02,U.S. Senate,,Elizabeth Warren,D,998
Worcester,,Worcester W02P03,U.S. Senate,,Elizabeth Warren,D,843
Worcester,,Worcester W02P04,U.S. Senate,,Elizabeth Warren,D,1010
Worcester,,Worcester W02P05,U.S. Senate,,Elizabeth Warren,D,803
Worcester,,Worcester W03P01,U.S. Senate,,Elizabeth Warren,D,811
Worcester,,Worcester W03P02,U.S. Senate,,Elizabeth Warren,D,330
Worcester,,Worcester W03P03,U.S. Senate,,Elizabeth Warren,D,702
Worcester,,Worcester W03P04,U.S. Senate,,Elizabeth Warren,D,696
Worcester,,Worcester W03P05,U.S. Senate,,Elizabeth Warren,D,808
Worcester,,Worcester W04P01,U.S. Senate,,Elizabeth Warren,D,664
Worcester,,Worcester W04P02,U.S. Senate,,Elizabeth Warren,D,665
Worcester,,Worcester W04P03,U.S. Senate,,Elizabeth Warren,D,698
Worcester,,Worcester W04P04,U.S. Senate,,Elizabeth Warren,D,651
Worcester,,Worcester W04P05,U.S. Senate,,Elizabeth Warren,D,790
Worcester,,Worcester W05P01,U.S. Senate,,Elizabeth Warren,D,672
Worcester,,Worcester W05P02,U.S. Senate,,Elizabeth Warren,D,744
Worcester,,Worcester W05P03,U.S. Senate,,Elizabeth Warren,D,876
Worcester,,Worcester W05P04,U.S. Senate,,Elizabeth Warren,D,814
Worcester,,Worcester W05P05,U.S. Senate,,Elizabeth Warren,D,839
Worcester,,Worcester W06P01,U.S. Senate,,Elizabeth Warren,D,561
Worcester,,Worcester W06P02,U.S. Senate,,Elizabeth Warren,D,664
Worcester,,Worcester W06P03,U.S. Senate,,Elizabeth Warren,D,679
Worcester,,Worcester W06P04,U.S. Senate,,Elizabeth Warren,D,475
Worcester,,Worcester W06P05,U.S. Senate,,Elizabeth Warren,D,710
Worcester,,Worcester W07P01,U.S. Senate,,Elizabeth Warren,D,920
Worcester,,Worcester W07P02,U.S. Senate,,Elizabeth Warren,D,686
Worcester,,Worcester W07P03,U.S. Senate,,Elizabeth Warren,D,921
Worcester,,Worcester W07P04,U.S. Senate,,Elizabeth Warren,D,748
Worcester,,Worcester W07P05,U.S. Senate,,Elizabeth Warren,D,836
Worcester,,Worcester W08P01,U.S. Senate,,Elizabeth Warren,D,559
Worcester,,Worcester W08P02,U.S. Senate,,Elizabeth Warren,D,502
Worcester,,Worcester W08P03,U.S. Senate,,Elizabeth Warren,D,700
Worcester,,Worcester W08P04,U.S. Senate,,Elizabeth Warren,D,767
Worcester,,Worcester W08P05,U.S. Senate,,Elizabeth Warren,D,494
Worcester,,Worcester W09P01,U.S. Senate,,Elizabeth Warren,D,953
Worcester,,Worcester W09P02,U.S. Senate,,Elizabeth Warren,D,903
Worcester,,Worcester W09P03,U.S. Senate,,Elizabeth Warren,D,729
Worcester,,Worcester W09P04,U.S. Senate,,Elizabeth Warren,D,987
Worcester,,Worcester W09P05,U.S. Senate,,Elizabeth Warren,D,957
Worcester,,Worcester W10P01,U.S. Senate,,Elizabeth Warren,D,628
Worcester,,Worcester W10P02,U.S. Senate,,Elizabeth Warren,D,636
Worcester,,Worcester W10P03,U.S. Senate,,Elizabeth Warren,D,772
Worcester,,Worcester W10P04,U.S. Senate,,Elizabeth Warren,D,547
Worcester,,Worcester W10P05,U.S. Senate,,Elizabeth Warren,D,668
Worcester,,,U.S. Senate,,Elizabeth Warren,D,38051
Worcester,,,U.S. Senate,,Elizabeth Warren,D,167633
Worcester,,,U.S. Senate,,Scott Brown,R,1803
Worcester,,Athol ,U.S. Senate,,Scott Brown,R,991
Worcester,,Athol 2,U.S. Senate,,Scott Brown,R,842
Worcester,,Athol 3,U.S. Senate,,Scott Brown,R,802
Worcester,,,U.S. Senate,,Scott Brown,R,2635
Worcester,,Auburn 1,U.S. Senate,,Scott Brown,R,1060
Worcester,,Auburn 2,U.S. Senate,,Scott Brown,R,1025
Worcester,,Auburn 3,U.S. Senate,,Scott Brown,R,1118
Worcester,,Auburn 4,U.S. Senate,,Scott Brown,R,940
Worcester,,Auburn 5,U.S. Senate,,Scott Brown,R,962
Worcester,,,U.S. Senate,,Scott Brown,R,5105
Worcester,,Barre 1,U.S. Senate,,Scott Brown,R,814
Worcester,,Barre 2,U.S. Senate,,Scott Brown,R,773
Worcester,,,U.S. Senate,,Scott Brown,R,1587
Worcester,,,U.S. Senate,,Scott Brown,R,1025
Worcester,,Blackstone 1,U.S. Senate,,Scott Brown,R,777
Worcester,,Blackstone 2,U.S. Senate,,Scott Brown,R,814
Worcester,,Blackstone 3,U.S. Senate,,Scott Brown,R,933
Worcester,,,U.S. Senate,,Scott Brown,R,2524
Worcester,,,U.S. Senate,,Scott Brown,R,1717
Worcester,,,U.S. Senate,,Scott Brown,R,1632
Worcester,,,U.S. Senate,,Scott Brown,R,1031
Worcester,,Charlton 1,U.S. Senate,,Scott Brown,R,1030
Worcester,,Charlton 2,U.S. Senate,,Scott Brown,R,1173
Worcester,,Charlton 3,U.S. Senate,,Scott Brown,R,1117
Worcester,,Charlton 4,U.S. Senate,,Scott Brown,R,1055
Worcester,,,U.S. Senate,,Scott Brown,R,4375
Worcester,,Clinton 1,U.S. Senate,,Scott Brown,R,879
Worcester,,Clinton 2,U.S. Senate,,Scott Brown,R,780
Worcester,,Clinton 3,U.S. Senate,,Scott Brown,R,855
Worcester,,Clinton 4,U.S. Senate,,Scott Brown,R,743
Worcester,,,U.S. Senate,,Scott Brown,R,3257
Worcester,,Douglas 1,U.S. Senate,,Scott Brown,R,1063
Worcester,,Douglas 2,U.S. Senate,,Scott Brown,R,1084
Worcester,,Douglas 3,U.S. Senate,,Scott Brown,R,913
Worcester,,,U.S. Senate,,Scott Brown,R,3060
Worcester,,Dudley 1,U.S. Senate,,Scott Brown,R,1202
Worcester,,Dudley 2,U.S. Senate,,Scott Brown,R,966
Worcester,,Dudley 3,U.S. Senate,,Scott Brown,R,870
Worcester,,,U.S. Senate,,Scott Brown,R,3038
Worcester,,,U.S. Senate,,Scott Brown,R,762
Worcester,,Fitchburg 1A,U.S. Senate,,Scott Brown,R,457
Worcester,,Fitchburg 1B,U.S. Senate,,Scott Brown,R,544
Worcester,,Fitchburg 2A,U.S. Senate,,Scott Brown,R,330
Worcester,,Fitchburg 2B,U.S. Senate,,Scott Brown,R,742
Worcester,,Fitchburg 3A,U.S. Senate,,Scott Brown,R,1127
Worcester,,Fitchburg 3B,U.S. Senate,,Scott Brown,R,668
Worcester,,Fitchburg 4A,U.S. Senate,,Scott Brown,R,354
Worcester,,Fitchburg 4B,U.S. Senate,,Scott Brown,R,375
Worcester,,Fitchburg 5A,U.S. Senate,,Scott Brown,R,1042
Worcester,,Fitchburg 5B,U.S. Senate,,Scott Brown,R,280
Worcester,,Fitchburg 6A,U.S. Senate,,Scott Brown,R,757
Worcester,,Fitchburg 6B,U.S. Senate,,Scott Brown,R,411
Worcester,,,U.S. Senate,,Scott Brown,R,7087
Worcester,,Gardner 1A,U.S. Senate,,Scott Brown,R,571
Worcester,,Gardner 1B,U.S. Senate,,Scott Brown,R,255
Worcester,,Gardner 2A,U.S. Senate,,Scott Brown,R,445
Worcester,,Gardner 2B,U.S. Senate,,Scott Brown,R,561
Worcester,,Gardner 3A,U.S. Senate,,Scott Brown,R,347
Worcester,,Gardner 3B,U.S. Senate,,Scott Brown,R,489
Worcester,,Gardner 4A,U.S. Senate,,Scott Brown,R,368
Worcester,,Gardner 4B,U.S. Senate,,Scott Brown,R,242
Worcester,,Gardner 5A,U.S. Senate,,Scott Brown,R,354
Worcester,,Gardner 5B,U.S. Senate,,Scott Brown,R,563
Worcester,,,U.S. Senate,,Scott Brown,R,4195
Worcester,,Grafton 1,U.S. Senate,,Scott Brown,R,1129
Worcester,,Grafton 2,U.S. Senate,,Scott Brown,R,1130
Worcester,,Grafton 3,U.S. Senate,,Scott Brown,R,1058
Worcester,,Grafton 4,U.S. Senate,,Scott Brown,R,906
Worcester,,Grafton 5,U.S. Senate,,Scott Brown,R,1246
Worcester,,,U.S. Senate,,Scott Brown,R,5469
Worcester,,,U.S. Senate,,Scott Brown,R,701
Worcester,,,U.S. Senate,,Scott Brown,R,1609
Worcester,,Holden 1,U.S. Senate,,Scott Brown,R,1295
Worcester,,Holden 2,U.S. Senate,,Scott Brown,R,1233
Worcester,,Holden 3,U.S. Senate,,Scott Brown,R,1226
Worcester,,Holden 4,U.S. Senate,,Scott Brown,R,1260
Worcester,,Holden 5,U.S. Senate,,Scott Brown,R,1366
Worcester,,,U.S. Senate,,Scott Brown,R,6380
Worcester,,,U.S. Senate,,Scott Brown,R,1925
Worcester,,,U.S. Senate,,Scott Brown,R,1671
Worcester,,Lancaster 1,U.S. Senate,,Scott Brown,R,1093
Worcester,,Lancaster 2,U.S. Senate,,Scott Brown,R,1123
Worcester,,,U.S. Senate,,Scott Brown,R,2216
Worcester,,Leicester 1,U.S. Senate,,Scott Brown,R,886
Worcester,,Leicester 2,U.S. Senate,,Scott Brown,R,735
Worcester,,Leicester 3,U.S. Senate,,Scott Brown,R,853
Worcester,,Leicester4,U.S. Senate,,Scott Brown,R,825
Worcester,,,U.S. Senate,,Scott Brown,R,3299
Worcester,,Leominster 1A,U.S. Senate,,Scott Brown,R,931
Worcester,,Leominster 1B,U.S. Senate,,Scott Brown,R,854
Worcester,,Leominster 1C,U.S. Senate,,Scott Brown,R,574
Worcester,,Leominster 2A,U.S. Senate,,Scott Brown,R,401
Worcester,,Leominster 2B,U.S. Senate,,Scott Brown,R,607
Worcester,,Leominster 2C,U.S. Senate,,Scott Brown,R,331
Worcester,,Leominster 3A,U.S. Senate,,Scott Brown,R,480
Worcester,,Leominster 3B,U.S. Senate,,Scott Brown,R,850
Worcester,,Leominster 3C,U.S. Senate,,Scott Brown,R,867
Worcester,,Leominster 4A,U.S. Senate,,Scott Brown,R,976
Worcester,,Leominster 4B,U.S. Senate,,Scott Brown,R,927
Worcester,,Leominster 4C,U.S. Senate,,Scott Brown,R,532
Worcester,,Leominster 5A,U.S. Senate,,Scott Brown,R,587
Worcester,,Leominster 5B,U.S. Senate,,Scott Brown,R,812
Worcester,,Leominster 5C,U.S. Senate,,Scott Brown,R,471
Worcester,,,U.S. Senate,,Scott Brown,R,10200
Worcester,,Lunenburg A,U.S. Senate,,Scott Brown,R,981
Worcester,,Lunenburg B,U.S. Senate,,Scott Brown,R,745
Worcester,,Lunenburg C,U.S. Senate,,Scott Brown,R,977
Worcester,,Lunenburg D,U.S. Senate,,Scott Brown,R,892
Worcester,,,U.S. Senate,,Scott Brown,R,3595
Worcester,,,U.S. Senate,,Scott Brown,R,2200
Worcester,,Milford 1,U.S. Senate,,Scott Brown,R,554
Worcester,,Milford 2,U.S. Senate,,Scott Brown,R,733
Worcester,,Milford 3,U.S. Senate,,Scott Brown,R,817
Worcester,,Milford 4,U.S. Senate,,Scott Brown,R,578
Worcester,,Milford 5,U.S. Senate,,Scott Brown,R,1235
Worcester,,Milford 6,U.S. Senate,,Scott Brown,R,863
Worcester,,Milford 7,U.S. Senate,,Scott Brown,R,1074
Worcester,,Milford 8,U.S. Senate,,Scott Brown,R,981
Worcester,,,U.S. Senate,,Scott Brown,R,6835
Worcester,,Millbury 1,U.S. Senate,,Scott Brown,R,912
Worcester,,Millbury 2,U.S. Senate,,Scott Brown,R,1204
Worcester,,Millbury 3,U.S. Senate,,Scott Brown,R,1034
Worcester,,Millbury 4,U.S. Senate,,Scott Brown,R,838
Worcester,,,U.S. Senate,,Scott Brown,R,3988
Worcester,,,U.S. Senate,,Scott Brown,R,975
Worcester,,,U.S. Senate,,Scott Brown,R,324
Worcester,,,U.S. Senate,,Scott Brown,R,1490
Worcester,,Northborough 1,U.S. Senate,,Scott Brown,R,1207
Worcester,,Northborough 2,U.S. Senate,,Scott Brown,R,1103
Worcester,,Northborough 3,U.S. Senate,,Scott Brown,R,1228
Worcester,,Northborough 4,U.S. Senate,,Scott Brown,R,1204
Worcester,,,U.S. Senate,,Scott Brown,R,4742
Worcester,,Northbridge 1,U.S. Senate,,Scott Brown,R,1182
Worcester,,Northbridge 2,U.S. Senate,,Scott Brown,R,1170
Worcester,,Northbridge 3,U.S. Senate,,Scott Brown,R,1083
Worcester,,Northbridge 4,U.S. Senate,,Scott Brown,R,1480
Worcester,,,U.S. Senate,,Scott Brown,R,4915
Worcester,,,U.S. Senate,,Scott Brown,R,737
Worcester,,Oxford 1,U.S. Senate,,Scott Brown,R,1040
Worcester,,Oxford 2,U.S. Senate,,Scott Brown,R,964
Worcester,,Oxford 3,U.S. Senate,,Scott Brown,R,993
Worcester,,Oxford 4,U.S. Senate,,Scott Brown,R,932
Worcester,,,U.S. Senate,,Scott Brown,R,3929
Worcester,,,U.S. Senate,,Scott Brown,R,1579
Worcester,,,U.S. Senate,,Scott Brown,R,412
Worcester,,,U.S. Senate,,Scott Brown,R,560
Worcester,,,U.S. Senate,,Scott Brown,R,1358
Worcester,,Royalston 1,U.S. Senate,,Scott Brown,R,195
Worcester,,Royalston 2,U.S. Senate,,Scott Brown,R,135
Worcester,,,U.S. Senate,,Scott Brown,R,330
Worcester,,Rutland 1,U.S. Senate,,Scott Brown,R,927
Worcester,,Rutland 2,U.S. Senate,,Scott Brown,R,1011
Worcester,,Rutland 3,U.S. Senate,,Scott Brown,R,883
Worcester,,,U.S. Senate,,Scott Brown,R,2821
Worcester,,Shrewsbury 1,U.S. Senate,,Scott Brown,R,1271
Worcester,,Shrewsbury 2,U.S. Senate,,Scott Brown,R,923
Worcester,,Shrewsbury 3,U.S. Senate,,Scott Brown,R,706
Worcester,,Shrewsbury 4,U.S. Senate,,Scott Brown,R,933
Worcester,,Shrewsbury 5,U.S. Senate,,Scott Brown,R,864
Worcester,,Shrewsbury 6,U.S. Senate,,Scott Brown,R,1005
Worcester,,Shrewsbury 7,U.S. Senate,,Scott Brown,R,1389
Worcester,,Shrewsbury 8,U.S. Senate,,Scott Brown,R,1247
Worcester,,Shrewsbury 9,U.S. Senate,,Scott Brown,R,693
Worcester,,Shrewsbury 10,U.S. Senate,,Scott Brown,R,994
Worcester,,,U.S. Senate,,Scott Brown,R,10025
Worcester,,Southborough 1,U.S. Senate,,Scott Brown,R,1149
Worcester,,Southborough 2,U.S. Senate,,Scott Brown,R,1127
Worcester,,Southborough 3,U.S. Senate,,Scott Brown,R,1082
Worcester,,,U.S. Senate,,Scott Brown,R,3358
Worcester,,Southbridge 1,U.S. Senate,,Scott Brown,R,574
Worcester,,Southbridge 2,U.S. Senate,,Scott Brown,R,445
Worcester,,Southbridge 3,U.S. Senate,,Scott Brown,R,663
Worcester,,Southbridge 4,U.S. Senate,,Scott Brown,R,868
Worcester,,Southbridge 5,U.S. Senate,,Scott Brown,R,311
Worcester,,,U.S. Senate,,Scott Brown,R,2861
Worcester,,Spencer 1,U.S. Senate,,Scott Brown,R,843
Worcester,,Spencer 2,U.S. Senate,,Scott Brown,R,735
Worcester,,Spencer 3,U.S. Senate,,Scott Brown,R,954
Worcester,,Spencer 4,U.S. Senate,,Scott Brown,R,874
Worcester,,,U.S. Senate,,Scott Brown,R,3406
Worcester,,Sterling 1,U.S. Senate,,Scott Brown,R,1530
Worcester,,Sterling 2,U.S. Senate,,Scott Brown,R,1596
Worcester,,,U.S. Senate,,Scott Brown,R,3126
Worcester,,Sturbridge 1,U.S. Senate,,Scott Brown,R,983
Worcester,,Sturbridge 2,U.S. Senate,,Scott Brown,R,1188
Worcester,,Sturbridge 3,U.S. Senate,,Scott Brown,R,987
Worcester,,,U.S. Senate,,Scott Brown,R,3158
Worcester,,Sutton 1,U.S. Senate,,Scott Brown,R,1287
Worcester,,Sutton 2,U.S. Senate,,Scott Brown,R,1190
Worcester,,Sutton 3,U.S. Senate,,Scott Brown,R,1123
Worcester,,,U.S. Senate,,Scott Brown,R,3600
Worcester,,Templeton a,U.S. Senate,,Scott Brown,R,827
Worcester,,Templeton b,U.S. Senate,,Scott Brown,R,745
Worcester,,Templeton c,U.S. Senate,,Scott Brown,R,668
Worcester,,,U.S. Senate,,Scott Brown,R,2240
Worcester,,Upton 1,U.S. Senate,,Scott Brown,R,1272
worcester,,Upton 2,U.S. Senate,,Scott Brown,R,1309
Worcester,,,U.S. Senate,,Scott Brown,R,2581
Worcester,,Uxbridge 1,U.S. Senate,,Scott Brown,R,1164
Worcester,,Uxbridge 2,U.S. Senate,,Scott Brown,R,994
Worcester,,Uxbridge 3,U.S. Senate,,Scott Brown,R,1113
Worcester,,Uxbridge 4,U.S. Senate,,Scott Brown,R,1154
Worcester,,,U.S. Senate,,Scott Brown,R,4425
Worcester,,Warren A,U.S. Senate,,Scott Brown,R,968
Worcester,,Warren B,U.S. Senate,,Scott Brown,R,284
Worcester,,,U.S. Senate,,Scott Brown,R,1252
Worcester,,Webster 1,U.S. Senate,,Scott Brown,R,617
Worcester,,Webster 2,U.S. Senate,,Scott Brown,R,396
Worcester,,Webster 3,U.S. Senate,,Scott Brown,R,675
Worcester,,Webster 4,U.S. Senate,,Scott Brown,R,1239
Worcester,,Webster 5,U.S. Senate,,Scott Brown,R,846
Worcester,,,U.S. Senate,,Scott Brown,R,3773
Worcester,,West Boylston 1,U.S. Senate,,Scott Brown,R,1072
Worcester,,West Boylston 2,U.S. Senate,,Scott Brown,R,1434
Worcester,,,U.S. Senate,,Scott Brown,R,2506
Worcester,,,U.S. Senate,,Scott Brown,R,1139
Worcester,,Westborough 1,U.S. Senate,,Scott Brown,R,647
Worcester,,Westborough 2,U.S. Senate,,Scott Brown,R,735
Worcester,,Westborough 3,U.S. Senate,,Scott Brown,R,916
Worcester,,Westborough 4,U.S. Senate,,Scott Brown,R,1191
Worcester,,Westborough 5,U.S. Senate,,Scott Brown,R,1350
Worcester,,,U.S. Senate,,Scott Brown,R,4839
Worcester,,Westminster 1,U.S. Senate,,Scott Brown,R,1260
Worcester,,Westminster 2,U.S. Senate,,Scott Brown,R,1380
Worcester,,,U.S. Senate,,Scott Brown,R,2640
Worcester,,Winchendon 1,U.S. Senate,,Scott Brown,R,594
worcester,,Winchendon 1A,U.S. Senate,,Scott Brown,R,173
Worcester,,Winchendon 2,U.S. Senate,,Scott Brown,R,833
Worcester,,Winchendon 3,U.S. Senate,,Scott Brown,R,742
Worcester,,Winchendon,U.S. Senate,,Scott Brown,R,2342
Worcester,,Worcester W01P01,U.S. Senate,,Scott Brown,R,959
Worcester,,Worcester W01P02,U.S. Senate,,Scott Brown,R,989
Worcester,,Worcester W01P03,U.S. Senate,,Scott Brown,R,625
Worcester,,Worcester W01P04,U.S. Senate,,Scott Brown,R,853
Worcester,,Worcester W01P05,U.S. Senate,,Scott Brown,R,774
Worcester,,Worcester W02P01,U.S. Senate,,Scott Brown,R,797
Worcester,,Worcester W02P02,U.S. Senate,,Scott Brown,R,791
Worcester,,Worcester W02P03,U.S. Senate,,Scott Brown,R,808
Worcester,,Worcester W02P04,U.S. Senate,,Scott Brown,R,350
Worcester,,Worcester W02P05,U.S. Senate,,Scott Brown,R,163
Worcester,,Worcester W03P01,U.S. Senate,,Scott Brown,R,479
Worcester,,Worcester W03P02,U.S. Senate,,Scott Brown,R,139
Worcester,,Worcester W03P03,U.S. Senate,,Scott Brown,R,433
Worcester,,Worcester W03P04,U.S. Senate,,Scott Brown,R,188
Worcester,,Worcester W03P05,U.S. Senate,,Scott Brown,R,490
Worcester,,Worcester W04P01,U.S. Senate,,Scott Brown,R,219
Worcester,,Worcester W04P02,U.S. Senate,,Scott Brown,R,419
Worcester,,Worcester W04P03,U.S. Senate,,Scott Brown,R,152
Worcester,,Worcester W04P04,U.S. Senate,,Scott Brown,R,477
Worcester,,Worcester W04P05,U.S. Senate,,Scott Brown,R,572
Worcester,,Worcester W05P01,U.S. Senate,,Scott Brown,R,289
Worcester,,Worcester W05P02,U.S. Senate,,Scott Brown,R,561
Worcester,,Worcester W05P03,U.S. Senate,,Scott Brown,R,879
Worcester,,Worcester W05P04,U.S. Senate,,Scott Brown,R,717
Worcester,,Worcester W05P05,U.S. Senate,,Scott Brown,R,652
